# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 18:17:50.899
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
0.002960,-0.066,-0.016,-0.071,0.099
0.007609,-0.042,-0.005,-0.076,0.087
0.008035,-0.038,-0.004,-0.080,0.088
0.010192,-0.027,-0.002,-0.082,0.087
0.014701,-0.022,-0.004,-0.085,0.088
0.014731,-0.019,0.000,-0.088,0.090
0.016564,-0.017,0.003,-0.092,0.094
0.018665,-0.015,-0.002,-0.092,0.093
0.022506,-0.014,-0.010,-0.092,0.093
0.022855,-0.010,-0.015,-0.093,0.095
0.025078,-0.008,-0.017,-0.092,0.094
0.027197,-0.004,-0.021,-0.092,0.094
0.030752,0.001,-0.016,-0.091,0.092
0.031298,0.007,-0.006,-0.091,0.091
0.033545,0.012,0.012,-0.088,0.090
0.035654,0.014,0.028,-0.088,0.094
0.039460,0.016,0.048,-0.087,0.101
0.039789,0.013,0.060,-0.087,0.107
0.041998,0.013,0.062,-0.088,0.109
0.044034,0.017,0.059,-0.092,0.110
0.047581,0.022,0.049,-0.093,0.107
0.048252,0.029,0.036,-0.096,0.106
0.050503,0.040,0.017,-0.097,0.106
0.052554,0.052,0.005,-0.098,0.111
0.055939,0.067,-0.010,-0.099,0.120
0.056826,0.084,-0.021,-0.102,0.134
0.058980,0.099,-0.028,-0.104,0.146
0.060937,0.107,-0.034,-0.105,0.154
0.064228,0.116,-0.038,-0.105,0.161
0.065200,0.116,-0.041,-0.105,0.162
0.067403,0.115,-0.041,-0.107,0.162
0.069436,0.108,-0.043,-0.107,0.158
0.072582,0.100,-0.043,-0.105,0.151
0.073722,0.090,-0.043,-0.105,0.145
0.075867,0.080,-0.040,-0.104,0.138
0.077970,0.075,-0.043,-0.104,0.135
0.081021,0.069,-0.041,-0.100,0.129
0.082139,0.072,-0.041,-0.102,0.131
0.084228,0.074,-0.040,-0.099,0.130
0.086406,0.077,-0.034,-0.098,0.129
0.089360,0.083,-0.027,-0.097,0.130
0.090719,0.089,-0.019,-0.094,0.131
0.092692,0.093,-0.012,-0.092,0.131
0.094837,0.095,-0.001,-0.091,0.131
0.097753,0.096,0.007,-0.088,0.131
0.099165,0.095,0.011,-0.087,0.129
0.101231,0.096,0.018,-0.085,0.129
0.103299,0.091,0.023,-0.085,0.127
0.105955,0.091,0.027,-0.083,0.127
0.107580,0.091,0.032,-0.083,0.128
0.109620,0.094,0.036,-0.086,0.132
0.111803,0.097,0.039,-0.086,0.136
0.114246,0.102,0.043,-0.087,0.141
0.116017,0.106,0.042,-0.088,0.144
0.118167,0.113,0.043,-0.087,0.149
0.120272,0.119,0.047,-0.088,0.156
0.122599,0.127,0.047,-0.087,0.161
0.124458,0.134,0.048,-0.086,0.166
0.126546,0.141,0.050,-0.085,0.172
0.128725,0.146,0.051,-0.083,0.176
0.131005,0.152,0.051,-0.081,0.180
0.132958,0.156,0.047,-0.078,0.181
0.135188,0.163,0.040,-0.077,0.185
0.137207,0.167,0.038,-0.077,0.188
0.139363,0.172,0.027,-0.077,0.190
0.141398,0.176,0.021,-0.076,0.193
0.143531,0.182,0.020,-0.074,0.197
0.147669,0.188,0.017,-0.069,0.201
0.151231,0.196,-0.002,-0.071,0.209
0.155977,0.204,-0.017,-0.075,0.218
0.156270,0.209,-0.022,-0.076,0.223
0.158313,0.213,-0.024,-0.075,0.228
0.160441,0.217,-0.027,-0.075,0.231
0.164253,0.224,-0.034,-0.076,0.239
0.164700,0.228,-0.034,-0.076,0.243
0.166772,0.231,-0.039,-0.075,0.246
0.168907,0.233,-0.043,-0.076,0.249
0.172543,0.237,-0.043,-0.078,0.253
0.173160,0.239,-0.043,-0.078,0.255
0.175269,0.240,-0.040,-0.081,0.257
0.177425,0.243,-0.038,-0.082,0.259
0.180946,0.244,-0.035,-0.083,0.260
0.181677,0.246,-0.033,-0.085,0.263
0.184583,0.249,-0.028,-0.087,0.265
0.185889,0.254,-0.022,-0.091,0.270
0.189195,0.256,-0.016,-0.094,0.274
0.190085,0.259,-0.010,-0.098,0.277
0.192231,0.260,-0.002,-0.100,0.279
0.194300,0.260,0.006,-0.103,0.280
0.197603,0.262,0.014,-0.107,0.284
0.198583,0.266,0.018,-0.109,0.288
0.200668,0.268,0.026,-0.111,0.292
0.202796,0.270,0.026,-0.114,0.294
0.206058,0.268,0.027,-0.114,0.293
0.207058,0.266,0.025,-0.113,0.290
0.209107,0.265,0.023,-0.111,0.288
0.211270,0.262,0.020,-0.110,0.285
0.214173,0.261,0.014,-0.108,0.283
0.215508,0.259,0.005,-0.105,0.279
0.217676,0.256,0.004,-0.105,0.277
0.219724,0.254,0.000,-0.103,0.274
0.222463,0.253,-0.004,-0.102,0.272
0.223942,0.253,-0.001,-0.098,0.271
0.226115,0.249,-0.005,-0.089,0.265
0.228187,0.248,-0.001,-0.086,0.262
0.230865,0.248,0.006,-0.082,0.261
0.232466,0.246,0.003,-0.080,0.259
0.234723,0.246,0.007,-0.075,0.258
0.236676,0.246,0.003,-0.072,0.257
0.239501,0.245,-0.005,-0.069,0.255
0.240932,0.245,0.001,-0.065,0.254
0.243054,0.243,-0.005,-0.060,0.250
0.245122,0.239,-0.007,-0.058,0.246
0.247523,0.238,-0.006,-0.055,0.244
0.249409,0.235,-0.008,-0.052,0.241
0.251564,0.237,-0.007,-0.050,0.242
0.253631,0.229,-0.012,-0.047,0.234
0.255945,0.226,-0.013,-0.044,0.230
0.257914,0.220,-0.015,-0.042,0.224
0.260111,0.213,-0.021,-0.041,0.218
0.264287,0.209,-0.023,-0.038,0.213
0.266408,0.199,-0.029,-0.036,0.204
0.268868,0.194,-0.029,-0.035,0.199
0.280982,0.189,-0.030,-0.033,0.194
0.288800,0.167,-0.073,-0.028,0.185
0.297611,0.156,-0.085,-0.030,0.180
0.300238,0.139,-0.088,-0.028,0.167
0.302439,0.135,-0.087,-0.026,0.163
0.306761,0.129,-0.087,-0.025,0.157
0.306809,0.124,-0.091,-0.022,0.156
0.308756,0.118,-0.095,-0.020,0.153
0.310822,0.115,-0.102,-0.016,0.155
0.317605,0.107,-0.110,-0.014,0.154
0.325271,0.096,-0.138,0.002,0.168
0.327693,0.090,-0.143,0.008,0.169
0.331507,0.088,-0.139,0.008,0.165
0.331920,0.084,-0.135,0.012,0.160
0.334178,0.079,-0.137,0.014,0.159
0.336172,0.072,-0.131,0.014,0.150
0.338468,0.064,-0.131,0.013,0.146
0.340455,0.056,-0.124,0.014,0.137
0.342520,0.049,-0.120,0.013,0.130
0.344617,0.038,-0.120,0.013,0.126
0.346823,0.029,-0.122,0.016,0.126
0.348853,0.017,-0.128,0.016,0.130
0.351007,0.011,-0.128,0.016,0.130
0.353086,0.003,-0.135,0.017,0.137
0.355229,-0.003,-0.142,0.018,0.143
0.357331,-0.005,-0.146,0.019,0.148
0.359446,-0.008,-0.150,0.019,0.152
0.361551,-0.009,-0.157,0.022,0.159
0.363692,-0.008,-0.160,0.023,0.162
0.365782,-0.008,-0.166,0.025,0.168
0.367912,-0.009,-0.173,0.025,0.175
0.370015,-0.008,-0.170,0.027,0.172
0.372231,-0.010,-0.168,0.028,0.171
0.374247,-0.014,-0.168,0.029,0.171
0.376379,-0.016,-0.164,0.029,0.167
0.378474,-0.019,-0.162,0.033,0.167
0.380654,-0.025,-0.160,0.033,0.165
0.382735,-0.030,-0.154,0.034,0.160
0.385041,-0.037,-0.160,0.034,0.168
0.386955,-0.042,-0.159,0.033,0.167
0.389102,-0.046,-0.156,0.034,0.166
0.391183,-0.049,-0.160,0.035,0.171
0.393353,-0.054,-0.161,0.035,0.174
0.397260,-0.058,-0.159,0.038,0.173
0.397627,-0.060,-0.161,0.036,0.176
0.401095,-0.065,-0.161,0.040,0.178
0.405792,-0.074,-0.161,0.042,0.182
0.408162,-0.082,-0.165,0.047,0.190
0.410267,-0.086,-0.168,0.050,0.195
0.413802,-0.089,-0.172,0.052,0.201
0.414587,-0.097,-0.175,0.055,0.207
0.416635,-0.103,-0.177,0.056,0.212
0.418732,-0.105,-0.178,0.057,0.215
0.421952,-0.113,-0.181,0.060,0.221
0.422995,-0.116,-0.179,0.062,0.223
0.425168,-0.121,-0.182,0.063,0.228
0.427195,-0.125,-0.183,0.066,0.231
0.430445,-0.131,-0.183,0.067,0.235
0.431460,-0.132,-0.184,0.071,0.238
0.433674,-0.136,-0.184,0.074,0.241
0.435647,-0.141,-0.183,0.075,0.243
0.438448,-0.146,-0.183,0.080,0.247
0.439925,-0.149,-0.184,0.083,0.251
0.442067,-0.152,-0.177,0.086,0.249
0.444125,-0.157,-0.173,0.088,0.250
0.446844,-0.160,-0.162,0.091,0.246
0.448370,-0.163,-0.156,0.094,0.244
0.450502,-0.169,-0.149,0.094,0.244
0.452587,-0.170,-0.148,0.095,0.244
0.455054,-0.175,-0.143,0.096,0.246
0.456822,-0.176,-0.139,0.095,0.244
0.458940,-0.179,-0.133,0.094,0.242
0.461055,-0.179,-0.128,0.093,0.239
0.463455,-0.179,-0.122,0.094,0.236
0.465318,-0.177,-0.117,0.095,0.233
0.467439,-0.180,-0.110,0.095,0.231
0.469533,-0.182,-0.101,0.097,0.230
0.471935,-0.184,-0.096,0.100,0.230
0.473820,-0.184,-0.088,0.101,0.227
0.475919,-0.182,-0.085,0.102,0.226
0.477991,-0.180,-0.080,0.105,0.223
0.480543,-0.176,-0.076,0.106,0.219
0.482254,-0.168,-0.067,0.107,0.210
0.484432,-0.157,-0.061,0.107,0.199
0.486471,-0.149,-0.056,0.108,0.193
0.488723,-0.137,-0.047,0.108,0.181
0.490908,-0.124,-0.038,0.106,0.167
0.492824,-0.114,-0.026,0.107,0.159
0.494934,-0.107,-0.011,0.108,0.152
0.497093,-0.100,0.005,0.110,0.149
0.499260,-0.098,0.023,0.113,0.152
0.501364,-0.100,0.043,0.117,0.160
0.503407,-0.105,0.061,0.121,0.171
0.505686,-0.113,0.083,0.122,0.186
0.507670,-0.121,0.097,0.128,0.201
0.509881,-0.127,0.106,0.129,0.210
0.511918,-0.137,0.121,0.130,0.225
0.514020,-0.140,0.132,0.135,0.235
0.516092,-0.135,0.144,0.138,0.241
0.518365,-0.130,0.152,0.141,0.245
0.521841,-0.107,0.157,0.143,0.237
0.522493,-0.071,0.155,0.144,0.223
0.524639,-0.036,0.155,0.145,0.216
0.526738,-0.009,0.176,0.145,0.228
0.530321,0.007,0.202,0.144,0.248
0.530990,0.020,0.225,0.148,0.270
0.533106,0.033,0.240,0.156,0.288
0.535183,0.040,0.251,0.168,0.305
0.538616,0.051,0.254,0.178,0.315
0.539449,0.061,0.252,0.188,0.320
0.541560,0.067,0.248,0.200,0.326
0.543640,0.068,0.242,0.212,0.329
0.546957,0.067,0.229,0.223,0.326
0.547928,0.060,0.215,0.237,0.325
0.550117,0.050,0.198,0.251,0.324
0.552137,0.042,0.177,0.265,0.322
0.555977,0.035,0.157,0.278,0.321
0.556365,0.025,0.131,0.287,0.316
0.558571,0.019,0.110,0.290,0.311
0.560692,0.014,0.084,0.292,0.304
0.563953,0.013,0.082,0.294,0.306
0.564840,0.007,0.080,0.299,0.310
0.566914,0.003,0.081,0.301,0.312
0.569148,0.007,0.075,0.297,0.306
0.571802,0.013,0.067,0.288,0.296
0.573295,0.027,0.059,0.279,0.287
0.575463,0.030,0.050,0.270,0.276
0.577518,0.035,0.037,0.260,0.265
0.580220,0.035,0.037,0.249,0.254
0.581815,0.033,0.036,0.242,0.246
0.583893,0.035,0.036,0.232,0.237
0.585981,0.040,0.037,0.221,0.227
0.588386,0.049,0.039,0.206,0.215
0.590226,0.067,0.042,0.188,0.204
0.592302,0.082,0.049,0.170,0.194
0.594455,0.094,0.051,0.154,0.187
0.597006,0.102,0.049,0.135,0.177
0.598701,0.105,0.049,0.121,0.167
0.600785,0.102,0.044,0.108,0.155
0.602949,0.100,0.042,0.099,0.146
0.605458,0.097,0.047,0.090,0.141
0.607242,0.099,0.055,0.084,0.141
0.609273,0.099,0.071,0.079,0.145
0.611434,0.097,0.083,0.073,0.147
0.613586,0.096,0.098,0.071,0.154
0.615638,0.094,0.106,0.068,0.157
0.617802,0.090,0.109,0.064,0.155
0.619845,0.085,0.110,0.062,0.152
0.622086,0.079,0.110,0.060,0.148
0.624096,0.077,0.106,0.053,0.142
0.626328,0.073,0.109,0.050,0.140
0.628359,0.071,0.109,0.044,0.137
0.630548,0.067,0.113,0.039,0.137
0.632581,0.066,0.115,0.034,0.137
0.634772,0.062,0.113,0.028,0.131
0.636887,0.057,0.109,0.023,0.125
0.639432,0.057,0.106,0.022,0.123
0.641015,0.058,0.109,0.017,0.125
0.643293,0.062,0.111,0.012,0.128
0.646886,0.067,0.121,0.009,0.139
0.651565,0.078,0.146,0.002,0.165
0.652129,0.079,0.159,-0.000,0.178
0.655026,0.078,0.177,-0.003,0.194
0.655937,0.075,0.198,-0.003,0.212
0.658038,0.071,0.219,-0.004,0.230
0.660135,0.063,0.229,-0.005,0.237
0.663840,0.057,0.237,-0.008,0.244
0.664314,0.057,0.241,-0.009,0.248
0.666472,0.066,0.247,-0.008,0.256
0.668570,0.066,0.236,-0.014,0.245
0.674411,0.061,0.223,-0.020,0.232
0.677035,0.080,0.187,-0.033,0.206
0.680664,0.086,0.183,-0.037,0.206
0.681240,0.091,0.179,-0.036,0.204
0.683466,0.100,0.181,-0.035,0.210
0.685458,0.104,0.186,-0.039,0.216
0.688421,0.100,0.185,-0.046,0.215
0.689829,0.094,0.181,-0.050,0.210
0.691920,0.089,0.181,-0.052,0.208
0.693963,0.083,0.180,-0.052,0.205
0.697114,0.075,0.177,-0.052,0.199
0.698214,0.069,0.175,-0.054,0.196
0.700282,0.064,0.172,-0.057,0.193
0.703076,0.062,0.164,-0.058,0.184
0.705166,0.058,0.160,-0.059,0.180
0.706638,0.053,0.155,-0.060,0.175
0.708825,0.050,0.149,-0.059,0.168
0.710897,0.046,0.143,-0.055,0.160
0.713380,0.044,0.138,-0.054,0.155
0.715131,0.045,0.139,-0.050,0.155
0.717253,0.044,0.144,-0.049,0.159
0.719338,0.042,0.143,-0.047,0.156
0.721778,0.044,0.142,-0.044,0.155
0.723605,0.041,0.139,-0.043,0.152
0.725689,0.041,0.141,-0.044,0.153
0.727840,0.035,0.132,-0.048,0.145
0.730053,0.028,0.126,-0.050,0.139
0.732037,0.020,0.120,-0.057,0.134
0.734163,0.016,0.115,-0.059,0.130
0.736269,0.014,0.110,-0.059,0.126
0.738453,0.018,0.113,-0.058,0.128
0.740519,0.017,0.111,-0.058,0.127
0.742626,0.014,0.114,-0.059,0.129
0.744740,0.006,0.117,-0.064,0.134
0.746918,-0.028,0.102,-0.083,0.134
0.748962,-0.060,0.086,-0.108,0.150
0.751138,-0.058,0.087,-0.115,0.155
0.753207,-0.042,0.098,-0.125,0.164
0.755430,-0.041,0.098,-0.142,0.177
0.757662,-0.033,0.106,-0.157,0.192
0.759845,-0.016,0.114,-0.166,0.202
0.764353,-0.003,0.120,-0.169,0.207
0.768122,-0.003,0.120,-0.154,0.195
0.770264,-0.006,0.111,-0.141,0.180
0.772379,-0.011,0.105,-0.125,0.164
0.774494,-0.019,0.108,-0.109,0.154
0.776630,-0.024,0.110,-0.094,0.147
0.781024,-0.024,0.104,-0.083,0.135
0.781062,-0.022,0.099,-0.074,0.125
0.782951,-0.022,0.088,-0.068,0.113
0.785043,-0.021,0.083,-0.066,0.108
0.788861,-0.022,0.073,-0.064,0.100
0.789270,-0.026,0.069,-0.065,0.098
0.791319,-0.028,0.066,-0.065,0.097
0.793443,-0.035,0.061,-0.068,0.097
0.796847,-0.043,0.056,-0.066,0.097
0.797695,-0.049,0.058,-0.068,0.101
0.799794,-0.055,0.056,-0.069,0.105
0.801922,-0.061,0.053,-0.065,0.104
0.805159,-0.064,0.044,-0.064,0.100
0.806160,-0.072,0.037,-0.063,0.103
0.808245,-0.078,0.031,-0.063,0.105
0.810408,-0.083,0.021,-0.061,0.106
0.813415,-0.096,0.014,-0.055,0.111
0.814683,-0.110,0.007,-0.048,0.120
0.816792,-0.114,-0.002,-0.053,0.126
0.818839,-0.111,-0.011,-0.058,0.126
0.822014,-0.109,-0.017,-0.063,0.127
0.823180,-0.114,-0.018,-0.068,0.134
0.826566,-0.120,-0.021,-0.071,0.141
0.827384,-0.122,-0.024,-0.076,0.146
0.833950,-0.126,-0.030,-0.077,0.151
0.839861,-0.138,-0.040,-0.082,0.166
0.840123,-0.143,-0.043,-0.080,0.169
0.842291,-0.146,-0.047,-0.077,0.172
0.844268,-0.147,-0.050,-0.076,0.173
0.846613,-0.149,-0.055,-0.074,0.175
0.848676,-0.149,-0.057,-0.074,0.176
0.850780,-0.151,-0.063,-0.071,0.178
0.852806,-0.148,-0.067,-0.074,0.178
0.855208,-0.146,-0.071,-0.075,0.178
0.857026,-0.142,-0.072,-0.077,0.177
0.859216,-0.140,-0.083,-0.077,0.180
0.861202,-0.138,-0.087,-0.077,0.181
0.863888,-0.137,-0.091,-0.076,0.182
0.865487,-0.133,-0.098,-0.072,0.180
0.867795,-0.133,-0.107,-0.068,0.184
0.869774,-0.132,-0.117,-0.064,0.188
0.872341,-0.131,-0.124,-0.061,0.191
0.874097,-0.130,-0.133,-0.058,0.195
0.876045,-0.125,-0.144,-0.055,0.198
0.878132,-0.125,-0.153,-0.053,0.204
0.880269,-0.122,-0.162,-0.049,0.209
0.882375,-0.122,-0.167,-0.048,0.213
0.884487,-0.121,-0.181,-0.048,0.223
0.886615,-0.121,-0.189,-0.046,0.229
0.888721,-0.116,-0.203,-0.047,0.238
0.890849,-0.114,-0.211,-0.047,0.244
0.892923,-0.111,-0.228,-0.049,0.259
0.895059,-0.110,-0.244,-0.050,0.273
0.897248,-0.109,-0.256,-0.049,0.283
0.899311,-0.111,-0.264,-0.052,0.291
0.901793,-0.116,-0.280,-0.053,0.307
0.905174,-0.118,-0.287,-0.054,0.315
0.907816,-0.131,-0.297,-0.054,0.329
0.909906,-0.136,-0.304,-0.053,0.337
0.914159,-0.144,-0.311,-0.053,0.347
0.914220,-0.153,-0.319,-0.050,0.357
0.916261,-0.160,-0.326,-0.046,0.366
0.918346,-0.173,-0.327,-0.041,0.372
0.921889,-0.179,-0.337,-0.035,0.383
0.922597,-0.190,-0.347,-0.027,0.396
0.924697,-0.198,-0.363,-0.020,0.414
0.926801,-0.203,-0.376,-0.016,0.428
0.930028,-0.209,-0.397,-0.011,0.449
0.931085,-0.212,-0.419,-0.010,0.469
0.933175,-0.214,-0.440,-0.008,0.489
0.935280,-0.213,-0.462,-0.005,0.508
0.938374,-0.209,-0.487,-0.006,0.530
0.939583,-0.207,-0.515,-0.008,0.555
0.941705,-0.199,-0.541,-0.011,0.577
0.943895,-0.190,-0.566,-0.016,0.597
0.946638,-0.176,-0.592,-0.020,0.618
0.948033,-0.160,-0.608,-0.022,0.629
0.950270,-0.144,-0.623,-0.024,0.640
0.952240,-0.127,-0.623,-0.026,0.636
0.955516,-0.113,-0.607,-0.033,0.618
0.956502,-0.094,-0.578,-0.039,0.587
0.958648,-0.078,-0.552,-0.046,0.559
0.960850,-0.064,-0.517,-0.047,0.523
0.963451,-0.053,-0.485,-0.044,0.490
0.964990,-0.046,-0.446,-0.042,0.450
0.967120,-0.046,-0.416,-0.039,0.421
0.969250,-0.043,-0.372,-0.037,0.377
0.972195,-0.042,-0.333,-0.033,0.338
0.973441,-0.044,-0.292,-0.033,0.297
0.975557,-0.049,-0.260,-0.035,0.267
0.977632,-0.050,-0.233,-0.038,0.242
0.980400,-0.050,-0.210,-0.046,0.221
0.981890,-0.053,-0.198,-0.053,0.211
0.983988,-0.044,-0.188,-0.064,0.203
0.986088,-0.032,-0.176,-0.071,0.192
0.988523,-0.019,-0.165,-0.080,0.184
0.990328,-0.005,-0.156,-0.083,0.177
0.992452,0.008,-0.145,-0.088,0.170
0.994552,0.022,-0.135,-0.089,0.164
0.996872,0.034,-0.133,-0.092,0.165
0.998790,0.045,-0.123,-0.091,0.159
1.000922,0.057,-0.121,-0.089,0.161
1.003029,0.066,-0.118,-0.085,0.160
1.005157,0.071,-0.118,-0.082,0.160
1.007246,0.075,-0.123,-0.080,0.165
1.009375,0.078,-0.126,-0.072,0.165
1.011483,0.079,-0.126,-0.066,0.163
1.013652,0.075,-0.126,-0.063,0.159
1.015757,0.074,-0.128,-0.055,0.158
1.017854,0.071,-0.128,-0.049,0.154
1.019942,0.068,-0.129,-0.044,0.153
1.022184,0.066,-0.129,-0.041,0.151
1.024195,0.064,-0.127,-0.037,0.147
1.026450,0.061,-0.124,-0.033,0.142
1.028436,0.058,-0.124,-0.031,0.141
1.030644,0.057,-0.123,-0.026,0.138
1.032653,0.053,-0.120,-0.020,0.132
1.034939,0.047,-0.122,-0.014,0.132
1.037049,0.045,-0.122,-0.009,0.130
1.039062,0.041,-0.132,-0.002,0.138
1.041127,0.036,-0.135,0.005,0.140
1.043268,0.030,-0.138,0.009,0.141
1.047121,0.025,-0.144,0.016,0.147
1.047558,0.019,-0.151,0.022,0.154
1.049977,0.009,-0.160,0.028,0.163
1.051769,0.003,-0.172,0.033,0.175
1.055022,-0.002,-0.183,0.038,0.187
1.056045,-0.009,-0.194,0.045,0.199
1.058060,-0.013,-0.204,0.051,0.211
1.060182,-0.015,-0.219,0.056,0.226
1.063389,-0.017,-0.226,0.062,0.235
1.064458,-0.015,-0.236,0.067,0.245
1.066542,-0.014,-0.248,0.071,0.258
1.068697,-0.006,-0.250,0.073,0.261
1.071549,0.001,-0.250,0.074,0.261
1.072915,0.006,-0.254,0.077,0.265
1.075061,0.013,-0.254,0.077,0.266
1.077166,0.017,-0.265,0.075,0.276
1.080362,0.025,-0.267,0.074,0.279
1.081383,0.031,-0.274,0.071,0.284
1.083480,0.036,-0.278,0.068,0.289
1.085610,0.044,-0.278,0.067,0.290
1.088630,0.051,-0.280,0.063,0.291
1.089852,0.056,-0.275,0.058,0.286
1.091938,0.061,-0.275,0.056,0.287
1.094092,0.067,-0.274,0.052,0.286
1.096820,0.071,-0.270,0.049,0.283
1.098354,0.075,-0.264,0.045,0.278
1.100389,0.083,-0.256,0.040,0.272
1.102720,0.089,-0.245,0.036,0.264
1.107617,0.096,-0.231,0.030,0.252
1.111043,0.111,-0.181,0.016,0.213
1.114367,0.119,-0.160,0.011,0.200
1.115251,0.123,-0.143,0.006,0.189
1.117333,0.128,-0.122,0.002,0.177
1.119502,0.137,-0.104,-0.005,0.172
1.121735,0.138,-0.089,-0.008,0.164
1.123730,0.139,-0.079,-0.011,0.160
1.125801,0.144,-0.063,-0.016,0.158
1.127983,0.146,-0.056,-0.020,0.158
1.130123,0.145,-0.045,-0.022,0.154
1.132179,0.149,-0.040,-0.025,0.156
1.134435,0.149,-0.036,-0.025,0.155
1.136437,0.141,-0.034,-0.028,0.148
1.138659,0.139,-0.033,-0.030,0.146
1.140702,0.134,-0.030,-0.027,0.140
1.142900,0.130,-0.023,-0.022,0.134
1.144904,0.128,-0.017,-0.016,0.130
1.147013,0.121,-0.013,-0.010,0.122
1.149103,0.118,-0.007,-0.006,0.119
1.151641,0.113,-0.008,-0.002,0.114
1.153442,0.108,-0.007,0.001,0.109
1.155507,0.102,-0.006,0.002,0.103
1.157641,0.097,-0.004,0.005,0.098
1.159851,0.095,-0.006,0.007,0.095
1.163475,0.091,-0.007,0.008,0.092
1.163952,0.085,-0.008,0.009,0.086
1.166108,0.083,-0.007,0.011,0.084
1.168194,0.079,-0.010,0.012,0.081
1.172075,0.078,-0.008,0.013,0.079
1.172405,0.075,-0.007,0.014,0.077
1.174629,0.073,-0.010,0.017,0.076
1.176611,0.069,-0.015,0.020,0.074
1.180290,0.069,-0.016,0.023,0.075
1.180905,0.067,-0.018,0.027,0.074
1.183019,0.063,-0.019,0.030,0.073
1.185750,0.064,-0.023,0.034,0.076
1.188446,0.062,-0.024,0.038,0.076
1.189365,0.061,-0.024,0.041,0.077
1.191436,0.061,-0.021,0.042,0.077
1.193557,0.062,-0.022,0.045,0.080
1.196674,0.061,-0.018,0.047,0.079
1.197821,0.057,-0.016,0.050,0.077
1.199935,0.055,-0.018,0.051,0.077
1.202020,0.053,-0.007,0.050,0.073
1.204980,0.052,-0.006,0.050,0.072
1.206262,0.049,-0.005,0.049,0.069
1.208372,0.047,0.001,0.050,0.069
1.210521,0.044,0.000,0.050,0.066
1.213106,0.039,0.010,0.050,0.064
1.214779,0.035,0.016,0.049,0.062
1.216913,0.030,0.016,0.050,0.060
1.218996,0.031,0.022,0.046,0.060
1.221807,0.024,0.029,0.046,0.060
1.223216,0.022,0.028,0.047,0.059
1.225402,0.023,0.037,0.046,0.063
1.227449,0.023,0.037,0.044,0.062
1.229911,0.022,0.040,0.042,0.063
1.231788,0.023,0.040,0.041,0.062
1.233906,0.027,0.043,0.040,0.064
1.235914,0.027,0.042,0.039,0.063
1.238117,0.028,0.042,0.038,0.063
1.240143,0.030,0.043,0.038,0.065
1.242409,0.028,0.040,0.036,0.061
1.244399,0.029,0.050,0.036,0.068
1.246627,0.030,0.056,0.036,0.074
1.248618,0.025,0.060,0.034,0.073
1.250998,0.022,0.066,0.035,0.078
1.253760,0.017,0.072,0.033,0.081
1.258575,0.011,0.073,0.033,0.081
1.261317,-0.005,0.082,0.030,0.088
1.266561,-0.009,0.087,0.030,0.092
1.266599,-0.013,0.088,0.031,0.094
1.267770,-0.014,0.098,0.033,0.104
1.269857,-0.020,0.106,0.035,0.114
1.273643,-0.025,0.121,0.035,0.128
1.274056,-0.035,0.136,0.038,0.145
1.276286,-0.043,0.147,0.039,0.158
1.278299,-0.053,0.154,0.040,0.168
1.281209,-0.063,0.155,0.042,0.173
1.282556,-0.069,0.155,0.044,0.175
1.284912,-0.071,0.148,0.044,0.170
1.287042,-0.071,0.142,0.042,0.164
1.289410,-0.072,0.133,0.042,0.158
1.290983,-0.068,0.131,0.042,0.153
1.293159,-0.060,0.127,0.044,0.147
1.297537,-0.057,0.122,0.044,0.142
1.297565,-0.058,0.122,0.045,0.143
1.299600,-0.060,0.116,0.047,0.139
1.301614,-0.063,0.109,0.051,0.136
1.305277,-0.071,0.098,0.051,0.131
1.305826,-0.082,0.089,0.055,0.133
1.307994,-0.096,0.083,0.056,0.139
1.310027,-0.110,0.075,0.057,0.145
1.313226,-0.126,0.067,0.057,0.154
1.314282,-0.138,0.060,0.057,0.161
1.316393,-0.148,0.050,0.060,0.167
1.318481,-0.152,0.045,0.058,0.169
1.321718,-0.155,0.040,0.058,0.171
1.322769,-0.154,0.034,0.058,0.168
1.324898,-0.154,0.031,0.060,0.168
1.326960,-0.155,0.031,0.062,0.170
1.329798,-0.155,0.034,0.061,0.170
1.331248,-0.154,0.039,0.062,0.171
1.333358,-0.153,0.047,0.063,0.172
1.335438,-0.154,0.054,0.064,0.176
1.338097,-0.153,0.064,0.066,0.178
1.339685,-0.152,0.073,0.066,0.181
1.341879,-0.147,0.086,0.067,0.183
1.343891,-0.147,0.094,0.066,0.186
1.346411,-0.144,0.109,0.067,0.193
1.348171,-0.143,0.121,0.067,0.199
1.350281,-0.140,0.135,0.066,0.205
1.352372,-0.138,0.153,0.066,0.216
1.354761,-0.137,0.171,0.066,0.229
1.356612,-0.137,0.191,0.066,0.244
1.358753,-0.137,0.216,0.066,0.264
1.360820,-0.141,0.240,0.067,0.286
1.363136,-0.142,0.268,0.067,0.310
1.365057,-0.144,0.299,0.066,0.339
1.367222,-0.148,0.330,0.064,0.367
1.369283,-0.153,0.353,0.061,0.390
1.371965,-0.157,0.381,0.058,0.416
1.373590,-0.160,0.402,0.055,0.436
1.375650,-0.162,0.425,0.050,0.458
1.377762,-0.159,0.444,0.045,0.473
1.380307,-0.153,0.457,0.039,0.484
