# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 17:17:23.926
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
14.642615,0.039,-0.040,0.017,0.058
14.654424,0.038,-0.044,0.018,0.060
14.657455,0.040,-0.054,0.023,0.071
14.659489,0.038,-0.056,0.024,0.072
14.670092,0.040,-0.058,0.024,0.075
14.672248,0.042,-0.076,0.024,0.090
14.674539,0.042,-0.079,0.024,0.093
14.676432,0.045,-0.080,0.024,0.095
14.685811,0.044,-0.084,0.024,0.098
14.689416,0.050,-0.098,0.024,0.112
14.691362,0.055,-0.099,0.025,0.116
14.701437,0.052,-0.100,0.024,0.115
14.703995,0.053,-0.104,0.024,0.119
14.706114,0.055,-0.102,0.024,0.119
14.709216,0.052,-0.102,0.024,0.117
14.717089,0.049,-0.098,0.025,0.112
14.732791,0.049,-0.091,0.035,0.109
14.748531,0.036,-0.069,0.024,0.082
14.764274,0.039,-0.088,0.022,0.098
14.767482,0.031,-0.090,0.023,0.098
14.779921,0.029,-0.090,0.022,0.097
14.782385,0.028,-0.094,0.019,0.100
14.784548,0.028,-0.093,0.019,0.099
14.795652,0.029,-0.095,0.018,0.101
14.799224,0.028,-0.094,0.019,0.100
14.801451,0.028,-0.094,0.018,0.100
14.811381,0.031,-0.080,0.017,0.088
14.814334,0.030,-0.095,0.017,0.101
14.816266,0.031,-0.094,0.017,0.100
14.818400,0.031,-0.098,0.017,0.104
14.827139,0.033,-0.098,0.015,0.104
14.842926,0.036,-0.094,0.013,0.102
14.859965,0.039,-0.076,0.014,0.086
14.862756,0.044,-0.055,0.013,0.071
14.864923,0.046,-0.047,0.013,0.067
14.867016,0.045,-0.046,0.013,0.066
14.876239,0.046,-0.044,0.014,0.065
14.879732,0.055,-0.035,0.013,0.066
14.881986,0.055,-0.030,0.014,0.064
14.883940,0.057,-0.030,0.013,0.066
14.892199,0.058,-0.032,0.012,0.067
14.894575,0.067,-0.028,0.011,0.073
14.896674,0.067,-0.027,0.012,0.073
14.898795,0.069,-0.026,0.012,0.075
14.900903,0.072,-0.029,0.013,0.079
14.908071,0.075,-0.029,0.012,0.082
14.924324,0.079,-0.029,0.011,0.085
14.926361,0.095,-0.019,0.008,0.097
14.939998,0.101,-0.026,0.008,0.105
14.955921,0.116,-0.043,0.006,0.123
14.958130,0.122,-0.068,0.007,0.140
14.971710,0.124,-0.072,0.009,0.144
14.974995,0.144,-0.115,0.011,0.184
14.987524,0.151,-0.126,0.011,0.197
14.989798,0.185,-0.140,0.017,0.233
14.991915,0.192,-0.143,0.018,0.240
15.003309,0.199,-0.142,0.020,0.245
15.006728,0.243,-0.104,0.033,0.266
15.009362,0.249,-0.077,0.039,0.263
15.019214,0.256,-0.071,0.039,0.269
15.021675,0.319,-0.008,0.080,0.329
15.023682,0.336,0.003,0.097,0.349
15.025868,0.354,0.014,0.107,0.370
15.035064,0.375,0.023,0.136,0.399
15.038574,0.711,0.082,0.454,0.847
15.040884,0.917,0.080,0.580,1.088
15.042741,1.276,0.104,0.680,1.450
15.050799,1.880,0.144,0.805,2.050
15.066844,4.662,0.535,1.695,4.989
15.082677,8.623,1.884,2.394,9.145
15.086226,10.918,2.736,2.089,11.448
15.098455,11.203,3.173,2.015,11.817
15.114341,11.795,4.510,2.151,12.810
15.116883,10.591,3.465,1.980,11.318
15.130097,10.208,3.172,1.853,10.849
15.133803,7.191,-0.035,0.336,7.199
15.145862,6.709,-0.497,0.070,6.728
15.149284,3.560,-2.587,-1.298,4.588
15.150649,2.959,-2.752,-1.469,4.300
15.161807,2.388,-2.878,-1.598,4.067
15.165518,-1.492,-3.887,-1.035,4.291
15.167745,-1.954,-4.194,-0.821,4.699
15.177407,-2.373,-4.243,-0.633,4.902
15.180343,-3.664,-2.652,-0.137,4.525
15.182557,-3.839,-2.403,-0.070,4.530
15.193313,-3.999,-2.179,-0.000,4.554
15.197259,-4.669,-0.870,0.449,4.770
15.199367,-4.724,-0.693,0.524,4.803
15.209404,-4.761,-0.540,0.596,4.829
15.212059,-4.814,-0.250,0.891,4.902
15.214181,-4.807,-0.280,0.927,4.903
15.216317,-4.799,-0.336,0.951,4.904
15.225125,-4.787,-0.410,0.966,4.901
15.241879,-4.755,-0.749,0.945,4.906
15.244079,-4.750,-1.059,0.626,4.907
15.246010,-4.748,-1.049,0.573,4.896
15.249148,-4.749,-1.029,0.511,4.886
15.250248,-4.741,-0.997,0.450,4.865
15.257397,-4.735,-0.960,0.388,4.846
15.273417,-4.672,-0.762,0.151,4.736
15.275656,-4.496,-0.271,-0.130,4.506
15.289268,-4.471,-0.205,-0.152,4.478
15.292588,-4.276,0.067,-0.151,4.280
15.305086,-4.248,0.067,-0.125,4.251
15.307608,-4.276,-0.027,0.127,4.278
15.321016,-4.296,-0.041,0.178,4.300
15.324326,-4.484,-0.074,0.547,4.518
15.336927,-4.521,-0.073,0.597,4.561
15.339148,-4.758,-0.083,0.872,4.838
15.341277,-4.793,-0.093,0.912,4.880
15.352716,-4.826,-0.100,0.949,4.920
15.356280,-4.968,-0.145,1.102,5.091
15.358248,-4.978,-0.149,1.113,5.103
15.368633,-4.981,-0.157,1.120,5.108
15.370911,-4.946,-0.198,1.095,5.070
15.373045,-4.931,-0.204,1.081,5.052
15.375171,-4.915,-0.208,1.062,5.033
15.384720,-4.893,-0.208,1.043,5.008
15.387898,-4.741,-0.104,0.912,4.829
15.389981,-4.656,-0.046,0.889,4.741
15.392071,-4.127,0.403,0.847,4.233
15.400622,-2.005,1.367,0.475,2.473
15.402733,0.553,2.568,-0.302,2.644
15.406970,-0.333,2.291,-0.305,2.335
15.409381,-0.535,1.649,-0.285,1.757
15.416655,-0.622,1.062,-0.335,1.276
15.432804,-1.614,1.015,-0.679,2.024
15.448946,-1.133,-0.805,-1.040,1.736
15.465037,-1.501,-0.160,-1.270,1.972
15.481297,-1.179,0.847,-1.469,2.065
15.497364,-1.424,1.417,-1.385,2.440
15.500102,-1.958,1.186,-1.096,2.538
15.513297,-2.042,1.149,-1.058,2.571
15.517016,-2.375,0.874,-0.825,2.662
15.529385,-2.410,0.831,-0.786,2.667
15.531910,-2.428,0.490,-0.479,2.523
15.533981,-2.414,0.449,-0.420,2.491
15.545486,-2.397,0.409,-0.357,2.458
15.549350,-2.109,0.147,0.031,2.114
15.550889,-2.028,0.099,0.092,2.033
15.561531,-1.942,0.053,0.155,1.948
15.563637,-1.497,-0.104,0.471,1.573
15.565964,-1.413,-0.123,0.551,1.521
15.577715,-1.305,-0.175,0.631,1.460
15.580651,-0.592,-0.729,1.331,1.629
15.582678,-0.523,-0.823,1.469,1.764
15.593626,-0.467,-0.916,1.610,1.910
15.597498,0.014,-1.113,2.416,2.660
15.599681,0.170,-1.081,2.509,2.737
15.609535,0.382,-1.031,2.503,2.734
15.612343,1.469,-0.065,2.737,3.108
15.614407,1.680,0.172,2.819,3.286
15.616537,1.892,0.386,2.901,3.485
15.625536,2.119,0.583,2.977,3.700
15.629395,3.598,1.564,3.034,4.959
15.631350,3.953,1.717,2.952,5.224
15.633539,4.321,1.873,2.840,5.500
15.641728,4.718,2.026,2.695,5.799
15.657923,6.309,2.478,1.953,7.054
15.674073,8.818,0.292,2.320,9.123
15.690163,-2.962,-13.116,-0.311,13.450
15.706336,-0.950,5.210,-0.215,5.300
15.722552,0.068,-2.638,0.055,2.639
15.738495,0.001,-0.200,-0.008,0.200
15.741499,-0.069,0.141,0.014,0.157
15.756487,-0.057,0.055,0.009,0.079
15.758389,-0.036,-0.062,-0.009,0.072
15.772532,-0.035,-0.088,-0.009,0.095
15.775283,-0.013,-0.232,-0.003,0.232
15.788696,-0.014,-0.242,-0.004,0.242
15.792237,-0.008,-0.197,-0.002,0.197
15.804661,-0.009,-0.184,-0.002,0.185
15.807103,0.005,-0.201,0.002,0.201
15.809458,0.007,-0.206,0.001,0.206
15.820579,0.009,-0.214,-0.000,0.214
15.824071,0.011,-0.184,-0.002,0.185
15.836580,0.008,-0.172,-0.003,0.172
15.838860,0.003,-0.099,-0.002,0.099
15.840987,0.003,-0.094,-0.004,0.094
15.852597,0.005,-0.098,-0.002,0.098
15.855797,0.005,-0.088,-0.003,0.088
15.857991,0.003,-0.084,-0.002,0.084
15.868660,0.003,-0.079,-0.002,0.079
15.872760,-0.005,-0.024,-0.000,0.025
15.874821,-0.003,-0.016,0.001,0.016
15.884725,-0.005,-0.008,0.001,0.010
15.887608,-0.006,0.015,-0.000,0.016
15.889725,-0.005,0.020,-0.000,0.020
15.891786,-0.003,0.022,-0.002,0.022
15.900812,-0.005,0.031,0.001,0.031
15.904462,-0.005,0.062,0.002,0.063
15.906575,-0.005,0.062,0.001,0.063
15.909556,-0.006,0.069,0.001,0.069
15.916700,-0.005,0.070,0.001,0.070
15.932938,-0.006,0.095,0.002,0.096
15.949245,-0.011,0.149,0.003,0.150
15.965274,-0.011,0.150,0.003,0.151
15.981564,-0.005,0.125,0.003,0.125
15.997665,-0.004,0.159,0.002,0.159
15.999810,-0.000,0.153,-0.002,0.153
16.013705,-0.000,0.146,-0.000,0.146
16.016829,0.002,0.127,-0.003,0.127
16.030067,0.003,0.125,-0.002,0.125
16.033753,0.006,0.080,-0.003,0.080
16.046079,0.003,0.065,-0.003,0.065
16.049527,0.007,0.026,-0.004,0.027
16.050611,0.005,0.026,-0.005,0.027
16.062271,0.005,0.028,-0.003,0.029
16.065860,0.005,-0.001,-0.004,0.006
16.067708,0.002,-0.007,-0.003,0.008
16.078447,0.002,-0.007,-0.003,0.008
16.094717,-0.003,0.014,-0.002,0.014
16.098470,-0.004,-0.002,-0.002,0.005
16.099337,-0.005,-0.007,-0.000,0.009
16.110808,-0.005,-0.007,-0.000,0.009
16.114076,-0.004,-0.027,-0.000,0.027
16.116185,-0.005,-0.036,0.001,0.037
16.127014,-0.005,-0.045,0.001,0.045
16.129285,-0.003,-0.091,-0.000,0.092
16.133179,-0.003,-0.120,0.001,0.120
16.143333,-0.000,-0.135,-0.000,0.135
16.145921,0.003,-0.192,-0.002,0.192
16.149129,0.005,-0.197,-0.002,0.197
16.150107,0.008,-0.208,-0.000,0.208
16.159657,0.008,-0.220,-0.002,0.220
16.162801,0.023,-0.296,-0.000,0.296
16.164929,0.027,-0.294,-0.000,0.295
16.167046,0.027,-0.296,-0.002,0.297
16.176097,0.029,-0.300,0.001,0.302
16.179771,0.041,-0.335,0.008,0.337
16.182262,0.042,-0.341,0.009,0.343
16.183980,0.046,-0.358,0.012,0.361
16.192223,0.051,-0.372,0.011,0.376
16.209674,0.068,-0.451,0.019,0.456
16.211552,0.108,-0.642,0.035,0.653
16.213592,0.135,-0.660,0.036,0.674
16.215736,0.127,-0.649,0.041,0.662
16.225354,0.133,-0.652,0.044,0.667
16.229407,0.141,-0.605,0.051,0.623
16.230499,0.143,-0.585,0.050,0.604
16.232674,0.145,-0.546,0.048,0.567
16.241740,0.145,-0.512,0.068,0.536
16.245410,0.155,-0.434,0.109,0.473
16.247496,0.156,-0.404,0.118,0.449
16.249641,0.159,-0.381,0.128,0.432
16.257960,0.159,-0.350,0.140,0.409
16.274220,0.161,-0.267,0.442,0.541
16.290453,0.220,-0.134,0.403,0.478
16.306551,0.102,0.031,1.935,1.938
16.322772,0.088,0.064,3.402,3.404
16.339027,0.154,0.007,5.061,5.064
16.355355,0.586,0.282,2.002,2.105
16.357812,1.147,-0.181,1.893,2.221
16.371612,1.036,-0.184,1.976,2.239
16.374614,-0.735,0.931,0.260,1.214
16.388011,-0.962,0.947,-0.126,1.356
16.391466,-0.891,0.792,-2.225,2.524
16.404369,-0.705,0.777,-2.365,2.587
16.420705,0.646,0.621,-2.842,2.980
16.423297,1.770,-0.458,-2.787,3.333
16.425425,1.847,-0.799,-2.775,3.428
16.437063,1.859,-1.203,-2.764,3.542
16.440380,-0.203,-1.412,-1.881,2.361
16.442390,-0.522,-0.112,-1.586,1.674
16.453477,-0.678,0.887,-1.359,1.759
16.457322,-0.355,0.730,-0.980,1.272
16.469854,-0.305,0.341,-0.953,1.057
16.471970,0.398,-0.574,-0.770,1.040
16.474104,0.469,-0.539,-0.729,1.020
16.486337,0.498,-0.489,-0.682,0.976
16.489333,0.077,-0.011,-0.147,0.166
16.490993,0.005,0.028,-0.010,0.030
16.502531,-0.032,0.059,0.099,0.119
16.505863,-0.089,0.065,-0.013,0.111
16.507968,-0.113,0.060,0.006,0.128
16.519023,-0.125,0.069,0.011,0.143
16.522756,0.051,0.007,0.006,0.052
16.524956,0.082,-0.018,0.003,0.084
16.535247,0.101,-0.051,0.002,0.113
16.537650,0.042,-0.106,0.004,0.114
16.539682,0.018,-0.079,0.003,0.081
16.541846,-0.005,-0.047,0.001,0.048
16.551707,-0.027,-0.013,-0.002,0.030
16.554612,-0.041,0.067,-0.003,0.079
16.556648,-0.027,0.056,-0.000,0.063
16.558762,-0.008,0.043,-0.002,0.044
16.568132,0.006,0.027,-0.000,0.028
16.571529,0.033,-0.040,0.001,0.052
16.573885,0.029,-0.044,-0.000,0.053
16.575878,0.020,-0.040,0.001,0.045
16.585357,0.014,-0.036,0.001,0.039
16.601713,-0.019,0.012,0.001,0.022
16.605417,0.016,-0.015,0.001,0.021
16.607454,0.014,-0.018,-0.000,0.023
16.618322,0.013,-0.018,0.001,0.022
16.622350,-0.004,0.000,-0.000,0.004
16.624390,-0.005,0.003,-0.000,0.006
16.634689,-0.005,0.005,0.001,0.007
16.637089,0.008,0.004,-0.000,0.009
16.639231,0.008,-0.002,-0.000,0.009
16.641661,0.007,-0.006,0.001,0.009
16.651645,0.008,-0.011,-0.000,0.014
16.654084,0.002,-0.013,-0.000,0.013
16.656171,0.001,-0.006,0.002,0.006
16.658282,-0.000,-0.004,-0.000,0.004
16.668311,0.001,-0.002,0.001,0.003
16.670966,0.005,0.000,-0.000,0.005
16.673206,0.002,0.000,-0.002,0.003
16.675206,0.005,-0.005,-0.000,0.007
16.684841,0.003,-0.007,-0.000,0.008
16.687910,0.003,-0.006,0.001,0.007
16.690118,0.001,-0.004,-0.000,0.004
16.692133,0.002,-0.005,-0.000,0.005
16.701328,0.003,-0.005,0.001,0.006
16.704884,0.002,-0.001,-0.000,0.002
16.707134,0.002,-0.001,0.001,0.003
16.717861,0.001,-0.001,0.001,0.002
16.721910,0.002,-0.007,-0.000,0.008
16.724045,0.002,-0.007,0.001,0.008
16.734225,0.001,-0.008,0.001,0.008
16.736724,0.005,-0.002,0.001,0.005
16.738763,0.002,-0.002,-0.000,0.003
16.740960,0.003,-0.001,0.001,0.004
16.750896,0.003,0.000,-0.000,0.003
16.753668,0.003,-0.005,-0.000,0.006
16.755657,0.002,-0.002,0.001,0.003
16.757820,0.001,-0.002,-0.000,0.003
16.767264,0.002,-0.005,0.001,0.005
16.769440,0.002,-0.004,0.001,0.004
16.772621,0.003,-0.006,-0.000,0.007
16.774730,0.003,-0.005,0.002,0.006
16.783685,0.003,-0.002,0.001,0.004
16.787443,0.002,-0.004,0.001,0.004
16.789550,0.002,-0.005,0.001,0.005
16.791671,0.001,-0.001,0.001,0.002
16.800078,-0.000,-0.001,0.001,0.001
16.816462,0.002,-0.002,0.001,0.003
16.832755,0.002,0.000,-0.000,0.002
16.849073,0.001,0.072,-0.002,0.072
16.865541,0.003,0.027,-0.036,0.045
16.882140,-0.196,0.405,-0.009,0.450
16.898278,0.101,-0.145,-0.020,0.178
16.914603,-0.031,0.049,0.006,0.058
16.930893,0.013,-0.054,0.002,0.055
16.933557,0.008,-0.179,0.004,0.180
16.946995,-0.005,-0.208,0.006,0.208
16.949381,-0.032,-0.176,-0.003,0.179
16.963358,-0.027,-0.129,-0.000,0.132
16.967490,-0.094,-0.211,0.001,0.231
16.979470,-0.086,-0.219,0.002,0.235
16.982336,-0.053,-0.199,-0.011,0.206
16.995678,-0.054,-0.200,-0.015,0.208
16.999165,-0.035,-0.096,-0.113,0.152
17.011998,-0.027,-0.096,-0.176,0.203
17.016158,0.072,0.014,-0.550,0.555
17.028150,0.077,0.032,-0.616,0.622
17.031316,0.077,0.188,-0.753,0.780
17.033072,0.086,0.237,-0.758,0.799
17.044422,0.075,0.298,-0.759,0.819
17.047862,0.090,0.624,-0.432,0.764
17.050055,0.106,0.497,-0.439,0.672
17.060746,0.128,0.578,-0.487,0.766
17.064806,0.096,2.015,-0.301,2.039
17.066949,-0.103,2.352,-0.169,2.360
17.076959,-0.215,2.297,-0.163,2.313
17.079764,0.576,1.673,-0.633,1.879
17.081911,0.710,1.774,-0.627,2.011
17.084090,0.791,1.829,-0.573,2.074
17.093961,0.846,1.839,-0.478,2.080
17.109951,0.986,1.748,0.201,2.017
17.113630,1.324,1.950,1.277,2.681
17.115617,1.493,2.021,1.468,2.910
17.126179,1.590,2.066,1.541,3.029
17.129321,2.198,2.192,1.799,3.588
17.130379,2.352,2.200,1.874,3.726
17.132495,2.537,2.230,1.959,3.905
17.142355,2.745,2.274,2.056,4.115
17.145383,3.455,2.262,2.475,4.814
17.147402,3.527,2.348,2.519,4.929
17.149599,3.600,2.480,2.574,5.073
17.158382,3.682,2.635,2.658,5.250
17.174622,4.068,3.318,3.252,6.175
17.190774,4.547,4.500,4.656,7.912
17.207090,5.572,5.505,5.816,9.756
17.223178,6.189,6.738,6.631,11.299
17.239389,5.820,8.430,7.231,12.539
17.255343,4.799,9.344,7.196,12.732
17.257417,3.967,9.796,6.675,12.500
17.271335,3.852,9.839,6.564,12.439
17.274482,2.971,9.522,5.453,11.368
17.287476,2.870,9.471,5.210,11.184
17.291418,2.371,9.101,3.149,9.918
17.303637,2.317,9.030,2.844,9.747
17.306170,2.071,8.429,1.340,8.782
17.319589,2.036,8.283,1.177,8.611
17.323110,3.149,6.846,0.492,7.551
17.325228,3.340,6.635,0.434,7.441
17.335771,3.562,6.496,0.379,7.418
17.351755,4.480,6.324,0.153,7.751
17.367881,4.672,5.377,-0.200,7.126
17.371848,4.548,4.064,-1.118,6.201
17.373924,4.538,3.937,-1.227,6.132
17.383649,4.525,3.813,-1.331,6.065
17.386626,4.450,3.211,-1.726,5.753
17.389317,4.438,3.138,-1.785,5.721
17.390856,4.430,3.086,-1.838,5.703
17.399500,4.422,3.057,-1.887,5.698
17.415512,4.422,3.127,-2.021,5.781
17.431414,4.384,3.271,-1.845,5.773
17.447469,4.130,3.015,-1.469,5.321
17.450151,3.948,2.848,-1.391,5.063
17.464327,3.924,2.838,-1.404,5.042
17.479752,3.847,2.644,-1.423,4.880
17.481982,3.941,2.411,-1.382,4.822
17.495623,3.961,2.384,-1.380,4.824
17.498872,4.128,2.320,-1.454,4.954
17.511416,4.160,2.313,-1.471,4.982
17.513716,4.404,2.075,-1.514,5.098
17.515799,4.449,2.011,-1.513,5.112
17.527265,4.496,1.948,-1.514,5.128
17.529531,4.719,1.544,-1.515,5.192
17.532773,4.793,1.336,-1.513,5.200
17.543178,4.819,1.228,-1.511,5.198
17.545505,4.917,0.623,-1.495,5.177
17.547566,4.927,0.499,-1.493,5.172
17.549727,4.935,0.376,-1.490,5.169
17.559003,4.942,0.251,-1.484,5.166
17.562441,4.913,-0.319,-1.426,5.126
17.564490,4.896,-0.397,-1.407,5.110
17.566632,4.877,-0.463,-1.386,5.091
17.574985,4.851,-0.503,-1.366,5.065
17.590705,4.713,-0.489,-1.284,4.909
17.606641,4.387,0.130,-1.170,4.542
17.622523,3.990,1.036,-0.978,4.237
17.638269,3.730,2.034,-0.709,4.307
17.640812,3.796,3.392,-0.355,5.103
17.653973,3.825,3.587,-0.299,5.252
17.657745,4.088,4.731,0.205,6.255
17.669995,4.122,4.891,0.276,6.402
17.672552,4.238,5.669,0.626,7.106
17.674603,4.226,5.676,0.664,7.108
17.685713,4.185,5.598,0.693,7.024
17.689615,2.260,1.046,0.574,2.555
17.691729,1.909,0.216,0.526,1.992
17.701505,1.648,-0.412,0.502,1.771
17.704308,1.455,-1.488,0.548,2.152
17.706369,1.523,-1.494,0.562,2.206
17.717290,1.605,-1.465,0.571,2.247
17.721315,2.050,-0.815,0.518,2.266
17.723502,2.079,-0.660,0.491,2.236
17.732822,2.090,-0.511,0.463,2.201
17.748624,1.940,-0.154,0.367,1.980
17.764324,1.086,-0.456,0.257,1.205
17.780061,0.504,0.193,0.252,0.596
17.782696,0.224,1.299,0.336,1.360
17.795763,0.199,1.377,0.351,1.435
17.799545,0.036,1.404,0.387,1.457
17.811387,0.022,1.359,0.372,1.409
17.814338,-0.011,1.122,0.186,1.137
17.816431,-0.009,1.096,0.145,1.106
17.827137,-0.006,1.073,0.105,1.078
17.829349,-0.003,0.929,-0.052,0.930
17.833390,-0.017,0.861,-0.079,0.865
17.842752,-0.032,0.827,-0.088,0.833
17.846172,-0.162,0.656,-0.091,0.682
17.849178,-0.193,0.622,-0.087,0.657
17.850548,-0.218,0.580,-0.081,0.625
17.858195,-0.234,0.535,-0.076,0.589
17.873751,-0.230,0.384,-0.058,0.451
17.889325,-0.010,0.452,-0.085,0.460
17.904964,0.310,0.833,-0.157,0.903
17.907577,0.405,1.040,-0.150,1.126
17.920746,0.400,1.053,-0.140,1.135
17.924454,0.259,1.112,-0.052,1.143
17.936163,0.229,1.114,-0.041,1.138
17.939289,0.095,0.986,-0.004,0.991
17.941416,0.084,0.941,-0.007,0.945
17.951566,0.077,0.890,-0.013,0.893
17.954073,0.086,0.571,-0.065,0.581
17.956209,0.099,0.496,-0.076,0.512
17.958306,0.113,0.424,-0.085,0.447
17.967167,0.130,0.353,-0.090,0.387
17.969382,0.196,0.110,-0.090,0.242
17.973338,0.212,0.026,-0.087,0.231
17.975342,0.213,-0.010,-0.090,0.232
17.982724,0.209,-0.036,-0.092,0.231
17.999163,0.152,-0.084,-0.121,0.212
18.014450,-0.027,0.071,-0.142,0.161
18.029903,-0.201,0.398,-0.029,0.447
18.032434,-0.269,0.649,0.179,0.725
18.045320,-0.268,0.672,0.211,0.754
18.049480,-0.209,0.745,0.353,0.851
18.060698,-0.192,0.739,0.359,0.844
18.064161,-0.092,0.632,0.340,0.724
18.066282,-0.072,0.599,0.331,0.688
18.076256,-0.053,0.567,0.321,0.654
18.079217,0.034,0.400,0.303,0.502
18.081374,0.047,0.367,0.305,0.479
18.083248,0.055,0.341,0.307,0.462
18.091943,0.060,0.319,0.312,0.450
18.095984,0.017,0.244,0.355,0.431
18.098201,0.002,0.230,0.366,0.432
18.100377,-0.014,0.216,0.378,0.436
18.107211,-0.030,0.202,0.392,0.442
18.122793,-0.068,0.180,0.426,0.467
18.126356,-0.076,0.262,0.460,0.535
18.138235,-0.072,0.286,0.450,0.538
18.140461,-0.085,0.398,0.390,0.564
18.153751,-0.096,0.419,0.377,0.572
18.157386,-0.184,0.565,0.276,0.655
18.169181,-0.197,0.585,0.270,0.674
18.172155,-0.243,0.665,0.283,0.762
18.174273,-0.253,0.656,0.295,0.763
18.184485,-0.261,0.649,0.309,0.764
18.186979,-0.292,0.588,0.400,0.769
18.189329,-0.295,0.569,0.422,0.768
18.191219,-0.292,0.560,0.444,0.772
18.199941,-0.292,0.546,0.465,0.775
18.203989,-0.279,0.463,0.570,0.786
18.206148,-0.273,0.442,0.592,0.788
18.215402,-0.267,0.417,0.615,0.790
18.230953,-0.218,0.285,0.737,0.820
18.246343,-0.122,0.054,0.889,0.899
18.249353,-0.094,-0.035,0.952,0.958
18.261581,-0.096,-0.022,0.954,0.959
18.265355,-0.144,0.202,0.949,0.981
18.277097,-0.149,0.242,0.948,0.989
18.280176,-0.121,0.428,0.968,1.066
18.282293,-0.098,0.461,0.981,1.088
18.292457,-0.068,0.491,0.994,1.111
18.295018,0.168,0.554,1.091,1.235
18.297186,0.249,0.562,1.113,1.271
18.299216,0.341,0.573,1.138,1.319
18.312386,0.420,0.538,1.164,1.349
18.316172,0.364,-0.195,1.296,1.360
18.324112,0.327,-0.248,1.307,1.370
18.339411,0.134,-0.339,1.363,1.411
18.341653,-0.195,-0.082,1.458,1.473
18.354648,-0.209,0.004,1.479,1.494
18.369897,-0.129,0.556,1.601,1.700
