# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 18:07:43.007
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
8.496032,0.106,0.029,-0.001,0.110
8.498605,0.107,0.028,-0.001,0.111
8.506582,0.106,0.028,-0.001,0.110
8.513187,0.104,0.027,-0.010,0.108
8.515277,0.104,0.023,-0.025,0.109
8.518724,0.102,0.022,-0.025,0.108
8.519773,0.101,0.023,-0.020,0.106
8.521923,0.098,0.016,-0.015,0.100
8.524932,0.096,0.014,-0.011,0.098
8.526877,0.098,0.020,-0.011,0.100
8.528027,0.096,0.016,-0.011,0.098
8.530243,0.096,0.014,-0.011,0.098
8.532684,0.095,0.018,-0.011,0.098
8.537317,0.095,0.017,-0.009,0.097
8.537407,0.094,0.020,-0.006,0.096
8.538722,0.094,0.022,-0.005,0.097
8.540819,0.090,0.018,-0.003,0.092
8.545815,0.091,0.020,-0.003,0.094
8.545854,0.089,0.017,-0.000,0.091
8.547204,0.089,0.025,-0.000,0.092
8.549572,0.087,0.023,0.001,0.090
8.552284,0.087,0.027,0.001,0.091
8.553828,0.085,0.028,0.002,0.090
8.556018,0.080,0.025,0.002,0.084
8.557875,0.082,0.031,0.004,0.087
8.560178,0.077,0.028,0.004,0.082
8.561885,0.077,0.027,0.005,0.082
8.565195,0.074,0.026,0.006,0.079
8.566400,0.074,0.028,0.006,0.080
8.570679,0.074,0.031,0.007,0.081
8.570962,0.074,0.026,0.007,0.079
8.572774,0.074,0.025,0.008,0.079
8.575002,0.071,0.020,0.007,0.074
8.577753,0.072,0.021,0.011,0.076
8.578836,0.082,0.032,0.010,0.088
8.580965,0.076,0.025,0.010,0.080
8.583051,0.069,0.022,0.010,0.074
8.585316,0.074,0.023,0.011,0.079
8.587262,0.073,0.025,0.012,0.078
8.589407,0.076,0.025,0.011,0.080
8.591466,0.074,0.023,0.011,0.079
8.593738,0.071,0.018,0.012,0.074
8.595702,0.074,0.023,0.012,0.079
8.597855,0.072,0.023,0.013,0.077
8.600187,0.071,0.020,0.015,0.075
8.602319,0.071,0.020,0.012,0.074
8.605225,0.069,0.018,0.013,0.073
8.606735,0.072,0.018,0.013,0.075
8.609054,0.068,0.027,0.015,0.075
8.611986,0.068,0.023,0.013,0.073
8.612917,0.069,0.025,0.015,0.075
8.614925,0.068,0.021,0.015,0.073
8.617044,0.068,0.018,0.015,0.072
8.623038,0.068,0.020,0.015,0.073
8.624905,0.067,0.018,0.017,0.072
8.629898,0.068,0.016,0.017,0.072
8.629936,0.071,0.012,0.017,0.074
8.631904,0.071,0.012,0.017,0.074
8.636050,0.071,0.016,0.017,0.074
8.636472,0.073,0.017,0.018,0.077
8.638354,0.074,0.018,0.019,0.079
8.640669,0.074,0.020,0.019,0.079
8.647322,0.073,0.018,0.019,0.078
8.657126,0.079,0.017,0.021,0.084
8.659539,0.082,0.022,0.021,0.087
8.665066,0.085,0.022,0.021,0.091
8.665154,0.083,0.020,0.021,0.088
8.665839,0.085,0.023,0.021,0.091
8.672634,0.084,0.017,0.022,0.089
8.678597,0.088,0.017,0.019,0.092
8.679011,0.088,0.020,0.019,0.092
8.680564,0.091,0.025,0.018,0.096
8.682706,0.093,0.025,0.018,0.098
8.685376,0.096,0.027,0.018,0.102
8.687315,0.093,0.025,0.018,0.098
8.689347,0.098,0.026,0.018,0.103
8.691286,0.098,0.022,0.018,0.102
8.693721,0.105,0.026,0.018,0.110
8.695393,0.102,0.018,0.017,0.105
8.697400,0.110,0.023,0.018,0.114
8.699489,0.113,0.027,0.016,0.118
8.702316,0.117,0.023,0.017,0.121
8.704817,0.116,0.017,0.017,0.118
8.705865,0.117,0.020,0.016,0.120
8.711252,0.123,0.017,0.016,0.125
8.714386,0.133,0.016,0.017,0.135
8.716530,0.137,0.014,0.017,0.138
8.719090,0.139,0.015,0.018,0.141
8.721014,0.144,0.017,0.017,0.146
8.723081,0.146,0.018,0.017,0.149
8.725247,0.145,0.005,0.018,0.146
8.727334,0.148,0.003,0.019,0.149
8.729497,0.155,0.015,0.017,0.157
8.731290,0.156,0.005,0.018,0.157
8.733494,0.162,0.006,0.018,0.163
8.735883,0.167,0.012,0.017,0.169
8.737639,0.173,0.011,0.017,0.175
8.739748,0.173,0.012,0.018,0.175
8.741902,0.176,0.000,0.018,0.177
8.744986,0.184,0.017,0.019,0.186
8.746057,0.192,0.015,0.018,0.193
8.748462,0.195,0.021,0.021,0.198
8.752253,0.193,0.011,0.021,0.194
8.752429,0.199,0.005,0.022,0.200
8.754583,0.195,-0.007,0.019,0.196
8.756962,0.205,0.000,0.017,0.206
8.760502,0.214,0.018,0.017,0.215
8.761147,0.219,0.026,0.018,0.221
8.763213,0.223,0.023,0.019,0.225
8.765222,0.233,0.028,0.019,0.236
8.768747,0.241,0.026,0.018,0.243
8.769710,0.248,0.031,0.019,0.251
8.771867,0.250,0.022,0.019,0.252
8.773927,0.258,0.028,0.019,0.260
8.778356,0.259,0.026,0.019,0.261
8.782415,0.275,0.044,0.019,0.279
8.789729,0.275,0.038,0.018,0.278
8.797804,0.280,0.042,0.013,0.283
8.805704,0.283,0.058,0.002,0.289
8.808020,0.266,0.045,0.004,0.270
8.813499,0.258,0.043,0.002,0.261
8.813572,0.252,0.036,0.004,0.254
8.814369,0.239,0.031,0.004,0.241
8.823055,0.223,0.025,0.005,0.225
8.830686,0.182,-0.006,0.011,0.182
8.833000,0.157,-0.022,0.013,0.160
8.839681,0.150,-0.023,0.013,0.152
8.846967,0.117,-0.041,0.018,0.126
8.849896,0.110,-0.057,0.023,0.126
8.855892,0.110,-0.060,0.024,0.127
8.858535,0.150,-0.057,0.030,0.164
8.863128,0.178,-0.051,0.035,0.189
8.863204,0.220,-0.030,0.039,0.225
8.865285,0.277,-0.005,0.046,0.281
8.866853,0.357,0.025,0.061,0.363
8.872102,0.476,0.058,0.095,0.489
8.872166,0.653,0.127,0.181,0.690
8.873658,1.000,0.088,0.197,1.023
8.881236,1.467,0.160,0.220,1.492
8.888568,4.620,0.486,0.493,4.672
8.895655,8.600,0.690,1.033,8.689
8.898511,10.740,1.153,1.165,10.865
8.903315,11.171,1.562,1.148,11.338
8.903345,11.417,2.219,1.162,11.688
8.905052,11.463,3.035,1.219,11.921
8.907011,11.311,3.841,1.291,12.015
8.910410,11.028,4.503,1.422,11.997
8.911170,10.716,4.969,1.572,11.916
8.913328,10.426,5.182,1.659,11.760
8.915468,10.178,5.208,1.777,11.571
8.921298,10.000,5.119,1.951,11.402
8.925282,9.791,4.297,2.446,10.968
8.929468,9.772,3.999,2.591,10.872
8.929532,9.764,3.723,2.717,10.797
8.930439,9.771,3.477,2.812,10.746
8.932563,9.785,3.274,2.883,10.713
8.937858,9.807,3.073,2.945,10.691
8.937917,9.865,2.882,2.969,10.698
8.938818,9.912,2.675,2.953,10.682
8.940939,9.871,2.420,2.930,10.578
8.946907,9.726,2.089,2.890,10.359
8.949406,8.920,0.912,2.316,9.261
8.955174,8.580,0.494,1.963,8.816
8.955246,8.209,0.081,1.559,8.356
8.956273,7.884,-0.271,1.109,7.966
8.958172,7.633,-0.562,0.624,7.679
8.964841,7.395,-0.789,0.106,7.438
8.973035,4.132,-3.275,-1.794,5.569
8.980808,-0.340,-4.851,-2.698,5.561
8.983305,-1.735,-4.146,-2.885,5.341
8.988032,-2.103,-3.594,-2.924,5.088
8.988106,-2.433,-3.069,-2.935,4.894
8.989809,-2.715,-2.638,-2.965,4.808
8.991701,-2.942,-2.299,-2.999,4.789
8.997579,-3.109,-2.094,-2.964,4.779
9.000495,-3.306,-1.889,-2.739,4.691
9.004468,-3.300,-1.894,-2.635,4.628
9.005567,-3.263,-1.944,-2.492,4.543
9.006934,-3.194,-2.062,-2.335,4.461
9.011822,-3.089,-2.233,-2.169,4.385
9.011862,-2.953,-2.431,-1.983,4.309
9.013274,-2.789,-2.629,-1.779,4.226
9.015014,-2.604,-2.790,-1.558,4.122
9.017371,-2.407,-2.906,-1.339,4.004
9.021700,-2.235,-2.958,-1.158,3.884
9.021767,-2.084,-2.928,-1.019,3.736
9.023554,-1.963,-2.883,-0.882,3.598
9.031578,-1.878,-2.834,-0.752,3.482
9.040899,-1.967,-2.532,-0.266,3.218
9.048063,-2.639,-2.189,0.159,3.433
9.053704,-3.472,-1.599,0.292,3.834
9.053758,-3.658,-1.424,0.283,3.936
9.055692,-3.829,-1.239,0.259,4.033
9.057808,-3.977,-1.064,0.220,4.123
9.061583,-4.115,-0.910,0.173,4.218
9.061695,-4.233,-0.782,0.115,4.307
9.063835,-4.337,-0.671,0.045,4.389
9.065831,-4.429,-0.605,-0.033,4.470
9.070379,-4.491,-0.553,-0.121,4.527
9.070426,-4.533,-0.522,-0.209,4.567
9.072252,-4.552,-0.513,-0.301,4.591
9.074346,-4.552,-0.515,-0.395,4.598
9.081124,-4.527,-0.515,-0.486,4.582
9.090010,-4.320,-0.513,-0.890,4.441
9.097496,-4.163,-0.416,-1.210,4.355
9.099723,-4.148,-0.298,-1.422,4.395
9.104979,-4.167,-0.252,-1.481,4.430
9.105060,-4.192,-0.211,-1.527,4.466
9.106337,-4.226,-0.176,-1.560,4.508
9.108179,-4.258,-0.133,-1.585,4.545
9.113556,-4.296,-0.090,-1.596,4.583
9.113625,-4.334,-0.060,-1.592,4.617
9.115043,-4.364,-0.029,-1.577,4.641
9.117124,-4.391,0.010,-1.552,4.657
9.122135,-4.413,0.056,-1.515,4.666
9.122214,-4.431,0.100,-1.475,4.671
9.123546,-4.439,0.136,-1.427,4.664
9.125808,-4.444,0.188,-1.381,4.657
9.130555,-4.445,0.247,-1.334,4.647
9.130623,-4.440,0.306,-1.290,4.634
9.131927,-4.429,0.368,-1.249,4.616
9.138005,-4.418,0.436,-1.217,4.603
9.146782,-4.389,0.716,-1.150,4.593
9.158500,-4.435,0.918,-1.164,4.676
9.161114,-4.444,0.981,-1.294,4.731
9.163312,-4.433,0.996,-1.349,4.739
9.165853,-4.431,1.012,-1.400,4.756
9.170063,-4.430,1.029,-1.452,4.774
9.170142,-4.430,1.058,-1.494,4.794
9.172363,-4.430,1.096,-1.532,4.814
9.173753,-4.420,1.142,-1.558,4.824
9.179940,-4.401,1.191,-1.581,4.826
9.182246,-4.290,1.309,-1.636,4.774
9.187965,-4.241,1.327,-1.647,4.739
9.188000,-4.191,1.326,-1.647,4.694
9.188527,-4.139,1.317,-1.638,4.643
9.191004,-4.082,1.311,-1.625,4.585
9.195336,-4.025,1.304,-1.608,4.526
9.195374,-3.968,1.296,-1.587,4.466
9.197400,-3.915,1.288,-1.564,4.408
9.199154,-3.864,1.277,-1.538,4.351
9.205441,-3.819,1.273,-1.514,4.301
9.208354,-3.724,1.250,-1.458,4.190
9.214451,-3.697,1.232,-1.445,4.156
9.222760,-1.971,-1.347,-1.190,2.668
9.225562,-1.074,-2.541,-0.716,2.850
9.231532,-1.746,-1.936,-0.871,2.749
9.239823,-2.095,-1.046,-1.129,2.600
9.242330,-1.955,-1.277,-1.112,2.586
9.248130,-2.097,-1.153,-1.084,2.627
9.248241,-2.260,-0.912,-1.044,2.652
9.248482,-2.357,-0.726,-0.998,2.660
9.254830,-2.343,-0.686,-0.949,2.620
9.258830,-2.109,-0.514,-0.830,2.324
9.263099,-2.078,-0.403,-0.832,2.275
9.263138,-2.122,-0.123,-0.839,2.286
9.265205,-2.213,0.218,-0.870,2.388
9.267197,-2.266,0.494,-0.918,2.495
9.271665,-2.219,0.610,-0.965,2.495
9.278542,-1.865,0.565,-1.031,2.204
9.281943,-1.715,0.474,-1.092,2.088
9.286894,-1.711,0.391,-1.107,2.075
9.290384,-1.514,-0.080,-1.089,1.866
9.295847,-1.434,-0.203,-1.074,1.803
9.298754,-1.153,-0.482,-1.025,1.617
9.305573,-1.079,-0.507,-1.014,1.565
9.313094,-0.726,-0.789,-0.981,1.453
9.315570,-0.348,-1.179,-0.942,1.549
9.320764,-0.218,-1.310,-0.921,1.616
9.320820,-0.088,-1.434,-0.898,1.694
9.322012,0.052,-1.554,-0.874,1.783
9.325199,0.189,-1.660,-0.846,1.873
9.328737,0.333,-1.769,-0.822,1.979
9.328784,0.498,-1.897,-0.803,2.119
9.330863,0.674,-1.997,-0.782,2.248
9.332985,0.850,-2.071,-0.770,2.367
9.337173,1.042,-2.133,-0.764,2.494
9.337219,1.244,-2.193,-0.770,2.636
9.338924,1.467,-2.238,-0.778,2.787
9.341037,1.724,-2.242,-0.806,2.941
9.345309,2.016,-2.192,-0.848,3.096
9.345361,2.347,-2.045,-0.908,3.243
9.347421,2.700,-1.802,-0.989,3.393
9.349824,3.042,-1.509,-1.085,3.565
9.354528,3.374,-1.228,-1.196,3.785
9.354587,3.682,-0.983,-1.305,4.028
9.355907,3.977,-0.832,-1.397,4.296
9.357960,4.240,-0.827,-1.433,4.552
9.362557,4.469,-1.040,-1.342,4.780
9.362604,4.729,-1.258,-1.085,5.013
9.365377,4.927,-1.423,-0.774,5.187
9.366640,5.109,-1.525,-0.505,5.356
9.371122,5.211,-1.503,-0.325,5.433
9.371186,5.178,-1.245,-0.231,5.330
9.372820,5.019,-0.783,-0.226,5.084
9.374911,4.717,-0.412,-0.249,4.741
9.380883,4.333,-0.095,-0.236,4.341
9.383699,2.779,0.534,0.055,2.831
9.388348,2.261,0.555,0.122,2.332
9.388404,1.843,0.551,0.138,1.929
9.389971,1.556,0.543,0.117,1.652
9.396107,1.393,0.539,0.089,1.496
9.398478,1.240,0.576,0.027,1.367
9.404019,1.208,0.577,0.006,1.339
9.404064,1.157,0.578,-0.012,1.293
9.405373,1.080,0.561,-0.029,1.217
9.406676,0.969,0.529,-0.045,1.105
9.412478,0.840,0.495,-0.055,0.977
9.412533,0.719,0.462,-0.056,0.857
9.413463,0.605,0.427,-0.055,0.742
9.415093,0.512,0.391,-0.051,0.646
9.428404,0.434,0.356,-0.044,0.563
9.430871,0.261,0.247,-0.005,0.360
9.432569,0.239,0.226,-0.004,0.329
9.437527,0.217,0.209,-0.000,0.302
9.437571,0.198,0.187,-0.003,0.272
9.438701,0.177,0.168,0.002,0.244
9.445384,0.137,0.131,0.005,0.189
9.449527,0.084,0.078,0.010,0.115
9.455007,0.078,0.072,0.008,0.107
9.457443,0.061,0.051,0.016,0.081
9.462418,0.057,0.049,0.015,0.077
9.462478,0.056,0.042,0.018,0.072
9.464924,0.058,0.042,0.018,0.074
9.465994,0.054,0.039,0.019,0.069
9.470766,0.056,0.037,0.021,0.070
9.470824,0.051,0.038,0.019,0.067
9.472446,0.050,0.039,0.019,0.066
9.474521,0.049,0.039,0.018,0.065
9.479371,0.044,0.042,0.019,0.064
9.479440,0.046,0.040,0.017,0.064
9.481113,0.040,0.042,0.016,0.060
9.483115,0.039,0.042,0.016,0.059
9.486663,0.038,0.040,0.016,0.058
9.487564,0.036,0.048,0.013,0.062
9.489940,0.036,0.045,0.012,0.059
9.491392,0.041,0.049,0.011,0.065
9.497546,0.040,0.045,0.010,0.061
9.503945,0.047,0.054,0.007,0.072
9.506458,0.056,0.050,0.005,0.075
9.508380,0.058,0.058,0.002,0.082
9.513200,0.057,0.051,0.004,0.077
9.513230,0.061,0.053,0.001,0.081
9.515006,0.060,0.050,0.001,0.078
9.519396,0.063,0.051,0.002,0.082
9.519417,0.065,0.044,0.001,0.078
9.521113,0.063,0.045,-0.001,0.078
9.523203,0.068,0.042,-0.000,0.080
9.526514,0.069,0.043,0.001,0.082
9.527440,0.072,0.042,-0.001,0.083
9.529779,0.073,0.036,0.001,0.081
9.531889,0.074,0.038,0.001,0.084
9.534708,0.077,0.039,0.001,0.086
9.535837,0.077,0.033,0.001,0.084
9.537846,0.076,0.028,0.004,0.081
9.539945,0.077,0.026,0.004,0.081
9.546105,0.079,0.026,0.004,0.083
9.548691,0.083,0.020,0.005,0.085
9.553999,0.084,0.017,0.007,0.086
9.554042,0.085,0.015,0.007,0.087
9.554863,0.082,0.010,0.008,0.083
9.557319,0.083,0.007,0.008,0.084
9.560405,0.083,0.007,0.008,0.084
9.561135,0.083,0.004,0.008,0.083
9.563522,0.085,0.001,0.011,0.086
9.565617,0.083,0.006,0.011,0.084
9.567964,0.085,0.007,0.010,0.086
9.570005,0.087,0.010,0.011,0.088
9.571927,0.082,0.005,0.012,0.083
9.574256,0.084,0.005,0.012,0.085
9.577042,0.083,0.004,0.012,0.084
9.578156,0.083,0.001,0.013,0.084
9.580232,0.079,0.001,0.012,0.080
9.582301,0.078,-0.007,0.013,0.079
9.585881,0.080,0.003,0.013,0.082
9.586543,0.080,0.007,0.013,0.082
9.588682,0.082,0.010,0.013,0.083
9.591141,0.074,0.001,0.012,0.075
9.593553,0.076,0.005,0.013,0.077
9.595012,0.079,0.018,0.013,0.082
9.597502,0.078,0.015,0.013,0.081
9.599392,0.076,0.009,0.016,0.078
9.605509,0.076,0.011,0.015,0.078
9.608075,0.076,0.011,0.013,0.078
9.611682,0.078,0.021,0.013,0.082
9.611945,0.074,0.015,0.013,0.077
9.614464,0.074,0.014,0.015,0.077
9.616704,0.074,0.017,0.013,0.077
9.620248,0.074,0.011,0.015,0.077
9.620549,0.071,0.015,0.015,0.074
9.622746,0.074,0.021,0.013,0.078
9.625285,0.073,0.018,0.015,0.077
9.628734,0.074,0.016,0.015,0.077
9.629223,0.074,0.022,0.015,0.079
9.631205,0.072,0.023,0.015,0.077
9.633209,0.074,0.021,0.015,0.079
9.638180,0.072,0.022,0.013,0.076
9.638277,0.069,0.023,0.013,0.075
9.640010,0.071,0.021,0.015,0.075
9.645489,0.073,0.022,0.015,0.078
9.648741,0.069,0.022,0.015,0.074
9.654955,0.069,0.018,0.016,0.074
9.658897,0.068,0.018,0.017,0.073
9.663761,0.069,0.022,0.017,0.075
9.667260,0.072,0.021,0.019,0.077
9.671662,0.069,0.016,0.017,0.073
9.671701,0.071,0.014,0.018,0.074
9.673498,0.069,0.017,0.018,0.074
9.675559,0.072,0.022,0.018,0.077
9.679939,0.074,0.022,0.019,0.080
9.680478,0.069,0.015,0.018,0.073
9.682189,0.072,0.018,0.018,0.076
9.687905,0.072,0.018,0.018,0.076
9.690797,0.076,0.021,0.021,0.081
9.694582,0.077,0.020,0.019,0.082
9.694620,0.077,0.022,0.021,0.083
9.697184,0.077,0.023,0.021,0.083
9.698812,0.082,0.025,0.021,0.088
9.703340,0.080,0.027,0.021,0.087
9.703414,0.084,0.022,0.022,0.090
9.705452,0.087,0.026,0.021,0.093
9.707375,0.084,0.020,0.022,0.089
9.712961,0.089,0.026,0.022,0.095
9.715954,0.094,0.033,0.022,0.102
9.722083,0.091,0.032,0.022,0.099
9.725725,0.098,0.036,0.024,0.107
9.729904,0.104,0.048,0.022,0.116
9.729972,0.100,0.042,0.023,0.111
9.730828,0.102,0.037,0.023,0.111
9.733094,0.102,0.029,0.022,0.109
9.738237,0.104,0.028,0.023,0.110
9.738292,0.104,0.029,0.024,0.111
9.739057,0.113,0.043,0.022,0.123
9.741215,0.116,0.045,0.023,0.127
9.746299,0.116,0.045,0.019,0.126
9.746371,0.117,0.051,0.016,0.129
9.747715,0.118,0.043,0.018,0.127
9.750270,0.121,0.048,0.012,0.130
9.754559,0.120,0.044,0.013,0.128
9.754618,0.120,0.038,0.018,0.127
9.756679,0.123,0.040,0.022,0.132
9.758130,0.123,0.037,0.023,0.131
9.762532,0.131,0.045,0.022,0.140
9.762593,0.133,0.048,0.024,0.143
9.765367,0.139,0.056,0.024,0.152
9.766961,0.145,0.066,0.024,0.161
9.769792,0.145,0.060,0.028,0.160
9.771188,0.148,0.064,0.028,0.163
9.773304,0.151,0.061,0.027,0.165
9.775399,0.156,0.071,0.029,0.174
9.781045,0.157,0.070,0.030,0.175
9.783947,0.170,0.076,0.032,0.189
9.788652,0.171,0.067,0.033,0.187
9.788693,0.182,0.082,0.032,0.202
9.789867,0.188,0.081,0.032,0.207
9.792144,0.195,0.084,0.032,0.215
9.797031,0.203,0.086,0.030,0.222
9.797081,0.211,0.089,0.029,0.231
9.798430,0.221,0.094,0.028,0.242
9.800654,0.232,0.102,0.028,0.255
9.803970,0.234,0.103,0.026,0.257
9.805224,0.241,0.106,0.021,0.264
9.807040,0.249,0.110,0.018,0.273
9.813027,0.254,0.110,0.018,0.277
9.815237,0.275,0.130,0.011,0.304
9.821739,0.281,0.135,0.007,0.311
9.828985,0.296,0.143,0.002,0.328
9.832718,0.291,0.144,0.002,0.324
9.836885,0.293,0.146,0.002,0.327
9.836928,0.283,0.142,0.005,0.317
9.838856,0.272,0.136,0.006,0.304
9.840907,0.261,0.125,0.006,0.290
9.845908,0.245,0.115,0.007,0.271
9.849544,0.219,0.089,0.012,0.236
9.854549,0.210,0.086,0.013,0.227
9.857894,0.188,0.062,0.019,0.199
9.863388,0.183,0.055,0.021,0.192
9.866070,0.171,0.042,0.028,0.178
9.871889,0.173,0.044,0.030,0.181
9.874528,0.206,0.036,0.069,0.221
9.880050,0.228,0.051,0.093,0.252
9.880089,0.255,0.069,0.100,0.283
9.881024,0.317,0.067,0.113,0.344
9.883317,0.370,0.125,0.139,0.415
9.888452,0.462,0.181,0.186,0.529
9.888525,0.589,0.236,0.241,0.678
9.889754,0.837,0.224,0.270,0.907
9.891582,1.229,0.246,0.303,1.289
9.896438,1.727,0.376,0.349,1.802
9.896511,2.357,0.461,0.414,2.437
9.898269,3.102,0.501,0.496,3.181
9.900268,3.918,0.589,0.586,4.005
9.906185,4.758,0.717,0.684,4.861
9.908822,7.351,0.891,1.002,7.472
9.913060,8.126,1.123,1.092,8.275
9.913110,8.815,1.494,1.145,9.013
9.914892,9.388,1.949,1.217,9.665
9.925380,9.837,2.502,1.251,10.227
9.927878,10.198,6.079,1.605,11.980
9.929573,10.027,6.430,1.763,12.041
9.931679,9.842,6.568,1.953,11.993
9.937443,9.684,6.530,2.165,11.879
9.937489,9.566,6.368,2.405,11.741
9.938081,9.496,6.110,2.651,11.599
9.945722,9.479,5.794,2.881,11.477
9.948598,9.794,4.764,3.473,11.432
9.953814,9.913,4.600,3.559,11.493
9.953872,10.024,4.473,3.636,11.563
9.955006,10.124,4.389,3.698,11.638
9.957538,10.232,4.347,3.751,11.733
9.962001,10.349,4.290,3.781,11.824
9.962027,10.463,4.189,3.799,11.894
9.963344,10.586,4.136,3.810,11.987
9.965471,10.683,4.131,3.790,12.064
9.968961,10.683,4.100,3.773,12.048
9.970312,10.552,4.045,3.746,11.905
9.974312,10.287,3.962,3.669,11.618
9.974339,9.920,3.834,3.547,11.211
9.977161,9.564,3.649,3.391,10.783
9.978332,9.305,3.422,3.163,10.406
9.980394,9.049,3.118,2.921,10.007
9.982466,8.716,2.719,2.634,9.502
9.985785,8.300,2.238,2.284,8.895
9.986658,7.845,1.717,1.892,8.250
9.988733,7.138,0.833,1.399,7.322
9.991262,5.771,-0.761,0.942,5.897
9.996232,4.258,-2.206,0.501,4.821
9.999492,-0.405,-6.958,-0.519,6.989
10.003116,-1.401,-7.886,-0.650,8.036
10.003858,-1.888,-8.173,-0.749,8.422
10.005957,-2.175,-7.925,-0.832,8.260
10.008670,-2.479,-7.287,-0.947,7.756
10.012449,-2.833,-6.578,-1.084,7.243
10.012640,-3.182,-5.933,-1.226,6.842
10.014239,-3.509,-5.312,-1.392,6.517
10.016553,-3.764,-4.776,-1.532,6.271
10.020333,-3.951,-4.327,-1.653,6.089
10.020700,-4.067,-3.933,-1.752,5.923
10.022707,-4.139,-3.582,-1.813,5.766
10.029905,-4.185,-3.263,-1.834,5.614
10.033398,-4.091,-2.369,-1.689,5.019
10.036687,-3.966,-2.302,-1.586,4.852
10.037955,-3.784,-2.271,-1.474,4.653
10.040051,-3.576,-2.234,-1.348,4.427
10.042094,-3.350,-2.153,-1.204,4.160
10.045759,-3.112,-2.027,-1.047,3.858
10.046017,-2.881,-1.887,-0.890,3.557
10.048381,-2.664,-1.766,-0.752,3.283
10.054364,-2.478,-1.643,-0.645,3.042
10.056702,-2.252,-1.354,-0.324,2.647
10.063551,-2.302,-1.338,-0.213,2.671
10.071593,-2.885,-1.303,0.236,3.174
10.073985,-3.532,-1.063,0.414,3.712
10.080424,-3.767,-0.928,0.440,3.904
10.087272,-4.685,-0.307,0.468,4.719
10.090896,-5.162,-0.039,0.447,5.181
10.096588,-5.276,-0.015,0.437,5.294
10.098937,-5.476,-0.072,0.418,5.492
10.105567,-5.495,-0.124,0.437,5.514
10.113433,-5.371,-0.380,0.612,5.419
10.115924,-5.188,-0.495,0.728,5.262
10.121437,-5.134,-0.471,0.751,5.210
10.121515,-5.090,-0.424,0.765,5.164
10.122263,-5.062,-0.347,0.771,5.132
10.130067,-5.041,-0.250,0.767,5.105
10.132864,-5.075,0.279,0.660,5.125
10.137449,-5.100,0.409,0.613,5.153
10.137517,-5.123,0.529,0.563,5.181
10.139224,-5.144,0.634,0.509,5.208
10.141281,-5.161,0.725,0.452,5.231
10.146900,-5.174,0.793,0.394,5.249
10.149842,-5.169,0.891,0.220,5.250
10.154949,-5.151,0.897,0.160,5.231
10.155030,-5.123,0.893,0.101,5.201
10.156629,-5.090,0.891,0.041,5.167
10.162205,-5.052,0.888,-0.021,5.130
10.165347,-4.923,0.947,-0.213,5.017
10.166904,-4.880,0.986,-0.280,4.986
10.170097,-4.838,1.031,-0.348,4.959
10.170920,-4.798,1.076,-0.417,4.935
10.173162,-4.762,1.128,-0.491,4.919
10.179541,-4.729,1.184,-0.568,4.908
10.188306,-4.712,1.414,-0.921,5.005
10.196277,-4.828,1.492,-1.270,5.211
10.198686,-4.898,1.365,-1.510,5.304
10.204248,-4.916,1.289,-1.590,5.325
10.204319,-4.936,1.206,-1.665,5.347
10.205358,-4.951,1.120,-1.740,5.366
10.207328,-4.964,1.033,-1.811,5.384
10.212078,-4.970,0.951,-1.880,5.398
10.212124,-4.971,0.872,-1.950,5.411
10.213678,-4.960,0.793,-2.017,5.413
10.215560,-4.941,0.728,-2.084,5.412
10.220978,-4.908,0.665,-2.152,5.400
10.221035,-4.865,0.615,-2.216,5.381
10.221841,-4.814,0.573,-2.282,5.358
10.225301,-4.754,0.541,-2.346,5.329
10.229575,-4.685,0.518,-2.403,5.291
10.229635,-4.613,0.510,-2.464,5.255
10.230637,-4.539,0.511,-2.530,5.222
10.232752,-4.459,0.523,-2.600,5.188
10.237257,-4.372,0.544,-2.668,5.150
10.237328,-4.284,0.565,-2.734,5.113
10.238829,-4.193,0.596,-2.798,5.076
10.241185,-4.021,0.530,-2.872,4.970
10.246740,-3.411,-0.188,-2.876,4.466
10.249607,-1.288,-1.787,-2.321,3.200
10.253919,-1.332,-1.540,-2.262,3.043
10.253999,-1.566,-1.066,-2.288,2.971
10.256367,-1.813,-0.486,-2.389,3.038
10.257941,-2.020,0.125,-2.534,3.243
10.262424,-2.143,0.631,-2.693,3.499
10.262489,-2.188,0.912,-2.839,3.699
10.265199,-2.182,1.015,-2.954,3.811
10.266315,-2.127,0.989,-3.008,3.815
10.272480,-2.021,0.850,-2.997,3.713
10.275269,-1.806,0.505,-2.762,3.339
10.281634,-1.805,0.473,-2.677,3.263
10.283863,-1.755,0.444,-2.463,3.057
10.288788,-1.753,0.505,-2.401,3.015
10.288822,-1.739,0.561,-2.341,2.969
10.294519,-1.626,0.557,-2.230,2.816
10.297979,-1.420,0.543,-2.045,2.548
10.300287,-1.395,0.604,-1.992,2.506
10.305107,-1.382,0.665,-1.954,2.484
10.309242,-1.301,0.670,-1.872,2.376
10.313575,-1.259,0.607,-1.845,2.314
10.321304,-1.067,0.307,-1.750,2.072
10.329082,-0.600,-0.072,-1.597,1.707
10.331791,-0.182,-0.311,-1.513,1.555
10.339374,-0.032,-0.429,-1.489,1.550
10.348450,0.636,-1.143,-1.317,1.857
