# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-06-14 17:11:32.505
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.920858,-0.1615,0.0980,0.0801,0.21
9.924304,-0.1651,0.0906,0.0068,0.19
9.932760,-0.1761,0.0869,-0.0041,0.20
9.944907,-0.1798,0.0973,0.1045,0.23
9.954837,-0.1795,0.1041,0.0893,0.23
9.968118,-0.1469,0.0990,0.1508,0.23
9.975013,-0.1263,0.1198,0.2709,0.32
9.983497,-0.1103,0.1240,0.1933,0.25
9.991532,-0.1482,0.1156,0.1534,0.24
10.004529,-0.1522,0.1098,0.1008,0.21
10.013275,-0.1069,0.1091,0.0970,0.18
10.027114,-0.0884,0.1039,0.0595,0.15
10.033875,-0.0557,0.1016,0.0956,0.15
10.042838,-0.0847,0.0984,0.0634,0.14
10.058710,-0.3016,0.1943,0.1990,0.41
10.074306,0.3250,0.0104,0.0045,0.33
10.074378,-0.1877,0.1082,0.0783,0.23
10.086849,-0.0750,0.1109,0.1171,0.18
10.095463,-0.1163,0.0838,0.0660,0.16
10.103145,-0.1286,0.0850,0.0816,0.17
10.114365,-0.0862,0.0837,0.0718,0.14
10.123185,-0.0957,0.0961,0.0568,0.15
10.135851,-0.1141,0.0780,0.0414,0.14
10.145241,-0.1179,0.0887,0.0607,0.16
10.154177,-0.1154,0.0925,0.0830,0.17
10.165453,-0.1183,0.0935,0.0664,0.16
10.173951,-0.1224,0.0862,0.0484,0.16
10.182297,-0.1282,0.1198,0.0320,0.18
10.194668,-0.1122,0.1141,0.0260,0.16
10.203740,-0.1089,0.1009,0.0225,0.15
10.216038,-0.1177,0.1209,0.0550,0.18
10.224740,-0.0863,0.1101,0.0221,0.14
10.232812,-0.1346,0.1459,0.0119,0.20
10.241567,-0.1056,0.1433,0.0200,0.18
10.254330,-0.1430,0.1417,-0.0031,0.20
10.263116,-0.1436,0.1288,-0.0456,0.20
10.275223,-0.1472,0.1297,-0.0491,0.20
10.284080,-0.1599,0.1458,-0.0269,0.22
10.292543,-0.1485,0.1397,-0.0404,0.21
10.305259,-0.1826,0.0813,-0.1499,0.25
10.314280,-0.0189,0.0858,-0.3041,0.32
10.329642,-0.0973,0.1714,-0.2323,0.30
10.340869,-0.0652,0.2447,-0.2109,0.33
10.348226,-0.0776,0.2581,-0.2176,0.35
10.351601,0.0072,0.2059,-0.3348,0.39
10.364587,0.2506,0.2378,-0.5090,0.62
10.373060,3.0973,1.0867,-6.8683,7.61
10.386228,3.8289,2.8774,-12.6934,13.57
10.395127,0.2791,4.8863,-11.2764,12.29
10.407329,-0.4176,6.4443,-8.7552,10.88
10.415886,-1.1269,8.4365,-6.9099,10.96
10.423662,-0.4829,8.6581,-6.9039,11.08
10.431922,1.2503,10.4598,-8.7409,13.69
10.444947,4.4722,16.4169,-18.0973,24.84
10.453672,7.9151,22.8907,-22.9996,33.40
10.461740,10.7908,26.0268,-22.5482,36.09
10.474444,8.2577,25.0959,-23.4447,35.32
10.483077,3.9205,19.8941,-6.1439,21.19
10.495786,3.2787,14.6137,1.1418,15.02
10.507059,0.5123,10.3323,5.1176,11.54
10.516564,-0.3881,9.0671,4.8228,10.28
10.525342,-0.7274,10.0689,3.5674,10.71
10.533797,-1.7978,11.4130,2.3088,11.78
10.542206,-2.1558,12.0214,-0.5988,12.23
10.554977,-1.2233,11.8373,-1.7088,12.02
10.563646,0.2260,10.2402,-1.8096,10.40
10.577420,1.1568,8.7100,-1.9370,9.00
10.584436,1.5800,8.0343,-2.3544,8.52
10.592756,1.2816,7.3587,-2.2235,7.79
10.605819,1.0376,5.9024,-1.6115,6.21
10.614279,1.2048,4.2102,-1.0207,4.50
10.622889,1.3028,2.9371,-0.6576,3.28
10.635398,1.4826,1.9790,-0.5544,2.53
10.645363,2.3868,1.1521,-0.5195,2.70
10.653121,4.0829,0.6071,-1.2403,4.31
10.664744,5.4264,0.1684,-2.5831,6.01
10.673278,6.1990,-0.2345,-4.8465,7.87
10.682026,6.1015,-1.1651,-6.6634,9.11
10.694729,5.6423,-2.9899,-6.8961,9.40
10.708519,4.9782,-4.9907,-5.9591,9.23
10.720029,3.9032,-6.9535,-4.8454,9.33
10.724437,3.0608,-8.6865,-4.7395,10.36
10.732899,2.5427,-9.9556,-5.3613,11.59
10.745154,2.6693,-10.8918,-6.9174,13.18
10.753887,3.0565,-11.3261,-9.9195,15.36
10.768226,3.1326,-11.9862,-10.6633,16.35
10.775407,3.4283,-13.1265,-8.5390,16.03
10.783825,3.2063,-14.5735,-4.4909,15.58
10.791909,3.1814,-15.4985,-1.4020,15.88
10.804885,2.8935,-14.8531,1.1515,15.18
10.814490,2.6254,-14.5322,1.8233,14.88
10.822113,1.8875,-14.7912,1.7643,15.02
10.834057,0.1386,-15.1337,2.0118,15.27
10.843071,-2.3822,-17.7712,0.5321,17.94
10.855689,-4.2460,-22.2115,-1.2058,22.65
10.864224,-5.8422,-26.2889,0.3830,26.93
10.872205,-7.2614,-27.7985,3.5627,28.95
10.885265,-8.3266,-25.7332,5.8707,27.68
10.895429,-7.3133,-23.5754,5.7374,25.34
10.903325,-4.6571,-23.7120,5.6036,24.81
10.914518,-6.4780,-6.3724,7.6203,11.86
10.923024,3.8552,5.7715,2.2201,7.29
10.931551,14.0153,-1.8516,-11.6463,18.32
10.944142,0.3742,-2.8496,-16.3031,16.55
10.954609,-3.0387,-2.5902,-11.8207,12.48
10.970049,-3.2059,-1.4192,-7.9095,8.65
10.973879,-1.3793,-0.5848,-6.7092,6.87
10.982293,0.7979,-0.2739,-4.5077,4.59
10.994882,0.5809,-0.3655,-4.8363,4.88
11.005240,0.1787,-0.2645,-3.8414,3.85
11.019547,-0.2397,0.0735,-0.2902,0.38
11.024887,-0.1755,0.1123,-0.6316,0.67
11.033077,-0.0455,0.0349,-1.5935,1.59
11.041552,-0.0006,0.0548,-0.5210,0.52
11.054221,0.0434,0.0976,-0.2945,0.31
11.062697,0.0100,0.1328,-0.1300,0.19
11.071173,0.0435,0.1282,0.0299,0.14
11.083968,-0.1168,0.0910,-0.2525,0.29
11.092396,-0.0923,0.1065,-0.0498,0.15
11.105118,-0.1178,0.1227,0.0290,0.17
11.114542,-0.0947,0.1385,0.0986,0.19
11.130499,-0.0982,0.1411,0.1197,0.21
11.134800,-0.1394,0.1460,0.1843,0.27
11.147476,-0.1246,0.1281,0.0597,0.19
11.153217,-0.1131,0.1164,0.0088,0.16
11.164411,-0.1047,0.1147,0.0414,0.16
11.172858,-0.0995,0.1286,0.0530,0.17
11.181318,-0.0827,0.1159,0.0435,0.15
11.193982,-0.1060,0.1099,0.0284,0.16
11.203082,-0.1038,0.1181,0.0748,0.17
11.219606,-0.1241,0.1100,0.0303,0.17
11.223701,-0.1158,0.1159,0.1500,0.22
11.232218,-0.0845,0.1383,0.1664,0.23
11.244824,-0.0881,0.1215,0.1005,0.18
11.253811,-0.0837,0.1075,0.0802,0.16
11.261751,-0.1003,0.1126,0.0752,0.17
11.274516,-0.0887,0.1087,0.0632,0.15
11.282881,-0.1389,0.1181,0.0973,0.21
11.291368,-0.0134,0.0914,0.1034,0.14
11.304160,-0.1511,0.1037,0.0080,0.18
11.313717,-0.0608,0.1127,0.1216,0.18
11.330118,-0.1018,0.1099,0.0971,0.18
11.333803,-0.0877,0.1218,0.1023,0.18
11.342369,-0.0827,0.1238,0.1099,0.19
11.354996,-0.0871,0.1183,0.0364,0.15
11.363410,-0.0962,0.0992,0.0423,0.14
11.371826,-0.0894,0.1103,0.0439,0.15
11.384574,-0.0891,0.1223,0.0666,0.17
11.394580,-0.0868,0.1188,0.0988,0.18
11.410379,-0.1025,0.1300,0.1014,0.19
11.414296,-0.0891,0.1181,0.0580,0.16
11.422771,-0.0933,0.1321,0.0591,0.17
11.435297,-0.0469,0.1825,0.0618,0.20
11.449115,-0.1147,0.1281,0.0475,0.18
11.453892,-0.1025,0.1507,0.0400,0.19
11.465011,-0.1060,0.1510,0.0370,0.19
11.473459,-0.0965,0.1500,0.0269,0.18
11.481903,-0.1011,0.1535,0.0201,0.18
11.494703,-0.1011,0.1435,-0.0360,0.18
11.503489,-0.1145,0.1425,-0.0271,0.18
11.511588,-0.1065,0.1193,-0.0380,0.16
11.524338,-0.0978,0.1117,-0.0580,0.16
11.532754,-0.0909,0.1441,-0.0650,0.18
11.541249,-0.0846,0.2155,-0.0207,0.23
11.553960,-0.0836,0.1137,-0.0576,0.15
11.562612,-0.0779,0.2051,-0.1840,0.29
11.575092,-0.0612,0.2211,-0.2542,0.34
11.583618,-0.0662,0.2199,-0.2533,0.34
11.592099,-0.0495,0.2417,-0.2393,0.34
11.604738,-0.0523,0.2623,-0.2948,0.40
11.613449,0.1111,0.7167,-1.7526,1.90
11.625048,1.2428,3.6657,-10.7628,11.44
11.634445,0.6280,3.7604,-12.1673,12.75
11.644569,-1.5922,4.7772,-9.6700,10.90
11.656924,-1.5759,6.4115,-7.5389,10.02
11.666609,-0.8602,7.7015,-6.5907,10.17
11.672973,0.5842,7.2388,-6.5606,9.79
11.685146,-0.4050,16.3056,-12.5031,20.55
11.695215,1.0881,19.0687,-20.3144,27.88
11.704975,3.7174,21.9295,-19.9992,29.91
11.714804,3.2003,22.9170,-19.7392,30.41
11.723275,3.4883,17.5578,-5.5037,18.73
11.732205,4.9409,13.9016,-1.2140,14.80
11.744684,3.4024,10.6373,1.8693,11.32
11.753021,2.7807,8.9179,2.2559,9.61
11.762237,3.0516,9.1725,2.8516,10.08
11.774167,2.8992,9.2164,4.1906,10.53
11.782555,3.3573,9.0381,3.7059,10.33
11.795242,4.2271,9.6134,1.7090,10.64
11.803987,4.5520,10.2461,0.5969,11.23
11.819351,5.5829,9.7449,0.2116,11.23
11.824899,6.5561,8.2767,-0.7273,10.58
11.833415,6.6618,7.3387,-1.1748,9.98
11.842094,6.5607,6.6016,-1.2860,9.40
11.854610,6.5844,5.7903,-1.0967,8.84
11.863035,6.8122,4.9964,-0.3793,8.46
11.871576,6.9336,3.9756,0.0451,7.99
11.884504,6.8817,3.1833,-0.3943,7.59
11.894999,7.0093,2.5346,-1.3178,7.57
11.905417,7.5222,2.0829,-2.7767,8.28
11.913850,7.9287,1.7303,-4.8321,9.44
11.922427,8.2467,1.0509,-6.3135,10.44
11.934973,8.7404,-0.0383,-6.5839,10.94
11.945505,9.1346,-1.3289,-5.6803,10.84
11.962961,9.2785,-2.5804,-4.6662,10.70
11.964878,9.0025,-3.8018,-3.7745,10.48
11.973203,8.3490,-4.8928,-3.1472,10.18
11.981779,7.6272,-5.7755,-3.3860,10.15
11.994289,6.9144,-6.7514,-3.7020,10.35
12.002770,6.1037,-7.4013,-5.1940,10.91
12.013113,4.5855,-8.0461,-6.3945,11.25
12.024027,3.5415,-8.8331,-6.7186,11.65
12.032417,2.6865,-9.3954,-6.9687,12.00
12.045137,1.4293,-9.8981,-5.8823,11.60
12.053660,0.6927,-10.4222,-3.9374,11.16
12.063000,-0.1360,-10.5800,-2.9384,10.98
12.074846,-1.0745,-10.7553,-2.0868,11.01
12.083304,-1.5375,-10.6087,-0.1898,10.72
12.091650,-2.0246,-10.4914,-0.5749,10.70
12.104433,-3.5846,-10.9972,-1.9605,11.73
12.114620,-4.8866,-13.0788,-2.5880,14.20
12.128429,-4.5379,-15.4638,-2.3907,16.29
12.137296,-3.9734,-17.6435,-0.6222,18.10
12.142940,-3.6898,-20.3681,2.4351,20.84
12.155283,-4.0646,-22.3803,5.0017,23.29
12.163682,-4.6236,-22.9386,5.2099,23.97
12.172164,-4.6869,-21.2374,3.0410,21.96
12.184900,-3.8397,-18.2922,0.7063,18.70
12.194343,-1.8462,-15.7958,-0.7380,15.92
12.210341,0.5124,-15.7611,-0.5308,15.78
12.214637,3.9430,-18.8402,3.7474,19.61
12.222984,5.2155,0.0893,9.4326,10.78
12.231417,7.1366,2.5266,8.6496,11.49
12.244312,16.7414,9.4022,-11.8393,22.56
12.254983,8.1719,-4.0821,-15.7339,18.19
12.269872,-4.4712,-2.8271,-6.0830,8.06
12.273741,-4.5203,-1.9432,-5.2875,7.22
12.282240,-2.5601,-1.1330,-9.1295,9.55
12.294984,1.1047,-0.5632,-6.3705,6.49
12.308655,1.2261,-0.2649,-2.2837,2.61
12.312212,0.2588,-0.2011,-2.5139,2.54
12.324710,-0.4737,-0.1980,-3.4012,3.44
12.333199,-0.3375,-0.0070,-1.4417,1.48
12.341611,0.0044,0.0152,-0.5650,0.57
12.354587,-0.0658,-0.0616,-1.5673,1.57
12.363448,-0.1198,0.0108,-1.0634,1.07
12.375826,-0.0779,0.0690,-0.5588,0.57
12.383996,-0.0569,0.0560,-0.5482,0.55
12.392483,-0.1080,0.0732,-0.2680,0.30
12.405111,-0.1367,0.0949,0.0605,0.18
12.413567,-0.1581,0.0983,0.0546,0.19
12.421997,-0.1801,0.1088,0.2787,0.35
12.434688,-0.1884,0.1211,0.3778,0.44
12.445823,-0.1855,0.0969,0.0058,0.21
12.457747,-0.1634,0.1038,0.0055,0.19
12.468668,-0.2047,0.1126,0.2722,0.36
12.472753,-0.1747,0.1105,0.1492,0.25
12.481275,-0.1886,0.0974,0.1293,0.25
12.493896,-0.1612,0.1026,0.1601,0.25
12.504993,-0.1484,0.1015,0.0873,0.20
12.515248,-0.1714,0.0931,0.0594,0.20
12.523635,-0.1442,0.0916,0.1369,0.22
12.532256,-0.1629,0.1089,0.2170,0.29
12.544749,-0.1547,0.1087,0.1444,0.24
12.553241,-0.1250,0.0903,-0.0466,0.16
12.565150,-0.1345,0.0762,-0.0951,0.18
12.574405,-0.2667,0.1279,0.1164,0.32
12.582861,0.2639,-0.0422,-0.2534,0.37
12.591551,-0.2736,0.0881,0.1661,0.33
12.604007,-0.1885,0.0939,0.1818,0.28
12.612816,-0.1238,0.0859,0.1446,0.21
12.625240,-0.1556,0.0712,0.0755,0.19
12.634683,-0.0935,0.0852,0.1210,0.18
12.642141,-0.1578,0.0810,0.1121,0.21
12.654836,-0.1444,0.0672,0.1023,0.19
12.663422,-0.1427,0.0776,0.1194,0.20
12.671857,-0.1023,0.0979,0.1206,0.19
12.684492,-0.1050,0.0942,0.0601,0.15
12.694427,-0.1196,0.0793,0.0437,0.15
12.704202,-0.1498,0.0865,0.0541,0.18
12.714962,-0.1305,0.0980,0.0641,0.18
12.722691,-0.1179,0.1097,0.0199,0.16
12.735311,-0.1320,0.0991,-0.0178,0.17
12.746627,-0.1336,0.1085,0.0084,0.17
12.762115,-0.1262,-0.0203,-0.0562,0.14
12.764902,-0.1941,0.1343,0.0528,0.24
12.773402,-0.1167,0.1413,0.0400,0.19
12.781894,-0.1595,0.1300,0.0154,0.21
12.794712,-0.1536,0.1280,0.0096,0.20
12.806734,-0.1686,0.1414,-0.0188,0.22
12.824526,-0.1693,0.1415,-0.0391,0.22
12.824620,-0.1877,0.0356,-0.0402,0.20
12.833786,-0.1595,0.1144,-0.0922,0.22
12.841216,-0.1672,0.1817,-0.0464,0.25
12.853945,-0.1180,0.1550,-0.1839,0.27
12.863967,-0.1110,0.2158,-0.1833,0.30
12.882309,-0.0830,0.2078,-0.2456,0.33
12.883573,-0.0913,0.1887,-0.2729,0.34
12.891962,0.0096,0.2271,-0.3988,0.46
12.904701,0.9125,0.4617,-1.2259,1.60
12.913279,3.6344,2.9115,-11.6264,12.52
12.921645,2.7210,3.0890,-12.8701,13.51
12.934898,-0.7173,4.9817,-9.1403,10.43
12.945294,-1.4768,7.2374,-7.7800,10.73
12.960813,-0.9063,8.4153,-7.3891,11.24
12.964084,0.4293,9.2783,-8.6008,12.66
12.972517,3.3745,13.0659,-12.9242,18.69
12.985108,8.1749,21.4342,-22.1696,31.90
12.994156,10.8201,26.2162,-23.4809,36.82
13.007378,11.8880,26.4168,-21.2321,35.92
13.017282,6.8678,23.8162,-20.2015,31.98
13.023522,2.3636,19.5280,-3.0029,19.90
13.031951,1.9525,14.7223,1.7961,14.96
13.044507,-1.1115,11.0537,3.3861,11.61
13.054810,-1.6475,9.5068,1.9427,9.84
13.072974,-0.9311,10.2624,0.9849,10.35
13.074088,-1.4249,12.2022,0.8684,12.32
13.082569,-0.7732,12.2121,-0.8073,12.26
13.095219,1.6845,11.8866,-1.3264,12.08
13.103783,4.0300,10.1873,-1.8792,11.12
13.112997,5.4100,8.8434,-1.6592,10.50
13.124927,6.2634,7.9544,-0.9134,10.17
13.133461,6.7688,7.1482,0.0468,9.84
13.141836,6.8471,6.0602,0.7075,9.17
13.154587,6.5028,4.7773,0.4126,8.08
13.164406,5.8526,3.3160,-0.0261,6.73
13.179308,5.3851,1.7902,-0.0764,5.68
13.187423,5.7456,0.6241,-0.8089,5.84
13.193799,6.3789,-0.0308,-2.6472,6.91
13.205475,6.9481,-0.5557,-4.9976,8.58
13.213843,7.4842,-1.0018,-6.8320,10.18
13.222398,7.3782,-2.0727,-7.2773,10.57
13.234922,7.2468,-3.7606,-6.2590,10.29
13.244811,7.0262,-5.2033,-4.7281,9.94
13.258821,6.5488,-6.5602,-3.6016,9.94
13.264742,6.3012,-7.8641,-2.4033,10.36
13.273123,6.9962,-8.5313,-3.4734,11.57
13.281588,7.4843,-8.8190,-6.9387,13.49
13.294262,7.8892,-9.8426,-9.6215,15.86
13.303307,8.6669,-11.7694,-12.6831,19.35
13.314238,7.5802,-12.8294,-12.8731,19.69
13.323882,6.4972,-15.3716,-10.9147,19.94
13.332305,5.5417,-15.4095,-5.1711,17.17
13.345263,4.5852,-17.0799,-0.5462,17.69
13.356459,4.5743,-19.0787,2.5188,19.78
13.371908,4.9930,-19.5849,2.9051,20.42
13.374761,3.4448,-20.9284,2.7679,21.39
13.383297,-0.4293,-28.1149,1.2067,28.14
13.391685,-3.1454,-35.7186,2.9365,35.98
13.405153,-4.3420,-35.5899,9.1512,37.00
13.413842,-4.7855,-29.2412,9.8035,31.21
13.422764,-3.3999,-24.2556,4.2797,24.86
13.433992,0.0176,-22.4797,1.6096,22.54
13.447411,-1.9773,-8.9877,7.9769,12.18
13.466165,8.2189,9.0996,-1.8171,12.40
13.484776,-5.4818,-2.5617,-6.4158,8.82
13.494910,-2.3079,-1.5664,-5.8100,6.44
13.502295,-1.4364,-0.8071,-5.7474,5.98
13.514566,0.4463,-0.3773,-1.1148,1.26
13.522972,-0.0058,-0.4859,-1.2268,1.32
13.531449,-0.5626,-0.8342,-8.0207,8.08
13.544128,-0.2749,-0.4823,-7.1444,7.17
13.552630,-0.0329,-0.0066,-0.8747,0.88
13.565289,0.0009,-0.0923,-1.8082,1.81
13.573741,-0.0960,-0.0585,-1.1457,1.15
13.583906,-0.0493,0.0164,-0.4439,0.45
13.596192,-0.1130,0.0537,-0.2163,0.25
13.605163,-0.1723,0.0483,-0.0885,0.20
13.612859,-0.1535,0.0399,-0.0356,0.16
13.624610,-0.1779,0.0536,0.0330,0.19
13.633071,-0.1899,0.0656,0.1206,0.23
13.641505,-0.1757,0.0760,0.2353,0.30
13.654289,-0.1994,0.0705,0.1650,0.27
13.662932,-0.2575,0.0531,0.0346,0.27
13.679749,-0.2265,0.0637,0.1346,0.27
13.689483,-0.2271,0.0781,0.1379,0.28
13.696803,-0.2248,0.0661,0.1553,0.28
13.704957,-0.2058,0.0707,0.1823,0.28
13.713436,-0.1727,0.0901,0.2067,0.28
13.721847,-0.1629,0.0637,0.0978,0.20
13.734800,-0.1397,0.0580,0.1074,0.19
13.745460,-0.1374,0.0810,0.0928,0.18
13.762204,-0.1370,0.0631,0.0902,0.18
13.764501,-0.1599,0.0719,0.1111,0.21
13.773347,-0.1544,0.0564,0.0973,0.19
13.782085,-0.1385,0.0468,0.0550,0.16
13.794070,-0.5023,0.1022,-0.0469,0.51
13.802792,0.1946,-0.0322,0.1279,0.24
13.815091,-0.2811,0.0580,0.0203,0.29
13.823537,-0.0707,0.0554,0.1411,0.17
13.832095,-0.1707,0.0423,0.0150,0.18
13.844734,-0.1369,0.0382,0.0746,0.16
13.853265,-0.1899,0.0497,0.0549,0.20
13.862532,-0.1810,0.0496,0.0524,0.19
13.874425,-0.1750,0.0582,0.0663,0.20
13.883079,-0.1573,0.0624,0.0855,0.19
13.892255,-0.1645,0.0583,0.0894,0.20
13.903995,-0.1519,0.0603,0.0733,0.18
13.912794,-0.1576,0.0725,0.1283,0.22
13.925464,-0.1454,0.0711,0.1121,0.20
13.935374,-0.1582,0.0922,0.1026,0.21
13.943359,-0.1658,0.0837,0.0683,0.20
13.954828,-0.2132,0.0860,0.0840,0.24
13.963380,-0.1752,0.1056,0.0623,0.21
13.971750,-0.1889,0.0875,0.0022,0.21
13.984475,-0.2039,0.0906,0.0381,0.23
13.994223,-0.2066,0.0910,0.0383,0.23
14.008128,-0.2150,0.0940,0.0045,0.23
14.018801,-0.2024,0.0735,-0.0268,0.22
14.022614,-0.2005,0.0949,-0.0342,0.22
14.035295,-0.1896,0.0839,-0.0529,0.21
14.044715,-0.2008,0.0961,0.0049,0.22
14.059127,-0.1683,0.0861,-0.1400,0.24
14.064877,-0.1452,0.1745,-0.2171,0.31
14.073366,-0.1461,0.1761,-0.2722,0.36
14.081816,-0.1452,0.2144,-0.3504,0.44
14.094565,-0.1286,0.2568,-0.3880,0.48
14.105957,-0.0395,0.2577,-0.4221,0.50
14.123612,0.3546,0.6856,-1.4204,1.62
14.124440,2.7413,4.1002,-16.8581,17.56
14.132871,1.0352,4.0011,-15.8380,16.37
14.145419,-0.9186,6.4858,-9.5730,11.60
14.154033,-0.8075,9.2049,-8.7024,12.69
14.162319,0.3169,9.9260,-10.0212,14.11
14.175360,1.8560,24.9019,-18.6128,31.14
14.186407,3.7168,26.2240,-20.8537,33.71
14.200220,6.3985,19.7989,-8.9426,22.65
14.204650,5.9625,17.3638,-5.3851,19.13
14.213181,2.3889,18.0534,-0.0667,18.21
14.221655,3.4057,15.3526,-1.0576,15.76
14.234342,2.2584,14.5249,-1.4962,14.78
14.244895,1.6764,13.0104,-0.1993,13.12
14.258631,1.7645,11.2114,0.9003,11.39
14.263980,1.7732,10.6021,1.3395,10.83
14.272640,1.3203,10.6461,1.5252,10.84
14.285147,1.4336,10.1976,1.4096,10.39
14.296763,2.1061,9.5708,0.6121,9.82
14.312172,3.0610,9.0376,0.4890,9.55
14.314889,4.6088,8.0994,0.4413,9.33
14.323328,6.1560,7.0482,0.1740,9.36
14.331690,7.4968,6.2175,-0.0303,9.74
14.344592,8.8851,5.5196,0.2429,10.46
14.353884,10.1058,4.6052,0.6293,11.12
14.373863,11.0675,3.7238,0.1989,11.68
14.374200,11.8105,3.0400,-0.9387,12.23
14.382557,12.6788,2.4001,-2.7077,13.19
14.395235,13.3896,1.6963,-4.6382,14.27
14.403859,13.8472,0.6810,-5.6082,14.96
14.415196,14.5163,-0.6060,-5.6476,15.59
14.424830,14.5085,-2.1877,-5.4183,15.64
14.433860,13.5961,-3.9564,-5.4192,15.16
14.443545,12.2895,-5.5492,-5.6785,14.63
14.458013,11.1008,-7.1207,-5.2278,14.19
14.465211,10.3269,-8.4334,-4.0764,13.94
14.472928,9.9727,-9.3806,-3.1053,14.04
14.484197,10.2640,-9.1783,-5.2248,14.73
14.497093,9.7068,-8.5751,-8.4125,15.44
14.513291,8.8528,-8.9287,-8.1947,15.01
14.513756,8.0373,-9.9383,-5.8810,14.07
14.522198,7.0122,-10.7504,-4.4731,13.59
14.536428,5.7965,-11.6578,-3.5420,13.49
14.544618,4.8772,-12.3373,-2.6374,13.53
14.554253,3.6956,-13.1965,-2.2142,13.88
14.564613,2.2433,-13.4944,-1.4393,13.76
14.573043,1.4584,-13.4409,-2.6953,13.79
14.581444,0.9438,-13.2632,-4.3058,13.98
14.594192,-0.7327,-16.1037,-5.2033,16.94
14.602685,-2.2772,-21.1495,-3.2481,21.52
14.619244,-3.5024,-26.0806,2.1260,26.40
14.623982,-5.5796,-29.4600,7.7026,30.96
14.632445,-5.8601,-27.4884,9.1670,29.56
14.645038,-6.0163,-22.1243,5.6826,23.62
14.653644,-4.5987,-16.4371,-0.1651,17.07
14.663969,-1.9407,-12.7755,-4.2057,13.59
14.674627,-0.2821,-12.3742,-3.8920,12.97
14.683155,1.2277,-11.6427,0.9124,11.74
14.693709,-2.1597,-1.4072,5.6421,6.20
14.704423,0.2815,8.2351,4.3963,9.34
14.712765,10.7915,0.5858,-1.0938,10.86
14.721229,6.4917,-2.8642,-11.9946,13.94
14.733920,-2.9031,-3.0290,-8.7503,9.70
14.745477,-0.9524,-1.8009,-8.5449,8.78
14.762948,-1.2276,-0.8973,-8.7162,8.85
14.763702,0.1823,-0.2899,-3.7859,3.80
14.771989,0.0199,-0.2358,0.4109,0.47
14.785068,-0.2800,-0.3587,-2.1220,2.17
14.794651,-0.4443,-0.3143,-3.6943,3.73
14.808068,-0.2854,-0.2135,-2.9595,2.98
14.814423,0.2203,-0.0877,-0.7363,0.77
14.823207,0.2211,-0.1165,-1.2177,1.24
14.831336,-0.0662,-0.0660,-1.1708,1.17
14.844079,-0.1395,-0.0098,-0.3254,0.35
14.852692,-0.0677,-0.0338,-0.4301,0.44
14.866003,-0.0742,-0.0513,-0.4082,0.42
14.873707,-0.1229,-0.0296,-0.0686,0.14
14.882120,-0.1387,-0.0090,0.1635,0.21
14.895064,-0.1668,-0.0120,0.1773,0.24
14.906792,-0.1899,-0.0143,0.1408,0.24
14.919117,-0.2105,0.0145,0.3548,0.41
14.924481,-0.2198,0.0039,0.2329,0.32
14.933047,-0.1991,0.0053,0.2787,0.34
14.941825,-0.1645,0.0143,0.2304,0.28
14.962139,-0.1311,0.0036,0.0400,0.14
14.962613,-0.1540,-0.0130,-0.0420,0.16
14.975364,-0.1904,-0.0245,-0.0922,0.21
14.985888,-0.1984,-0.0325,-0.0303,0.20
14.993882,-0.1719,-0.0195,0.0544,0.18
15.004968,-0.1598,-0.0130,0.1015,0.19
15.013416,-0.1473,-0.0141,0.0651,0.16
15.021973,-0.1764,-0.0266,0.0493,0.19
15.034616,-0.2118,0.0102,0.1644,0.27
15.043208,-0.0845,-0.0569,0.0438,0.11
15.057519,-0.2311,0.0122,0.1936,0.30
15.065062,-0.1524,-0.0053,0.1622,0.22
15.072712,-0.1460,-0.0280,0.0917,0.17
15.081219,-0.1626,-0.0204,0.0688,0.18
15.093916,-0.1454,-0.0166,0.0769,0.17
15.106694,-0.1407,-0.0243,0.0766,0.16
15.118862,-0.1654,-0.0178,0.1005,0.19
15.123813,-0.1581,-0.0125,0.0787,0.18
15.132069,-0.1539,-0.0224,0.0717,0.17
15.145075,-0.1558,-0.0249,0.0823,0.18
15.157574,-0.1706,-0.0224,0.0810,0.19
15.173999,-0.1752,-0.0017,0.1070,0.21
15.174334,-0.1419,-0.0003,0.0796,0.16
15.182781,-0.1899,-0.0230,0.0716,0.20
15.191629,-0.2066,-0.0198,0.0860,0.22
15.207489,-0.1625,0.0007,0.1007,0.19
15.223543,-0.0700,0.1135,0.0960,0.16
15.234940,-0.2396,0.0179,0.0723,0.25
15.234996,-0.1568,0.0312,0.0880,0.18
15.246472,-0.1738,0.0332,0.0572,0.19
15.255112,-0.1654,0.0396,0.0685,0.18
15.263342,-0.1764,0.0338,0.0374,0.18
15.272143,-0.1758,0.0360,0.0182,0.18
15.284432,-0.1931,0.0463,0.0208,0.20
15.293794,-0.1633,0.0301,0.0368,0.17
15.301972,-0.1647,0.0521,0.0608,0.18
15.314086,-0.1497,0.0589,-0.0287,0.16
15.322871,-0.1540,0.0241,-0.1191,0.20
15.335796,-0.1203,0.0765,-0.1944,0.24
15.347018,-0.0977,0.0632,-0.2747,0.30
15.358453,-0.1122,0.0509,-0.3164,0.34
15.365180,-0.1229,0.1917,-0.2831,0.36
15.373543,-0.0846,0.2065,-0.1940,0.30
