# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-06-14 17:41:59.499
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.921373,0.0949,2.4512,-4.4120,5.05
9.929743,-0.1137,1.3208,-5.4122,5.57
9.938259,0.6181,0.1906,-5.8395,5.88
9.950813,1.7861,-0.6735,-6.1393,6.43
9.961803,2.4979,-1.3850,-6.9192,7.49
9.977995,2.9455,-2.3304,-7.9514,8.79
9.980448,3.8427,-3.7517,-8.9240,10.42
9.989237,4.9475,-5.7639,-8.8021,11.63
10.002016,5.8667,-8.0118,-8.0342,12.77
10.010561,6.1743,-13.1459,-9.6704,17.45
10.024342,5.8775,-13.8465,-9.3522,17.71
10.031801,7.8050,-15.5084,-9.9237,20.00
10.040135,5.5134,-12.1818,-4.8687,14.23
10.049440,5.0732,-14.1221,-6.8650,16.50
10.061243,4.1257,-15.8996,-5.6096,17.36
10.071827,3.6538,-17.3691,-4.6279,18.34
10.079902,3.3621,-18.6376,-2.4802,19.10
10.090993,2.8890,-19.8964,-1.5991,20.17
10.099356,2.0668,-20.1105,-0.4501,20.22
10.112170,2.2754,-19.6077,0.4240,19.74
10.120615,3.0235,-20.5007,0.8231,20.74
10.129204,3.0673,-24.0273,-0.4315,24.23
10.141485,2.6663,-27.9369,0.0541,28.06
10.151550,1.1048,-29.2114,1.8878,29.29
10.162587,-0.7703,-26.6263,2.7864,26.78
10.171411,-1.3161,-23.0217,1.2199,23.09
10.179503,1.2782,-24.6316,0.9900,24.68
10.188954,8.3474,-9.3613,12.8629,17.97
10.201129,0.3144,-5.1657,18.9585,19.65
10.210181,-1.1330,-7.9576,-17.9193,19.64
10.226675,-8.1666,-6.6377,-34.8877,36.44
10.230542,-3.4473,-3.1233,-17.4768,18.09
10.239202,0.4619,-0.9518,-7.3994,7.47
10.251969,0.7460,-0.5695,-9.0119,9.06
10.260564,-0.5319,-0.5236,-6.6540,6.70
10.273941,-0.3363,-0.1726,-1.6499,1.69
10.281414,0.1448,-0.0013,-1.5367,1.54
10.289815,0.0292,0.0538,-0.7693,0.77
10.298477,-0.1727,0.0941,-0.1445,0.24
10.311175,-0.1763,0.1052,-0.0731,0.22
10.323205,-0.1554,0.0924,-0.0190,0.18
10.333608,-0.1663,0.1185,0.0099,0.20
10.340464,-0.1885,0.1395,0.0859,0.25
10.350512,-0.1962,0.1275,0.0909,0.25
10.362036,-0.2073,0.1177,0.0956,0.26
10.370537,-0.2206,0.1095,0.1158,0.27
10.378825,-0.2317,0.1134,0.1317,0.29
10.391535,-0.2426,0.1194,0.2247,0.35
10.401315,-0.2171,0.1217,0.2042,0.32
10.411897,-0.2175,0.1241,0.2270,0.34
10.420890,-0.2115,0.1447,0.1817,0.31
10.429613,-0.1809,0.1269,0.0889,0.24
10.442344,-0.1733,0.1129,0.0135,0.21
10.451114,-0.1820,0.1107,0.0131,0.21
10.467200,-0.1775,0.0965,0.0041,0.20
10.472003,-0.1864,0.1109,0.0189,0.22
10.480395,-0.1929,0.0958,0.1023,0.24
10.489271,-0.2007,0.1176,0.1511,0.28
10.501352,-0.2442,0.1249,0.1484,0.31
10.513081,-0.1610,0.1718,0.1985,0.31
10.526334,-0.1856,0.1181,0.1241,0.25
10.531506,-0.2573,0.1111,0.1082,0.30
10.539814,-0.1495,0.1214,0.0875,0.21
10.552548,-0.1945,0.1000,0.0835,0.23
10.561117,-0.1849,0.1011,0.0896,0.23
10.569651,-0.1909,0.1210,0.1351,0.26
10.581779,-0.2012,0.1198,0.1355,0.27
10.590757,-0.1910,0.1128,0.0984,0.24
10.599655,-0.1771,0.1038,0.0813,0.22
10.625006,-0.1524,0.1016,0.0246,0.18
10.641467,-0.1538,0.1272,-0.0220,0.20
10.650692,-0.1818,0.0998,-0.0065,0.21
10.666237,-0.1900,0.1276,-0.0294,0.23
10.670819,-0.2006,0.0872,-0.0276,0.22
10.679518,-0.1973,0.1017,-0.0669,0.23
10.692247,-0.1926,0.1049,-0.1011,0.24
10.702365,-0.2030,0.1533,-0.1253,0.28
10.711754,-0.1828,0.1381,-0.2177,0.32
10.721808,-0.1817,0.1331,-0.1686,0.28
10.730212,-0.1322,0.1306,-0.1336,0.23
10.738776,-0.1382,0.1525,-0.1285,0.24
10.751327,-0.1320,0.1120,-0.2548,0.31
10.759906,-0.1411,0.1357,-0.2309,0.30
10.772862,-0.1032,0.1137,-0.2910,0.33
10.782878,-0.0195,0.3689,-0.5883,0.69
10.789371,0.4366,0.9841,-3.7207,3.87
10.802260,2.2360,4.2828,-22.1166,22.64
10.810762,1.8642,7.0964,-22.4789,23.65
10.819046,-0.3522,8.9481,-14.0913,16.70
10.831920,0.2219,6.9442,-16.9943,18.36
10.840311,-0.1033,9.8447,-13.2367,16.50
10.858974,-1.4616,23.0541,-19.9944,30.55
10.861360,-0.3178,29.8250,-24.2617,38.45
10.869853,-0.2943,32.8470,-23.0547,40.13
10.878524,0.7288,30.3775,-20.4733,36.64
10.891265,3.2329,26.1884,-17.2302,31.51
10.905932,2.6631,24.2201,-2.9897,24.55
10.916527,2.3453,19.3010,6.0633,20.37
10.920808,5.8489,14.0555,4.5947,15.90
10.929185,3.3011,12.4252,4.6137,13.66
10.941712,2.9057,12.4510,2.1814,12.97
10.956610,3.5237,12.3671,-1.6712,12.97
10.959171,3.4905,11.4775,-0.9530,12.03
10.971811,4.3714,11.1836,-0.4212,12.01
10.979960,4.4640,10.1787,-0.5430,11.13
10.988913,4.0579,9.0385,-0.7165,9.93
11.001281,3.8874,7.9514,-1.0753,8.92
11.009672,3.8870,6.7698,-1.6201,7.97
11.022585,3.6585,5.5137,-2.4191,7.05
11.030812,3.1738,3.9671,-3.2565,6.03
11.039374,3.1421,2.5494,-4.3755,5.96
11.051853,3.6138,1.5579,-5.1930,6.52
11.060356,4.2993,0.8281,-5.4690,7.01
11.071421,5.3460,0.0558,-5.4592,7.64
11.081788,6.2819,-1.1116,-5.4977,8.42
11.089989,6.8087,-2.4629,-5.3571,9.01
11.098740,7.1682,-3.9962,-4.9995,9.61
11.111306,7.6565,-5.1526,-5.5800,10.78
11.119821,7.8658,-5.7038,-6.8204,11.87
11.129248,8.0061,-6.6270,-7.2340,12.66
11.140877,8.5184,-7.7236,-7.8170,13.90
11.154321,9.0786,-9.9173,-9.0072,16.18
11.169333,8.9779,-11.0367,-10.2380,17.53
11.170767,8.5970,-15.1687,-11.6454,20.97
11.179070,6.9188,-14.9210,-6.7059,17.76
11.191750,5.5801,-14.9098,-2.9978,16.20
11.201878,4.8864,-15.4104,-0.0253,16.17
11.218656,5.3559,-16.3188,0.2500,17.18
11.221316,6.4280,-17.6362,-1.3106,18.82
11.229785,5.8641,-17.6639,-1.8870,18.71
11.238363,4.6923,-17.3407,-0.8547,17.98
11.250953,4.0012,-18.1716,0.5444,18.61
11.259487,2.9351,-19.8282,0.5238,20.05
11.271951,2.0292,-22.5370,-0.5857,22.64
11.280713,1.1335,-24.9935,0.6403,25.03
11.289400,0.3398,-24.4808,2.9361,24.66
11.301710,0.8093,-21.5449,3.6922,21.87
11.310226,2.2126,-19.7522,1.3472,19.92
11.318801,4.8763,-21.3275,0.8077,21.89
11.331546,12.6932,-9.4400,10.8527,19.18
11.339958,6.0601,-1.1578,18.9823,19.96
11.349302,-0.5670,-6.3053,-13.0646,14.52
11.362960,-5.5788,-5.7928,-28.3683,29.49
11.381474,-3.4216,-3.1256,-17.7400,18.34
11.382027,1.3904,-0.9965,-9.1766,9.33
11.396875,1.2344,-0.3991,-7.2345,7.35
11.403371,-0.8032,-0.5989,-6.2293,6.31
11.412086,-0.6019,-0.2243,-2.0596,2.16
11.420390,0.0769,0.0000,-1.2122,1.21
11.429320,0.0011,0.0483,-0.3719,0.38
11.442269,-0.2317,0.0702,-0.0868,0.26
11.454560,-0.1618,0.0547,-0.1706,0.24
11.476222,-0.1265,0.0533,-0.1209,0.18
11.492383,-0.2195,0.0591,-0.0993,0.25
11.505319,-0.2627,0.0455,-0.0701,0.28
11.518290,-0.2777,0.0674,0.1181,0.31
11.522288,-0.3053,0.0861,0.2700,0.42
11.531039,-0.2712,0.0814,0.1846,0.34
11.540202,-0.2735,0.0646,0.1394,0.31
11.554484,-0.2779,0.0659,0.0790,0.30
11.569887,-0.2501,0.0571,0.0823,0.27
11.569957,-0.2320,0.0685,0.1273,0.27
11.581084,-0.2091,0.0732,0.1428,0.26
11.589653,-0.2022,0.0613,0.1479,0.26
11.598961,-0.2172,0.0671,0.1816,0.29
11.613862,-0.2031,0.0688,0.1442,0.26
11.634040,-0.2047,0.0557,0.0976,0.23
11.634113,-0.1904,0.0485,0.0561,0.20
11.642710,-0.1911,0.0509,0.0624,0.21
11.651231,-0.2490,0.0381,-0.0001,0.25
11.661361,-0.0458,0.0146,0.0042,0.05
11.670090,-0.2860,0.0733,0.0999,0.31
11.678661,-0.1882,0.0842,0.1319,0.24
11.691396,-0.2153,0.0818,0.1361,0.27
11.702857,-0.2103,0.0691,0.1392,0.26
11.722212,-0.1963,0.0749,0.1332,0.25
11.722278,-0.2259,0.0736,0.1100,0.26
11.730138,-0.2119,0.0672,0.1058,0.25
11.741810,-0.2269,0.0622,0.0844,0.25
11.750526,-0.2365,0.0725,0.0961,0.27
11.760476,-0.2226,0.0675,0.1264,0.26
11.771886,-0.2148,0.0660,0.1272,0.26
11.780179,-0.2190,0.1012,0.1196,0.27
11.788934,-0.2309,0.0773,0.1116,0.27
11.801519,-0.2251,0.1025,0.0920,0.26
11.809873,-0.2164,0.1075,0.0708,0.25
11.818342,-0.2373,0.0657,0.0522,0.25
11.831033,-0.2357,0.0603,0.0303,0.25
11.839406,-0.2404,0.0781,0.0115,0.25
11.852250,-0.2310,0.0708,-0.0150,0.24
11.860509,-0.2088,0.0810,0.0109,0.22
11.870022,-0.2222,0.0703,-0.0439,0.24
11.882709,-0.1999,0.0745,-0.0711,0.22
11.892124,-0.2209,0.0752,-0.0617,0.24
11.903314,-0.1927,0.0621,-0.0527,0.21
11.917514,-0.1894,0.0993,-0.1186,0.24
11.920029,-0.1896,0.0916,-0.2099,0.30
11.934887,-0.1657,0.1112,-0.2768,0.34
11.947558,-0.1530,0.1510,-0.3765,0.43
11.957268,-0.1267,0.2711,-0.4894,0.57
11.962312,-0.0693,0.7256,-1.3705,1.55
11.971087,1.3585,2.7598,-9.5095,9.99
11.982425,2.6213,4.4956,-21.7203,22.34
11.992290,0.6415,6.4103,-15.5332,16.82
12.000448,0.2667,6.7447,-9.5329,11.68
12.009167,1.5581,6.4764,-12.6207,14.27
12.021388,3.1093,14.4213,-14.9768,21.02
12.029973,3.2570,32.3321,-23.0322,39.83
12.038562,5.1177,35.1691,-19.9453,40.75
12.051350,4.2394,30.4872,-9.3194,32.16
12.059783,6.8612,24.6027,-10.6413,27.67
12.073316,2.5924,25.8753,-9.1477,27.57
12.081069,0.6523,21.7676,-4.0363,22.15
12.089218,1.9881,15.4478,-4.4685,16.20
12.101914,-1.1575,14.3058,-1.7804,14.46
12.111675,-1.5628,13.7823,-1.0304,13.91
12.124847,0.6168,11.3670,-0.7904,11.41
12.131584,3.1591,10.3637,0.8852,10.87
12.141699,5.9670,10.8097,1.4581,12.43
12.149593,7.8856,10.4134,2.1464,13.24
12.161352,9.5273,9.0223,3.4540,13.57
12.169675,10.3626,7.2235,4.2031,13.31
12.178160,9.6890,5.9107,3.5561,11.89
12.190974,8.6178,4.9985,1.1083,10.02
12.200657,7.6011,3.9345,-2.7762,9.00
12.213474,6.2036,2.6982,-5.2224,8.55
12.222298,5.1857,1.3309,-5.6112,7.76
12.229140,4.2909,0.1966,-5.0852,6.66
12.241776,3.4705,-0.7463,-4.3726,5.63
12.250168,2.6708,-1.6317,-4.3665,5.37
12.258595,1.9474,-2.7573,-4.7349,5.82
12.271420,1.5429,-4.5905,-4.0534,6.32
12.279920,1.6676,-6.4787,-4.1459,7.87
12.289310,2.9537,-7.5532,-5.8193,9.98
12.300721,4.4873,-8.4993,-9.0249,13.18
12.309969,5.2204,-9.8322,-13.2933,17.34
12.329156,5.2662,-11.6944,-10.9183,16.84
12.330893,5.4954,-11.9079,-10.2847,16.67
12.340110,0.3001,-10.9379,-5.7055,12.34
12.352174,-2.1471,-14.5657,-4.6161,15.43
12.368279,-0.5538,-18.2253,-4.6843,18.83
12.369378,-0.0299,-17.6049,-3.6820,17.99
12.381240,-0.2021,-17.5612,-1.9635,17.67
12.389986,0.4062,-19.9941,-0.2658,20.00
12.400705,0.1458,-21.6114,1.1467,21.64
12.411679,-0.9504,-22.6845,1.4155,22.75
12.420066,-2.3857,-23.7073,0.1842,23.83
12.432432,-3.1756,-24.6267,-2.2686,24.93
12.442334,-2.7074,-24.9148,-2.7945,25.22
12.454402,-0.6697,-25.7967,0.2508,25.81
12.461796,2.8667,-27.4052,6.4042,28.29
12.470465,11.4226,-17.4991,10.8829,23.56
12.480046,24.5353,-10.1630,3.8872,26.84
12.491585,29.3431,-2.0183,-11.1447,31.45
12.500484,1.1298,-3.2122,-18.7979,19.10
12.508896,-4.1269,-2.0885,-15.8028,16.47
12.521154,-7.9895,-2.3373,-5.0817,9.75
12.529797,-0.7397,-0.6199,-0.0354,0.97
12.542629,1.1545,-0.2968,-2.6979,2.95
12.555138,-0.1151,-0.7248,-8.6214,8.65
12.576098,-0.5213,-0.4420,-5.4165,5.46
12.576180,-0.2339,-0.0698,-1.0859,1.11
12.580277,-0.0499,0.0026,-0.9870,0.99
12.589325,-0.1514,0.0307,-0.5026,0.53
12.601744,-0.2917,0.0418,-0.2774,0.40
12.610104,-0.2329,-0.0049,-0.5020,0.55
12.618626,-0.2455,0.0581,-0.2115,0.33
12.631196,-0.2043,0.0635,-0.0072,0.21
12.640239,-0.1959,0.0538,0.0018,0.20
12.650324,-0.1627,0.0276,-0.0918,0.19
12.660632,-0.1997,0.0334,-0.0494,0.21
12.669369,-0.2107,0.0412,-0.0146,0.22
12.682135,-0.2123,0.0166,-0.0051,0.21
12.692524,-0.2222,0.0437,0.0642,0.24
12.706364,-0.2027,0.0402,0.0706,0.22
12.711638,-0.1942,0.0433,0.0601,0.21
12.720161,-0.1799,0.0536,0.0961,0.21
12.729277,-0.1763,0.0645,0.0906,0.21
12.741036,-0.1773,0.0615,0.1146,0.22
12.754669,-0.1932,0.0653,0.1097,0.23
12.770350,-0.1977,0.0693,0.0885,0.23
12.772845,-0.1826,0.0687,0.1221,0.23
12.779457,-0.1936,0.0733,0.1049,0.23
12.791828,-0.1707,0.0619,0.1455,0.23
12.801155,-0.1847,0.0653,0.1450,0.24
12.809654,-0.1834,0.0638,0.1494,0.25
12.821525,-0.1635,0.0632,0.1308,0.22
12.830206,-0.1719,0.0782,0.1074,0.22
12.838810,-0.1620,0.0684,0.1079,0.21
12.851780,-0.1749,0.0616,0.0796,0.20
12.860358,-0.1722,0.0548,0.0847,0.20
12.875677,-0.1738,0.0622,0.0861,0.20
12.881189,-0.1752,0.0581,0.0666,0.20
12.889427,-0.1765,0.0605,0.1079,0.22
12.903448,-0.1555,0.0518,0.0847,0.18
12.921899,-0.1814,0.0555,0.0979,0.21
12.921987,-0.1909,0.0788,0.0908,0.23
12.932114,-0.2014,0.0796,0.1049,0.24
12.945055,-0.1744,0.0329,0.0640,0.19
12.952163,-0.2062,0.0702,0.0471,0.22
12.961612,-0.1816,0.0723,0.0164,0.20
12.970088,-0.1893,0.0661,-0.0007,0.20
12.979552,-0.1740,-0.0503,-0.0157,0.18
12.991851,-0.1844,0.0638,-0.0341,0.20
13.001997,-0.1589,0.0835,-0.0392,0.18
13.012215,-0.1507,0.0619,-0.1051,0.19
13.020513,-0.1692,0.0805,-0.0373,0.19
13.029046,-0.1602,0.0816,-0.0607,0.19
13.041615,-0.1553,0.0785,-0.1432,0.23
13.053307,-0.1199,0.0830,-0.2118,0.26
13.066594,-0.0892,0.1172,-0.2921,0.33
13.071613,-0.0152,0.1660,-0.3575,0.39
13.080096,0.1620,0.3120,-0.5486,0.65
13.089078,1.6306,0.7585,-2.6375,3.19
13.101588,7.8080,1.4832,-19.0823,20.67
13.109780,7.5113,4.5795,-20.8496,22.63
13.118920,2.7394,5.7330,-11.7340,13.34
13.130544,1.5803,6.3470,-13.9365,15.40
13.139029,0.9708,8.7140,-14.3022,16.78
13.151829,0.2204,18.7828,-18.4552,26.33
13.164477,3.0092,32.7627,-21.2072,39.14
13.169060,5.9332,34.0351,-17.7855,38.86
13.181753,7.3903,27.2266,-16.7593,32.81
13.194265,6.8008,23.2369,-12.7566,27.37
13.204881,3.8698,20.9852,-3.9004,21.69
13.212574,2.3004,19.0601,0.2771,19.20
13.220029,1.2574,17.5459,3.1719,17.87
13.229060,0.8965,15.2596,3.4394,15.67
13.240668,1.7278,13.5987,2.0472,13.86
13.250243,0.6763,13.0237,1.3923,13.12
13.262090,0.9392,13.4061,-0.4758,13.45
13.270419,1.3990,12.7616,-1.1161,12.89
13.279488,1.3950,11.1842,-1.3719,11.35
13.291443,0.5157,9.5804,-1.6226,9.73
13.302448,-0.9119,8.1344,-1.7438,8.37
13.312377,-2.1946,6.6725,-1.7796,7.25
13.321899,-3.5217,5.1809,-1.9388,6.56
13.329609,-4.6203,3.8925,-2.3247,6.47
13.339414,-4.9507,2.9209,-2.9010,6.44
13.351749,-4.4426,2.2274,-3.7050,6.20
13.362574,-3.1588,1.5659,-4.2540,5.53
13.373655,-2.1272,0.5882,-4.3673,4.89
13.380296,-1.6736,-0.5068,-4.5007,4.83
13.388930,-1.0845,-1.3033,-5.0129,5.29
13.401512,-0.2779,-1.7217,-6.0817,6.33
13.410042,0.5498,-2.3129,-7.5416,7.91
13.420941,1.0318,-3.9097,-8.7807,9.67
13.431242,1.4496,-6.2626,-8.7847,10.89
13.440002,1.7614,-9.2647,-8.0661,12.41
13.459757,1.4496,-14.0986,-14.8287,20.51
13.460901,0.7849,-10.3937,-4.0776,11.19
13.469243,3.5687,-11.1333,-9.3497,14.97
13.482004,0.2637,-13.3819,-8.5151,15.86
13.491447,-0.3873,-14.0142,-5.0091,14.89
13.503783,1.4247,-17.2938,-3.5372,17.71
13.512996,2.7266,-19.3782,-1.9468,19.67
13.520530,1.3684,-19.6844,-1.3122,19.78
13.528866,0.3455,-19.5051,-0.9060,19.53
13.541327,0.4864,-20.5619,-1.2610,20.61
13.553835,0.4562,-21.6643,-0.5909,21.68
13.568842,-0.8180,-22.7271,0.1390,22.74
13.570961,-2.3763,-25.1548,0.9919,25.29
13.579392,-3.0758,-27.2038,2.3713,27.48
13.592053,-2.0227,-25.8785,3.1907,26.15
13.600495,0.2272,-22.3832,2.2391,22.50
13.609135,2.8546,-19.6812,0.6111,19.90
13.621648,7.9594,-15.9839,1.2571,17.90
13.630320,9.1326,7.2326,10.0350,15.38
13.638623,9.2026,-0.4080,15.1108,17.70
13.651319,-0.5044,-4.9777,-12.5678,13.53
13.659834,-5.8636,-5.8052,-28.1777,29.36
13.668902,-6.6743,-3.7811,-15.2457,17.07
13.681089,0.1409,-0.6145,-5.6991,5.73
13.689743,1.6881,0.0648,-2.4416,2.97
13.716127,-0.2715,-0.4059,-3.3600,3.40
13.716209,-0.8277,-0.5614,-5.5539,5.64
13.719137,0.1170,-0.1418,-3.0574,3.06
13.731851,0.0896,0.0645,-0.8739,0.88
13.744869,-0.2351,0.0561,-0.5666,0.62
13.762510,-0.1487,0.0702,-0.3775,0.41
13.762578,-0.0562,0.0820,-0.2475,0.27
13.777200,-0.0620,0.1445,0.1635,0.23
13.779861,-0.1057,0.1468,0.1845,0.26
13.795617,-0.1140,0.1421,0.2112,0.28
13.802035,-0.1193,0.1277,0.2191,0.28
13.809473,-0.1850,0.1014,0.1899,0.28
13.821054,-0.1917,0.1082,0.2051,0.30
13.829394,-0.1945,0.1026,0.1366,0.26
13.841848,-0.2014,0.1117,0.1238,0.26
13.851933,-0.1729,0.1040,0.0689,0.21
13.860044,-0.1529,0.0991,-0.0312,0.18
13.871545,-0.1431,0.1086,0.0293,0.18
13.879987,-0.1365,0.0842,-0.0700,0.18
13.889060,-0.1259,0.0926,0.0150,0.16
13.905276,-0.1386,0.0996,0.0774,0.19
13.919165,-0.1491,0.1018,0.1102,0.21
13.919199,-0.1250,0.0999,0.0938,0.19
13.930838,-0.1219,0.1004,0.0963,0.18
13.939271,-0.1264,0.0946,0.0681,0.17
13.952013,-0.1239,0.1061,0.0811,0.18
13.960549,-0.1322,0.0974,0.1034,0.19
13.969148,-0.1294,0.0959,0.1226,0.20
13.981885,-0.1584,0.0952,0.1473,0.24
13.997552,-0.1773,0.0993,0.1748,0.27
13.999165,-0.1731,0.1014,0.2014,0.28
14.020469,-0.1651,0.1195,0.2155,0.30
14.020529,-0.1454,0.1218,0.2146,0.29
14.028977,-0.1421,0.1208,0.1553,0.24
14.041164,-0.1387,0.1252,0.1481,0.24
14.052432,-0.1254,0.1119,0.1217,0.21
14.062878,-0.1415,0.1136,0.1163,0.22
14.070716,-0.1244,0.1232,0.1238,0.21
14.079146,-0.1188,0.1079,0.1152,0.20
14.091703,-0.1279,0.0981,0.1175,0.20
14.106523,-0.1299,0.1217,0.1038,0.21
14.108984,-0.1290,0.1176,0.0519,0.18
14.121309,-0.1393,0.1115,0.0695,0.19
14.129794,-0.1156,0.1046,0.0205,0.16
14.138214,-0.1402,0.0940,0.0398,0.17
14.151084,-0.1432,0.0983,0.0328,0.18
14.163502,-0.1022,0.1157,-0.0281,0.16
14.177396,-0.1162,0.0859,-0.0287,0.15
14.180592,-0.1182,0.0920,-0.1167,0.19
14.189028,-0.1665,0.1328,-0.1261,0.25
14.201920,-0.1011,0.1056,-0.2242,0.27
14.212852,-0.0644,0.0969,-0.2728,0.30
14.226175,-0.0442,0.1912,-0.3476,0.40
14.233584,0.0069,0.2128,-0.4388,0.49
14.241464,0.1944,0.3415,-0.6943,0.80
14.249575,3.5914,0.8020,-1.7844,4.09
14.261131,13.6276,1.2317,-15.2285,20.47
14.269510,10.8446,3.0646,-23.7701,26.31
14.277929,3.3343,5.5203,-16.8171,18.01
14.290607,-1.3490,8.8084,-13.2689,15.98
14.300115,-3.0465,11.9127,-10.9589,16.47
14.314639,2.7140,22.5932,-13.6092,26.51
14.320252,8.2613,32.9165,-18.5704,38.69
14.328945,14.3290,28.3208,-9.8506,33.23
14.341437,9.7564,22.4397,4.0747,24.81
14.351361,6.3824,16.6780,3.6673,18.23
14.359077,5.3260,13.7876,-4.1358,15.35
14.371166,-2.0351,14.6621,-3.2147,15.15
14.379540,-4.2380,13.5540,-1.4024,14.27
14.388985,-5.3442,9.7025,0.7293,11.10
14.400843,-5.8296,8.0118,2.4233,10.20
14.409233,-6.3694,8.3381,3.3173,11.00
14.421949,-7.1363,8.3389,3.3162,11.47
14.430391,-6.7081,7.4094,1.9238,10.18
14.438908,-5.4235,6.5842,0.4955,8.54
14.451585,-4.1337,6.3020,-0.4684,7.55
14.460152,-2.8288,5.3893,0.0524,6.09
14.468895,-1.2360,3.6774,0.7479,3.95
14.481191,0.2138,2.3880,0.7769,2.52
14.491471,1.1272,1.2571,0.1975,1.70
14.507205,0.9659,-0.5341,-0.5094,1.22
14.511117,0.3015,-2.7820,-1.0861,3.00
14.519333,0.1413,-4.5789,-1.9603,4.98
14.532038,-0.0388,-6.0319,-2.2340,6.43
14.545774,-0.7923,-7.2993,-2.0359,7.62
14.561611,-1.7055,-8.0485,-2.1413,8.50
14.561910,-3.0028,-8.8279,-3.4844,9.95
14.570151,-4.2611,-8.7581,-4.9243,10.91
14.578629,-6.2994,-11.1575,-5.9119,14.11
14.591378,-6.7952,-12.8406,-5.9647,15.70
14.601543,-8.9564,-29.2005,-33.0956,45.04
14.614962,-7.1859,-10.0827,16.1157,20.32
14.620998,-0.2058,-10.3354,6.6050,12.27
14.629464,1.4362,-14.6583,1.9776,14.86
14.637882,-0.6253,-17.1566,-7.2684,18.64
14.650728,-4.8095,-16.4821,-8.1796,19.02
14.663322,-5.4222,-11.5091,-4.9711,13.66
14.679839,-6.3887,-11.6222,-3.7746,13.79
14.680195,-7.7378,-13.9755,1.1921,16.02
14.689044,-6.5928,-14.4615,3.9569,16.38
14.701432,-4.3962,-14.1407,5.1899,15.69
14.709966,-2.8043,-9.6265,7.0521,12.26
14.720710,0.2979,-0.5908,4.7879,4.83
14.731124,1.8322,-2.1177,0.3621,2.82
14.741101,4.9584,0.6407,-8.9525,10.25
14.755662,-0.5118,0.2234,-9.6458,9.66
14.760883,-3.8192,-1.1384,-24.6046,24.93
14.772004,-0.1349,1.2352,8.2866,8.38
14.786182,-0.0191,-0.0264,3.2386,3.24
14.793576,0.2370,-0.7869,-6.3954,6.45
14.799077,-0.0433,0.1316,0.2699,0.30
14.811575,-0.2782,0.2127,0.2880,0.45
14.819891,-0.2524,0.3192,1.6820,1.73
14.828847,-0.0385,0.1235,-0.0351,0.13
14.841257,-0.0356,-0.0170,-1.1704,1.17
14.849868,-0.0161,0.0933,0.0691,0.12
14.859679,-0.1258,0.1539,0.4489,0.49
14.870937,-0.1707,0.1122,-0.0437,0.21
14.879127,-0.1268,0.0070,-0.6580,0.67
14.892125,-0.0979,-0.0156,-0.6337,0.64
14.900339,0.0284,0.0564,-0.1539,0.17
14.909000,-0.0039,0.1632,0.1468,0.22
14.921542,0.0706,0.2256,0.4112,0.47
14.929982,-0.0419,0.1463,-0.2413,0.29
14.938425,0.0842,0.1196,-0.1791,0.23
14.951118,0.1659,0.0930,-0.0212,0.19
14.960556,-0.4878,-2.0047,0.0530,2.06
14.983928,-0.3200,-2.2898,0.6743,2.41
14.984032,-0.4118,-5.2262,0.5938,5.28
14.992605,-1.6363,-8.9831,1.0605,9.19
15.002396,-2.2761,-7.1800,1.6897,7.72
