# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 18:01:28.551
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
3.606098,0.093,-0.348,0.013,0.361
3.606744,0.094,-0.337,0.013,0.350
3.608879,0.093,-0.320,0.012,0.334
3.610929,0.099,-0.308,0.012,0.324
3.614383,0.105,-0.297,0.011,0.315
3.615615,0.113,-0.279,0.012,0.301
3.617409,0.121,-0.268,0.010,0.294
3.619624,0.133,-0.259,0.011,0.292
3.622760,0.146,-0.246,0.010,0.286
3.624012,0.155,-0.239,0.008,0.286
3.626041,0.169,-0.225,0.006,0.281
3.630917,0.181,-0.221,0.007,0.286
3.630963,0.190,-0.205,0.005,0.279
3.632139,0.192,-0.199,0.004,0.277
3.634244,0.194,-0.192,0.001,0.273
3.639478,0.194,-0.189,0.001,0.271
3.639523,0.187,-0.192,0.001,0.268
3.640612,0.182,-0.183,-0.001,0.258
3.643637,0.175,-0.180,-0.003,0.251
3.647756,0.161,-0.180,-0.003,0.241
3.647805,0.152,-0.178,-0.005,0.234
3.649097,0.142,-0.176,-0.006,0.226
3.651189,0.130,-0.175,-0.007,0.218
3.656476,0.122,-0.169,-0.009,0.208
3.659874,0.105,-0.158,-0.010,0.190
3.664403,0.106,-0.156,-0.010,0.189
3.664449,0.106,-0.154,-0.011,0.187
3.666447,0.109,-0.149,-0.012,0.185
3.668128,0.109,-0.156,-0.011,0.191
3.672825,0.115,-0.144,-0.011,0.185
3.672864,0.114,-0.147,-0.012,0.186
3.674916,0.115,-0.142,-0.014,0.183
3.676561,0.114,-0.142,-0.015,0.182
3.680838,0.114,-0.134,-0.016,0.177
3.680886,0.110,-0.136,-0.018,0.176
3.683717,0.106,-0.133,-0.018,0.171
3.685014,0.103,-0.131,-0.020,0.167
3.689677,0.098,-0.132,-0.022,0.166
3.689710,0.093,-0.132,-0.023,0.163
3.691657,0.092,-0.128,-0.025,0.160
3.693872,0.089,-0.126,-0.025,0.156
3.698357,0.086,-0.128,-0.025,0.156
3.701907,0.082,-0.128,-0.026,0.154
3.706046,0.082,-0.120,-0.028,0.148
3.707553,0.082,-0.126,-0.028,0.153
3.708356,0.083,-0.123,-0.029,0.152
3.710371,0.086,-0.116,-0.028,0.147
3.713566,0.083,-0.117,-0.029,0.147
3.715004,0.086,-0.111,-0.029,0.143
3.716711,0.089,-0.108,-0.029,0.143
3.718831,0.091,-0.103,-0.029,0.140
3.721219,0.093,-0.094,-0.032,0.136
3.723682,0.095,-0.084,-0.033,0.132
3.725593,0.094,-0.083,-0.032,0.130
3.727552,0.092,-0.083,-0.033,0.128
3.730907,0.093,-0.086,-0.033,0.131
3.732060,0.094,-0.082,-0.033,0.129
3.733894,0.093,-0.084,-0.033,0.130
3.736169,0.092,-0.082,-0.033,0.127
3.738985,0.091,-0.084,-0.034,0.128
3.740339,0.088,-0.081,-0.037,0.125
3.742495,0.088,-0.079,-0.037,0.124
3.747007,0.083,-0.088,-0.037,0.127
3.750625,0.082,-0.093,-0.037,0.129
3.754773,0.078,-0.095,-0.038,0.129
3.754956,0.078,-0.093,-0.037,0.127
3.756993,0.077,-0.094,-0.037,0.127
3.759197,0.077,-0.092,-0.038,0.126
3.762521,0.077,-0.089,-0.037,0.124
3.763615,0.078,-0.079,-0.038,0.118
3.765395,0.077,-0.087,-0.039,0.123
3.767476,0.078,-0.077,-0.039,0.117
3.772148,0.077,-0.071,-0.040,0.112
3.774301,0.076,-0.072,-0.040,0.112
3.780978,0.077,-0.064,-0.043,0.109
3.783623,0.071,-0.073,-0.042,0.110
3.791937,0.078,-0.053,-0.047,0.105
3.799933,0.077,-0.070,-0.044,0.113
3.807906,0.080,-0.043,-0.044,0.101
3.810343,0.069,-0.045,-0.047,0.094
3.815800,0.066,-0.044,-0.047,0.092
3.815840,0.066,-0.046,-0.047,0.093
3.816786,0.071,-0.034,-0.048,0.092
3.818409,0.072,-0.028,-0.048,0.091
3.823683,0.073,-0.029,-0.048,0.092
3.823729,0.075,-0.018,-0.050,0.092
3.825006,0.078,-0.013,-0.049,0.093
3.826866,0.072,-0.006,-0.050,0.088
3.831393,0.067,-0.011,-0.050,0.085
3.831556,0.059,-0.018,-0.050,0.079
3.833859,0.051,-0.022,-0.050,0.075
3.835357,0.048,-0.028,-0.051,0.076
3.839359,0.042,-0.031,-0.051,0.073
3.839619,0.038,-0.026,-0.051,0.069
3.841716,0.036,-0.028,-0.051,0.069
3.844007,0.036,-0.035,-0.051,0.072
3.847418,0.040,-0.028,-0.050,0.070
3.848118,0.044,-0.027,-0.051,0.073
3.850191,0.049,-0.028,-0.050,0.076
3.852282,0.053,-0.027,-0.049,0.077
3.856368,0.056,-0.032,-0.049,0.081
3.856548,0.060,-0.031,-0.049,0.083
3.858997,0.061,-0.033,-0.048,0.084
3.861170,0.060,-0.042,-0.047,0.087
3.864176,0.062,-0.039,-0.048,0.088
3.864953,0.059,-0.040,-0.045,0.084
3.867055,0.060,-0.038,-0.047,0.085
3.869184,0.055,-0.043,-0.048,0.085
3.874710,0.054,-0.046,-0.044,0.084
3.874744,0.050,-0.045,-0.043,0.080
3.875935,0.049,-0.044,-0.042,0.078
3.882343,0.048,-0.037,-0.042,0.073
3.890086,0.051,-0.029,-0.037,0.070
3.892905,0.053,-0.035,-0.038,0.074
3.897837,0.054,-0.033,-0.036,0.073
3.897878,0.056,-0.037,-0.037,0.077
3.899086,0.056,-0.044,-0.037,0.080
3.901180,0.061,-0.039,-0.036,0.081
3.905882,0.061,-0.039,-0.036,0.081
3.905923,0.062,-0.040,-0.034,0.082
3.907342,0.061,-0.044,-0.036,0.083
3.909824,0.061,-0.044,-0.034,0.083
3.914255,0.060,-0.043,-0.034,0.081
3.914302,0.061,-0.050,-0.036,0.087
3.915807,0.060,-0.051,-0.034,0.086
3.917923,0.060,-0.046,-0.034,0.083
3.922354,0.058,-0.046,-0.034,0.082
3.922410,0.058,-0.051,-0.033,0.084
3.924450,0.056,-0.044,-0.032,0.078
3.926416,0.058,-0.042,-0.029,0.077
3.930934,0.056,-0.037,-0.028,0.073
3.930979,0.055,-0.034,-0.026,0.070
3.933140,0.056,-0.037,-0.026,0.072
3.935298,0.055,-0.037,-0.023,0.070
3.939096,0.054,-0.039,-0.021,0.070
3.939141,0.054,-0.039,-0.020,0.069
3.941426,0.055,-0.039,-0.018,0.070
3.943924,0.055,-0.038,-0.016,0.069
3.947149,0.055,-0.034,-0.017,0.067
3.947551,0.056,-0.031,-0.014,0.066
3.949709,0.055,-0.029,-0.012,0.064
3.951814,0.054,-0.032,-0.011,0.064
3.956175,0.051,-0.029,-0.011,0.060
3.956221,0.051,-0.031,-0.007,0.060
3.958136,0.053,-0.033,-0.007,0.063
3.960217,0.053,-0.038,-0.005,0.065
3.964381,0.054,-0.040,-0.006,0.068
3.964466,0.053,-0.037,-0.005,0.064
3.966636,0.054,-0.035,-0.004,0.065
3.968720,0.058,-0.035,-0.004,0.068
3.972541,0.058,-0.032,-0.003,0.066
3.972935,0.059,-0.035,-0.004,0.069
3.975033,0.062,-0.038,-0.001,0.073
3.977170,0.064,-0.034,-0.001,0.072
3.980994,0.065,-0.024,-0.001,0.069
3.981389,0.064,-0.027,-0.000,0.069
3.983524,0.065,-0.029,0.001,0.071
3.986450,0.066,-0.027,0.002,0.071
3.994298,0.069,-0.023,0.002,0.072
4.001888,0.066,-0.022,0.006,0.070
4.009643,0.061,-0.022,0.008,0.066
4.017518,0.060,-0.018,0.013,0.064
4.025174,0.053,-0.018,0.017,0.058
4.033134,0.058,-0.022,0.021,0.065
4.041086,0.061,-0.011,0.022,0.066
4.043754,0.056,-0.013,0.027,0.064
4.048995,0.058,-0.007,0.027,0.064
4.049052,0.059,-0.005,0.028,0.065
4.051274,0.056,-0.010,0.030,0.065
4.056853,0.059,-0.006,0.030,0.066
4.059716,0.060,-0.000,0.032,0.068
4.064651,0.059,0.001,0.033,0.067
4.064698,0.062,0.004,0.035,0.072
4.066153,0.064,0.009,0.036,0.074
4.068182,0.064,0.004,0.035,0.073
4.072798,0.066,0.009,0.035,0.075
4.072850,0.066,0.004,0.035,0.075
4.074701,0.069,0.010,0.035,0.078
4.076640,0.071,0.010,0.035,0.080
4.080918,0.070,0.007,0.035,0.079
4.080966,0.067,0.010,0.035,0.077
4.083671,0.069,0.007,0.034,0.077
4.085168,0.071,0.011,0.033,0.079
4.088836,0.070,0.007,0.034,0.078
4.089360,0.071,0.007,0.033,0.079
4.091463,0.071,0.006,0.033,0.078
4.093606,0.069,0.002,0.033,0.076
4.097645,0.069,0.005,0.033,0.076
4.097841,0.069,-0.000,0.035,0.077
4.099935,0.069,0.006,0.035,0.077
4.102040,0.065,0.007,0.036,0.075
4.106038,0.064,-0.002,0.036,0.073
4.106411,0.061,-0.000,0.034,0.070
4.108424,0.059,-0.005,0.036,0.069
4.110512,0.059,-0.002,0.039,0.071
4.114308,0.058,-0.009,0.038,0.069
4.114823,0.056,-0.001,0.036,0.067
4.116893,0.054,-0.001,0.035,0.064
4.118973,0.051,-0.002,0.036,0.063
4.122731,0.054,-0.005,0.035,0.065
4.123643,0.053,-0.002,0.036,0.064
4.125501,0.051,-0.010,0.039,0.065
4.127453,0.053,-0.011,0.039,0.066
4.130946,0.055,0.001,0.038,0.067
4.131689,0.053,-0.005,0.038,0.065
4.133954,0.053,-0.001,0.039,0.066
4.138952,0.053,0.004,0.040,0.066
4.144380,0.050,0.011,0.040,0.065
4.144489,0.053,0.016,0.040,0.068
4.149129,0.051,0.022,0.041,0.070
4.149159,0.051,0.026,0.041,0.071
4.150746,0.051,0.028,0.043,0.072
4.157019,0.049,0.022,0.044,0.069
4.159195,0.050,0.015,0.045,0.069
4.165153,0.051,0.016,0.044,0.069
4.165185,0.055,0.021,0.043,0.073
4.165541,0.055,0.017,0.046,0.074
4.167686,0.055,0.017,0.049,0.076
4.172939,0.060,0.020,0.051,0.081
4.172981,0.061,0.016,0.052,0.082
4.174070,0.065,0.024,0.052,0.087
4.176214,0.069,0.033,0.054,0.093
4.180844,0.071,0.038,0.052,0.096
4.180885,0.076,0.035,0.054,0.099
4.183495,0.078,0.035,0.054,0.101
4.184647,0.081,0.037,0.056,0.105
4.189306,0.087,0.042,0.055,0.111
4.189356,0.092,0.043,0.055,0.115
4.190980,0.094,0.039,0.056,0.116
4.193123,0.097,0.038,0.056,0.118
4.197893,0.100,0.043,0.056,0.123
4.197940,0.100,0.033,0.057,0.120
4.199466,0.102,0.031,0.058,0.121
4.201602,0.104,0.032,0.057,0.123
4.205751,0.103,0.032,0.056,0.121
4.205823,0.105,0.028,0.056,0.122
4.208123,0.108,0.028,0.056,0.125
4.210072,0.110,0.028,0.055,0.126
4.214355,0.110,0.037,0.055,0.128
4.214398,0.106,0.049,0.052,0.128
4.216446,0.102,0.060,0.052,0.129
4.218521,0.095,0.071,0.052,0.130
4.222374,0.089,0.082,0.051,0.132
4.223810,0.083,0.087,0.051,0.131
4.224835,0.083,0.098,0.050,0.138
4.226969,0.083,0.100,0.051,0.140
4.230904,0.095,0.104,0.051,0.150
4.231211,0.111,0.108,0.051,0.163
4.233336,0.131,0.106,0.054,0.177
4.235433,0.152,0.101,0.055,0.190
4.239025,0.166,0.099,0.058,0.202
4.239767,0.176,0.095,0.058,0.209
4.241805,0.176,0.087,0.061,0.206
4.244065,0.175,0.081,0.062,0.202
4.247793,0.164,0.072,0.063,0.190
4.248223,0.148,0.067,0.062,0.174
4.250257,0.135,0.065,0.058,0.160
4.252346,0.119,0.059,0.058,0.145
4.255746,0.105,0.060,0.056,0.133
4.257266,0.099,0.066,0.052,0.130
4.258699,0.092,0.066,0.054,0.125
4.261000,0.086,0.062,0.055,0.119
4.264430,0.077,0.054,0.055,0.109
4.265067,0.071,0.051,0.056,0.104
4.267240,0.064,0.051,0.058,0.101
4.269448,0.061,0.053,0.061,0.101
4.272359,0.056,0.061,0.061,0.103
4.273509,0.055,0.076,0.063,0.113
4.275602,0.058,0.086,0.065,0.122
4.280431,0.065,0.104,0.067,0.140
4.284346,0.100,0.158,0.068,0.199
4.289576,0.117,0.165,0.069,0.214
4.292613,0.163,0.202,0.068,0.268
4.297737,0.176,0.213,0.068,0.284
4.297782,0.186,0.213,0.068,0.291
4.299009,0.192,0.222,0.068,0.302
4.301080,0.197,0.228,0.069,0.309
4.305917,0.194,0.235,0.068,0.312
4.305958,0.192,0.238,0.066,0.313
4.307461,0.186,0.250,0.066,0.319
4.309515,0.176,0.246,0.065,0.309
4.314542,0.168,0.250,0.065,0.308
4.314590,0.161,0.259,0.061,0.311
4.315927,0.152,0.261,0.061,0.308
4.318000,0.148,0.260,0.060,0.305
4.322755,0.139,0.261,0.061,0.303
4.323292,0.137,0.271,0.061,0.310
4.324380,0.136,0.274,0.061,0.312
4.326511,0.139,0.280,0.062,0.319
4.330857,0.139,0.288,0.060,0.326
4.330890,0.141,0.287,0.058,0.325
4.332958,0.142,0.291,0.058,0.329
4.334940,0.147,0.292,0.055,0.331
4.339314,0.148,0.297,0.051,0.336
4.339354,0.150,0.297,0.049,0.336
4.341347,0.150,0.297,0.047,0.336
4.343560,0.149,0.296,0.046,0.334
4.347673,0.148,0.294,0.044,0.332
4.347728,0.152,0.292,0.041,0.332
4.349790,0.150,0.293,0.039,0.332
4.351894,0.152,0.290,0.038,0.329
4.355963,0.152,0.292,0.036,0.331
4.356141,0.154,0.285,0.036,0.326
4.358198,0.159,0.283,0.034,0.327
4.360326,0.160,0.287,0.034,0.331
4.367556,0.165,0.286,0.035,0.332
4.374135,0.183,0.302,0.034,0.355
4.377225,0.196,0.319,0.032,0.375
4.381999,0.199,0.320,0.032,0.378
4.382019,0.201,0.324,0.030,0.382
4.383745,0.203,0.330,0.028,0.388
4.385781,0.208,0.335,0.027,0.395
4.390028,0.210,0.331,0.026,0.393
4.390060,0.214,0.335,0.026,0.398
4.392373,0.218,0.335,0.026,0.400
4.394454,0.219,0.335,0.023,0.401
4.398052,0.224,0.337,0.023,0.405
4.398527,0.229,0.336,0.022,0.407
4.400617,0.231,0.337,0.019,0.409
4.406144,0.237,0.337,0.019,0.413
4.409058,0.247,0.332,0.016,0.414
4.414260,0.252,0.332,0.015,0.417
4.414315,0.255,0.332,0.015,0.419
4.415402,0.260,0.336,0.015,0.425
4.417538,0.262,0.340,0.015,0.429
4.422771,0.263,0.338,0.015,0.429
4.422811,0.266,0.337,0.013,0.430
4.423983,0.268,0.337,0.012,0.431
4.426014,0.270,0.336,0.011,0.431
4.431414,0.270,0.336,0.010,0.431
4.434465,0.274,0.341,0.010,0.437
4.439590,0.273,0.337,0.008,0.434
4.439676,0.271,0.334,0.010,0.430
4.440813,0.273,0.332,0.010,0.430
4.443694,0.270,0.330,0.010,0.426
4.447883,0.269,0.329,0.011,0.425
4.447921,0.268,0.325,0.013,0.421
4.449257,0.268,0.324,0.013,0.420
4.451376,0.268,0.334,0.013,0.428
4.455899,0.264,0.320,0.017,0.415
4.455936,0.262,0.320,0.018,0.414
4.457813,0.260,0.318,0.021,0.411
4.459851,0.260,0.316,0.022,0.410
4.464159,0.258,0.321,0.026,0.413
4.464253,0.257,0.320,0.026,0.411
4.466274,0.254,0.320,0.028,0.410
4.468379,0.251,0.318,0.028,0.406
4.472483,0.243,0.312,0.030,0.396
4.472592,0.237,0.307,0.029,0.389
4.474662,0.232,0.299,0.030,0.380
4.476795,0.230,0.285,0.033,0.367
4.480968,0.229,0.275,0.034,0.359
4.481169,0.235,0.276,0.036,0.364
4.483900,0.236,0.270,0.040,0.361
4.485285,0.240,0.268,0.045,0.362
4.489403,0.242,0.266,0.047,0.363
4.489506,0.243,0.260,0.050,0.360
4.491682,0.240,0.258,0.051,0.356
4.496105,0.234,0.249,0.055,0.346
4.496182,0.226,0.241,0.060,0.336
4.503374,0.220,0.232,0.060,0.325
4.506474,0.188,0.194,0.071,0.280
4.508474,0.187,0.186,0.073,0.274
4.510610,0.187,0.184,0.076,0.273
4.513882,0.186,0.177,0.079,0.269
4.514889,0.185,0.173,0.083,0.267
4.517148,0.186,0.171,0.085,0.267
4.519207,0.187,0.166,0.088,0.265
4.522574,0.186,0.155,0.090,0.258
4.523659,0.187,0.156,0.091,0.260
4.525458,0.181,0.145,0.091,0.250
4.531031,0.179,0.137,0.093,0.243
4.533983,0.161,0.115,0.094,0.219
4.536277,0.154,0.104,0.094,0.208
4.539655,0.148,0.101,0.094,0.202
4.540357,0.143,0.098,0.095,0.198
4.543443,0.138,0.094,0.094,0.192
4.547833,0.133,0.089,0.093,0.185
4.550866,0.126,0.088,0.090,0.178
4.556151,0.128,0.097,0.087,0.183
4.556190,0.132,0.112,0.084,0.193
4.557271,0.132,0.119,0.083,0.196
4.559336,0.139,0.136,0.082,0.211
4.564208,0.146,0.149,0.079,0.223
4.564249,0.150,0.165,0.077,0.236
4.565713,0.157,0.183,0.076,0.253
4.567855,0.163,0.200,0.071,0.268
4.572783,0.170,0.216,0.069,0.284
4.572826,0.175,0.233,0.067,0.299
4.574186,0.180,0.249,0.066,0.314
4.576358,0.179,0.259,0.063,0.321
4.580879,0.179,0.268,0.063,0.328
4.580919,0.180,0.279,0.061,0.337
4.583855,0.181,0.285,0.060,0.343
4.584784,0.180,0.296,0.060,0.351
4.589059,0.177,0.297,0.061,0.351
4.589106,0.176,0.304,0.058,0.356
4.591183,0.171,0.309,0.058,0.358
4.593248,0.168,0.313,0.057,0.359
4.597530,0.164,0.312,0.057,0.357
4.597574,0.159,0.313,0.056,0.355
4.599606,0.155,0.314,0.057,0.355
4.601735,0.152,0.315,0.057,0.354
4.605767,0.150,0.320,0.058,0.358
4.605933,0.147,0.318,0.057,0.355
4.608116,0.146,0.312,0.058,0.349
4.610167,0.146,0.310,0.060,0.348
4.614248,0.143,0.307,0.060,0.344
4.614415,0.144,0.304,0.060,0.342
4.616749,0.143,0.299,0.061,0.337
4.618593,0.144,0.293,0.061,0.332
4.623307,0.142,0.282,0.062,0.322
4.627016,0.139,0.260,0.067,0.303
4.631447,0.139,0.246,0.072,0.291
4.631479,0.136,0.233,0.073,0.280
4.633429,0.132,0.222,0.077,0.270
4.635507,0.128,0.210,0.078,0.258
4.639564,0.122,0.194,0.079,0.243
4.639867,0.115,0.182,0.080,0.230
4.642048,0.109,0.169,0.083,0.217
4.647758,0.100,0.155,0.084,0.203
4.650478,0.075,0.123,0.088,0.169
4.652661,0.070,0.121,0.090,0.166
4.655966,0.062,0.112,0.091,0.158
4.656756,0.056,0.108,0.091,0.152
4.658928,0.049,0.101,0.091,0.145
4.661066,0.040,0.100,0.094,0.143
4.664448,0.036,0.094,0.093,0.137
4.665252,0.028,0.092,0.093,0.133
4.667372,0.023,0.088,0.091,0.129
4.672661,0.018,0.084,0.089,0.124
4.672703,0.011,0.082,0.090,0.122
4.673655,0.006,0.078,0.089,0.119
4.675808,0.001,0.076,0.088,0.116
4.680879,-0.004,0.070,0.087,0.111
4.680926,-0.007,0.075,0.083,0.112
4.682136,-0.016,0.068,0.080,0.107
4.684426,-0.019,0.068,0.080,0.107
4.689650,-0.026,0.061,0.079,0.103
4.692718,-0.041,0.051,0.072,0.098
4.697887,-0.046,0.050,0.071,0.098
4.697931,-0.047,0.055,0.069,0.101
4.699085,-0.049,0.056,0.067,0.100
4.701191,-0.052,0.059,0.066,0.103
4.706125,-0.054,0.053,0.067,0.101
4.706166,-0.060,0.046,0.065,0.099
4.707589,-0.061,0.045,0.066,0.100
4.711082,-0.066,0.039,0.069,0.103
4.714423,-0.067,0.043,0.077,0.111
4.714456,-0.071,0.039,0.078,0.112
4.716174,-0.073,0.035,0.073,0.109
4.718108,-0.073,0.040,0.066,0.106
4.722983,-0.078,0.035,0.061,0.105
4.723400,-0.080,0.040,0.054,0.105
4.724422,-0.087,0.035,0.052,0.107
4.726558,-0.093,0.035,0.051,0.112
4.731165,-0.094,0.035,0.051,0.113
4.731188,-0.100,0.031,0.050,0.116
4.732887,-0.102,0.024,0.049,0.116
4.735014,-0.105,0.018,0.049,0.117
4.739422,-0.110,0.009,0.049,0.120
4.739444,-0.111,0.009,0.049,0.122
4.741342,-0.113,0.006,0.045,0.122
4.743584,-0.116,-0.002,0.044,0.124
4.748406,-0.118,-0.006,0.041,0.126
4.752160,-0.121,-0.015,0.036,0.127
4.757072,-0.122,-0.021,0.035,0.129
4.760412,-0.124,-0.022,0.030,0.130
4.765646,-0.124,-0.026,0.030,0.131
4.768910,-0.124,-0.028,0.030,0.131
4.773803,-0.124,-0.032,0.030,0.132
4.773850,-0.121,-0.033,0.030,0.129
4.775434,-0.122,-0.044,0.032,0.134
4.782072,-0.123,-0.056,0.030,0.139
4.790540,-0.122,-0.078,0.032,0.148
4.798710,-0.118,-0.092,0.032,0.153
4.807550,-0.115,-0.099,0.030,0.155
4.811302,-0.104,-0.106,0.030,0.152
4.816308,-0.102,-0.106,0.028,0.150
4.826090,-0.100,-0.114,0.027,0.154
4.833576,-0.094,-0.116,0.026,0.151
4.842257,-0.085,-0.137,0.023,0.163
4.850689,-0.079,-0.151,0.021,0.172
4.859079,-0.072,-0.164,0.019,0.180
4.867459,-0.055,-0.166,0.018,0.176
4.875955,-0.043,-0.183,0.015,0.189
4.884391,-0.038,-0.214,0.013,0.218
4.892922,-0.038,-0.220,0.006,0.223
4.901328,-0.066,-0.214,-0.006,0.224
4.909515,-0.069,-0.227,-0.015,0.238
4.917806,-0.018,-0.268,-0.022,0.269
4.926249,-0.035,-0.321,-0.033,0.325
4.934577,-0.080,-0.332,-0.047,0.345
4.942969,-0.133,-0.354,-0.056,0.383
4.951298,-0.155,-0.357,-0.059,0.393
4.955252,-0.106,-0.291,-0.069,0.317
4.957382,-0.090,-0.274,-0.072,0.297
4.959545,-0.072,-0.268,-0.075,0.287
4.964016,-0.051,-0.252,-0.078,0.269
4.967934,-0.007,-0.237,-0.086,0.252
4.978306,0.005,-0.227,-0.087,0.243
4.980674,0.022,-0.204,-0.103,0.230
4.983782,0.017,-0.204,-0.105,0.230
4.984844,0.016,-0.202,-0.105,0.228
4.987642,0.012,-0.195,-0.106,0.223
4.989058,0.007,-0.203,-0.106,0.229
4.991197,0.005,-0.205,-0.108,0.232
4.993317,0.001,-0.202,-0.108,0.229
4.996495,0.001,-0.206,-0.108,0.233
4.997565,0.000,-0.199,-0.108,0.226
4.999693,0.001,-0.199,-0.108,0.226
5.001807,0.004,-0.204,-0.108,0.231
5.005293,0.009,-0.200,-0.111,0.229
5.006167,0.010,-0.204,-0.113,0.233
5.008216,0.017,-0.204,-0.116,0.235
5.010327,0.021,-0.202,-0.117,0.234
5.014075,0.028,-0.198,-0.121,0.234
5.014572,0.037,-0.198,-0.125,0.237
5.016665,0.044,-0.200,-0.128,0.242
5.019226,0.049,-0.200,-0.133,0.246
5.022283,0.053,-0.205,-0.136,0.252
5.023675,0.056,-0.208,-0.139,0.256
5.025142,0.055,-0.219,-0.141,0.266
5.027248,0.055,-0.220,-0.144,0.269
5.030908,0.058,-0.225,-0.147,0.275
5.031525,0.056,-0.230,-0.149,0.280
5.033713,0.054,-0.237,-0.150,0.286
5.039308,0.053,-0.243,-0.152,0.291
5.042130,0.044,-0.257,-0.152,0.301
5.047817,0.043,-0.261,-0.152,0.305
5.050526,0.036,-0.296,-0.152,0.334
5.056088,0.034,-0.304,-0.149,0.341
5.056138,0.039,-0.310,-0.146,0.345
5.056931,0.044,-0.313,-0.139,0.345
5.059000,0.050,-0.313,-0.133,0.344
5.064462,0.060,-0.309,-0.128,0.340
5.064506,0.069,-0.310,-0.126,0.342
5.065524,0.082,-0.310,-0.125,0.344
5.067651,0.100,-0.307,-0.124,0.345
5.072841,0.115,-0.301,-0.122,0.344
5.072884,0.133,-0.287,-0.119,0.338
5.073861,0.154,-0.274,-0.115,0.334
5.076023,0.174,-0.264,-0.111,0.335
5.081256,0.193,-0.252,-0.108,0.335
5.084332,0.240,-0.226,-0.109,0.347
5.090696,0.248,-0.214,-0.109,0.345
5.092812,0.268,-0.167,-0.115,0.336
5.098305,0.270,-0.155,-0.119,0.333
5.098344,0.266,-0.147,-0.120,0.327
5.099181,0.269,-0.134,-0.120,0.324
5.101261,0.265,-0.134,-0.122,0.322
5.106945,0.260,-0.128,-0.124,0.315
5.106975,0.262,-0.125,-0.126,0.316
5.107647,0.260,-0.122,-0.127,0.314
5.109736,0.262,-0.128,-0.127,0.318
5.115704,0.263,-0.119,-0.126,0.315
5.118282,0.273,-0.099,-0.121,0.314
5.124162,0.274,-0.089,-0.121,0.312
5.126763,0.270,-0.056,-0.122,0.302
5.132742,0.265,-0.057,-0.122,0.298
5.135189,0.242,-0.048,-0.125,0.276
5.141048,0.230,-0.049,-0.124,0.265
5.141095,0.214,-0.062,-0.122,0.254
5.141551,0.202,-0.070,-0.120,0.245
5.143790,0.188,-0.089,-0.115,0.238
5.149491,0.172,-0.108,-0.111,0.232
5.152270,0.138,-0.153,-0.103,0.230
5.157973,0.128,-0.162,-0.098,0.229
5.166530,0.100,-0.197,-0.088,0.238
5.169226,0.061,-0.235,-0.081,0.256
5.175088,0.053,-0.236,-0.083,0.256
5.177594,0.036,-0.217,-0.103,0.243
5.183756,0.033,-0.203,-0.109,0.233
5.192322,0.038,-0.151,-0.116,0.195
5.200926,0.060,-0.061,-0.103,0.134
5.209396,0.084,0.024,-0.082,0.120
5.217794,0.077,0.038,-0.105,0.136
5.226248,0.049,-0.004,-0.100,0.112
5.234747,0.039,-0.050,-0.082,0.104
5.236896,0.047,-0.095,-0.070,0.127
5.238959,0.050,-0.103,-0.066,0.132
5.241071,0.055,-0.120,-0.062,0.146
5.243683,0.058,-0.134,-0.056,0.157
5.247676,0.060,-0.147,-0.049,0.166
5.247732,0.062,-0.155,-0.044,0.173
5.249532,0.062,-0.175,-0.039,0.190
5.251640,0.062,-0.191,-0.034,0.203
5.256078,0.061,-0.206,-0.034,0.218
5.256128,0.061,-0.222,-0.033,0.233
5.257985,0.055,-0.236,-0.032,0.244
5.260171,0.051,-0.247,-0.029,0.254
5.264648,0.048,-0.257,-0.031,0.263
5.264688,0.043,-0.265,-0.032,0.270
5.266559,0.040,-0.271,-0.033,0.276
5.268576,0.036,-0.274,-0.031,0.278
5.272877,0.033,-0.270,-0.027,0.273
5.272919,0.028,-0.268,-0.023,0.270
5.275096,0.025,-0.268,-0.017,0.269
5.277046,0.022,-0.265,-0.012,0.266
5.281277,0.017,-0.264,-0.007,0.265
5.281349,0.015,-0.250,0.005,0.251
5.283716,0.009,-0.248,0.023,0.249
5.285704,0.007,-0.239,0.029,0.241
5.289741,0.005,-0.239,0.023,0.241
5.289794,0.000,-0.238,0.010,0.238
5.291965,-0.005,-0.236,-0.004,0.236
5.294082,-0.010,-0.232,-0.014,0.233
5.298179,-0.015,-0.220,-0.015,0.221
5.298231,-0.018,-0.211,-0.014,0.213
5.300412,-0.026,-0.204,-0.011,0.206
5.308838,-0.029,-0.197,-0.006,0.199
5.317120,-0.043,-0.164,0.001,0.169
5.325486,-0.060,-0.138,-0.006,0.151
5.333984,-0.077,-0.136,-0.014,0.156
5.342466,-0.094,-0.106,-0.009,0.142
5.350975,-0.120,-0.088,-0.001,0.148
5.359556,-0.134,-0.066,0.008,0.150
5.368122,-0.149,-0.044,0.017,0.156
5.376729,-0.164,-0.037,0.026,0.170
5.380769,-0.176,-0.011,0.040,0.181
5.383602,-0.176,-0.004,0.041,0.181
5.385053,-0.177,-0.004,0.044,0.182
5.389066,-0.178,-0.001,0.047,0.184
5.389284,-0.177,0.005,0.049,0.184
5.391400,-0.179,0.011,0.050,0.187
5.393503,-0.177,0.017,0.054,0.186
5.397387,-0.178,0.022,0.055,0.188
5.397930,-0.177,0.029,0.056,0.188
