# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-03 19:34:15.382
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.544956,7.1339,11.2371,5.3748,14.35
7.552822,7.7253,12.4575,7.3533,16.40
7.564831,7.2169,12.6497,7.0066,16.16
7.572655,7.2024,11.4433,7.6581,15.54
7.585573,3.2526,8.6234,6.7876,11.45
7.597947,0.3511,4.3167,6.2135,7.57
7.604177,-0.8506,1.0518,5.6712,5.83
7.615452,-1.3375,-0.4120,2.1983,2.61
7.631405,-0.5199,-0.8533,2.6882,2.87
7.633347,-0.5356,0.8507,-1.9589,2.20
7.648243,-3.6761,0.1242,0.8996,3.79
7.653748,2.2557,0.4866,4.9564,5.47
7.664622,5.2603,-0.2944,5.0081,7.27
7.681459,6.2664,-1.5286,1.8430,6.71
7.684318,6.7138,-2.3691,0.3842,7.13
7.698387,6.1389,-2.6387,0.3403,6.69
7.704284,5.2585,-2.3483,0.9139,5.83
7.714196,3.8882,-1.9207,0.8998,4.43
7.727612,3.6047,-1.5637,0.3111,3.94
7.734536,3.0731,-1.7351,-0.5009,3.56
7.752280,2.2938,-1.8092,-0.5741,2.98
7.755354,2.0868,-1.6711,-0.6698,2.76
7.799710,2.2134,-1.1387,-0.6523,2.57
7.836208,0.2948,0.8355,-1.1166,1.43
7.848906,-3.6242,3.7903,-2.5842,5.85
7.859267,-4.2375,4.0107,-3.2830,6.69
7.879595,-5.5864,4.8825,-4.4165,8.63
7.885779,-6.5313,4.9803,-4.8263,9.53
7.896072,-7.6460,4.4283,-5.3882,10.35
7.906254,-8.5423,3.9654,-5.8690,11.10
7.916071,-9.3913,3.5030,-5.8380,11.60
7.928684,-10.3674,2.7453,-6.0958,12.34
7.936567,-11.0236,1.4351,-7.1784,13.23
7.946577,-11.4409,0.1120,-6.7344,13.28
7.962643,-10.9358,-0.6129,-7.1521,13.08
7.966828,-8.2470,-0.5093,-6.9194,10.78
7.980903,-8.6029,-1.5072,-6.2486,10.74
7.994933,-9.5663,-2.3229,-5.9018,11.48
7.996680,-10.4913,-2.5195,-6.1109,12.40
8.010967,-11.3482,-2.3286,-6.0780,13.08
8.017376,-14.1343,-2.2656,-4.5257,15.01
8.030768,-13.0239,-2.3278,-4.8853,14.10
8.037287,-15.0301,-2.1743,-2.6891,15.42
8.047637,-8.3092,2.3131,-1.5527,8.76
8.063478,0.3399,3.8716,3.0660,4.95
8.068107,1.2202,6.3097,-4.2298,7.69
8.077798,4.2878,9.5181,-5.1282,11.63
8.088692,7.5823,12.0820,-7.4426,16.09
8.097859,8.5902,9.6883,-8.9904,15.76
8.110314,1.4209,2.8002,-2.7298,4.16
8.118189,-2.4394,-1.7855,2.2486,3.77
8.128572,-3.2613,-1.5200,2.1722,4.20
8.138878,-4.0383,0.2029,1.3078,4.25
8.148592,-5.8028,0.4866,0.3660,5.83
8.160630,-7.5059,-0.1715,-0.1607,7.51
8.169132,-7.7826,-0.9718,-0.6381,7.87
8.178840,-6.0435,-0.7513,-0.7575,6.14
8.189090,-3.2868,0.6830,0.1784,3.36
8.199138,-1.5972,0.9449,0.7568,2.00
8.210422,-0.8716,0.2560,0.5200,1.05
8.219259,-0.6271,-0.3853,0.5122,0.90
8.229389,-0.3214,-0.4224,0.2492,0.59
8.239927,-0.1699,0.0239,0.4567,0.49
8.249609,-0.1482,0.4723,-0.0101,0.50
8.259792,0.0397,0.4646,-0.7769,0.91
8.270171,-0.4642,0.2997,-1.0140,1.15
8.279666,-0.7106,-0.0537,-1.2778,1.46
8.294367,-0.1241,-0.0908,-1.0185,1.03
8.299853,0.6241,0.1813,-0.5317,0.84
8.312614,0.9777,0.1694,0.0377,0.99
8.320709,1.2506,-0.1020,0.3683,1.31
8.331624,1.1238,-0.1352,0.6189,1.29
8.343352,0.9400,0.0811,0.8399,1.26
8.351072,0.6435,0.0517,0.9841,1.18
8.360238,0.4247,-0.0819,0.7317,0.85
8.370769,0.6043,0.1293,0.1808,0.64
8.380745,0.5773,0.3213,0.0121,0.66
8.393352,0.5502,0.4975,-0.2590,0.79
8.400741,0.7035,0.4577,0.2565,0.88
8.411232,0.3392,0.1685,0.3404,0.51
8.421641,0.3253,-0.0885,0.4776,0.58
8.432282,1.0145,0.0527,0.8817,1.35
8.443020,1.5548,0.5323,0.7221,1.80
8.451942,1.3717,0.9772,0.7809,1.86
8.461555,1.2640,1.1152,0.5532,1.77
8.472422,0.9812,0.9013,0.5821,1.45
8.481573,1.0490,0.8092,0.9179,1.61
8.496037,1.3128,0.9169,0.7178,1.75
8.503244,1.4760,0.9161,0.9879,2.00
8.512001,2.0136,0.9267,1.4332,2.64
8.526426,2.0663,1.1047,1.5336,2.80
8.543660,2.6800,1.2990,1.0669,3.16
8.554483,2.0747,1.5612,0.7811,2.71
8.564087,1.5947,1.8400,0.8919,2.59
8.577465,1.7487,2.0300,1.1436,2.91
8.583813,1.4644,2.2940,1.6812,3.20
8.596164,1.8414,2.9129,2.3666,4.18
8.604207,2.8927,3.4940,2.8653,5.37
8.613166,3.5650,3.8089,3.2363,6.14
8.626637,3.8031,4.2695,3.5795,6.75
8.633709,3.7721,4.8671,3.3628,7.02
8.644026,3.2073,5.5089,4.2370,7.65
8.653615,3.0739,6.2962,4.8367,8.51
8.663529,3.5914,7.9607,5.6423,10.40
8.677511,4.6884,9.9312,6.4241,12.72
8.684178,5.9735,10.6398,6.4757,13.81
8.693978,6.2547,10.7063,4.7617,13.28
8.704136,5.8837,11.6006,4.6914,13.83
8.714090,7.0618,11.9879,7.6281,15.87
8.726929,8.3846,11.1344,6.9219,15.56
8.734277,9.3690,11.1097,7.1887,16.21
8.744718,6.0171,8.5785,6.0699,12.11
8.755261,2.4385,5.1753,4.1283,7.05
8.764889,-0.1898,2.0265,4.3070,4.76
8.777399,-0.5762,0.9977,3.4471,3.63
8.785010,1.4055,0.4719,0.3399,1.52
8.795113,0.7936,1.3660,-4.9916,5.24
8.810018,-2.1885,1.0606,-1.0645,2.65
8.815612,-3.0620,-0.4430,6.5025,7.20
8.826885,1.4763,-1.0823,7.9515,8.16
8.837780,4.0426,-2.5208,4.4406,6.51
8.846642,5.3220,-3.3222,1.5494,6.46
8.859611,6.6542,-3.8368,0.5772,7.70
8.866281,6.6033,-2.6880,1.6049,7.31
8.875797,5.5392,-1.9245,2.5514,6.40
8.886161,4.6273,-1.5573,1.9689,5.26
8.896538,4.2222,-1.3656,0.9078,4.53
8.910214,3.6976,-1.1887,0.3223,3.90
8.916512,2.6170,-1.1144,-0.1106,2.85
8.927407,1.9854,-1.0067,-0.2385,2.24
8.936493,1.3556,-0.5872,-0.2001,1.49
8.946676,0.1679,-0.3372,-0.4013,0.55
8.959933,-0.5244,0.1225,-0.5593,0.78
8.966937,-0.1642,0.5798,-0.9083,1.09
8.976625,-0.9996,1.0202,-1.5462,2.10
8.987376,-2.1957,1.6675,-1.6426,3.21
8.997430,-2.8686,2.2688,-1.5170,3.96
9.009700,-3.2545,2.9754,-1.1625,4.56
9.017811,-3.5049,4.0663,-1.8591,5.68
9.027628,-4.4696,4.7694,-2.7498,7.09
9.037344,-6.0099,4.9940,-2.4186,8.18
9.047705,-7.7934,4.9347,-2.1480,9.47
9.060362,-8.3097,4.4795,-2.8334,9.86
9.070790,-7.8710,3.9704,-2.6233,9.20
9.077798,-8.2984,3.9859,-2.6781,9.59
9.088823,-8.4351,3.8862,-3.4638,9.91
9.097776,-8.5139,3.2142,-4.4136,10.11
9.109014,-6.9167,2.6889,-5.6375,9.32
9.118119,-7.7648,1.0812,-5.5454,9.60
9.128599,-7.8710,-0.7088,-7.4418,10.86
9.142414,-8.0337,-1.6636,-7.0353,10.81
9.148702,-8.0902,-1.8959,-6.5906,10.61
9.162569,-9.5310,-1.5920,-6.8444,11.84
9.170155,-10.8289,-1.3176,-7.3018,13.13
9.178909,-12.6121,-1.8644,-7.4126,14.75
9.193320,-13.6362,-2.7960,-7.4067,15.77
9.199292,-12.9395,-3.3209,-7.2359,15.19
9.209243,-10.2946,-1.9198,-5.8927,12.02
9.219056,-7.5841,-0.3584,-4.4088,8.78
9.229501,-3.8287,3.0963,-4.4845,6.66
9.243490,0.6308,4.3080,9.2389,10.21
9.249703,1.0299,2.4984,2.7691,3.87
9.263553,0.6868,1.1747,-5.2750,5.45
9.269738,1.2471,3.1441,-12.1485,12.61
9.281524,3.4472,7.5367,-10.4648,13.35
9.292740,6.4911,11.8017,-10.7480,17.23
9.300308,9.4535,14.9376,-9.9656,20.29
9.310030,5.0364,11.4618,5.7980,13.80
9.320322,-3.5128,3.3015,2.5771,5.47
9.330341,-4.8150,-1.4662,-1.7970,5.34
9.342932,-4.5565,-4.0686,1.5943,6.31
9.350867,-5.3555,-4.9283,4.8249,8.73
9.360719,-6.2989,-4.3178,3.0649,8.23
9.371351,-8.3884,-2.3697,0.3437,8.72
9.380778,-10.6882,-0.2884,0.2609,10.70
9.392325,-4.9947,1.1687,0.1064,5.13
9.400971,-1.2090,0.5855,-1.2390,1.83
9.411507,0.3844,0.2187,-1.9556,2.00
9.421893,2.0956,0.8800,-1.2937,2.62
9.431723,3.2769,1.7757,-0.9341,3.84
9.451955,2.0874,1.5035,-0.6132,2.64
9.469219,-0.4506,-0.3977,-0.7126,0.93
9.484452,-0.2185,-0.2474,-0.2149,0.39
9.509248,-0.1147,0.0449,-0.1230,0.17
9.527564,0.8860,-0.0678,1.0201,1.35
9.533328,0.5383,0.0148,0.9407,1.08
9.556354,0.1891,-0.0906,0.2278,0.31
9.556458,0.1484,-0.1899,-0.4288,0.49
9.568219,0.3033,0.0128,-0.5775,0.65
9.581578,0.1641,0.1365,-0.5286,0.57
9.583570,0.2928,0.2148,-0.2393,0.43
9.595060,0.5865,0.5282,-0.3018,0.84
9.603696,1.0424,0.7543,0.1423,1.29
9.612877,1.3846,0.8032,0.4721,1.67
9.625872,1.4509,0.5609,0.8534,1.77
9.633218,1.4135,0.4149,0.7467,1.65
9.643862,1.2219,0.5108,1.0344,1.68
9.653748,1.1359,0.9193,1.4729,2.07
9.664288,1.5336,1.1246,1.8221,2.63
9.674564,2.2957,1.2963,1.4203,2.99
9.684114,2.6044,1.5471,1.0613,3.21
9.693651,2.8863,1.7843,1.0076,3.54
9.704099,2.9072,1.6614,1.1750,3.55
9.714385,2.8595,1.7069,1.3932,3.61
9.728771,3.1340,2.0401,1.8118,4.16
9.734549,3.5051,2.5003,1.9115,4.71
9.745688,2.9644,2.9378,1.6658,4.49
9.761228,3.0133,3.2732,2.1641,4.95
9.765097,3.2712,3.6739,2.3645,5.46
9.778898,3.6293,4.1547,3.1186,6.34
9.785450,4.2646,4.5929,3.5218,7.19
9.796011,4.6793,4.9665,3.6516,7.74
9.810037,4.4098,5.6637,3.7697,8.11
9.815513,3.7998,7.1790,4.4390,9.26
9.827569,4.1392,9.5451,5.2284,11.64
9.836266,6.3708,11.1607,5.7779,14.09
9.845762,6.5819,11.3047,3.8250,13.63
9.861766,6.4883,12.3309,2.9081,14.23
9.866062,6.9218,13.3195,5.4561,15.97
9.878396,7.9341,13.9293,4.8035,16.73
9.885822,8.9234,14.7065,4.8283,17.87
9.896448,6.1773,13.3203,6.0301,15.87
9.910738,1.7628,8.7926,3.9270,9.79
9.916558,-0.6757,4.9357,4.4834,6.70
9.934017,-1.6927,2.4641,5.8789,6.60
9.941981,-1.9724,0.2759,2.1107,2.90
9.946901,-1.3399,-0.7048,1.3944,2.06
9.964664,-1.5681,0.7340,-1.4050,2.23
9.967174,-1.1928,-0.3720,1.0312,1.62
9.977952,5.0070,-0.1661,6.0908,7.89
9.987499,7.1565,-1.6210,4.8629,8.80
9.998447,6.9631,-2.6428,1.3513,7.57
10.010342,6.3748,-3.2520,0.0461,7.16
10.017200,5.5055,-3.2028,0.5032,6.39
10.027287,4.3242,-2.6878,1.3751,5.27
10.053122,3.6362,-2.5274,0.9379,4.53
10.067796,2.1860,-2.4974,-0.3314,3.34
10.079469,1.7698,-2.0738,-0.4140,2.76
10.098347,1.9868,-1.3937,-0.5016,2.48
10.098824,2.1623,-0.3352,-0.3232,2.21
10.112772,1.7158,0.9480,-0.8462,2.14
10.118227,-0.7325,1.2209,-2.7798,3.12
10.128460,-1.8417,0.6278,-1.6447,2.55
10.142197,-2.1939,0.6635,-1.2931,2.63
10.148527,-2.5634,1.7150,-2.5371,3.99
10.158960,-3.1235,3.0891,-3.1726,5.42
10.169130,-4.4899,4.1514,-3.7699,7.18
10.178864,-5.8814,4.5855,-4.3600,8.64
10.191574,-7.2798,5.1129,-4.9144,10.16
10.199580,-8.4441,5.3238,-5.4486,11.37
10.209086,-9.6937,5.1258,-5.4983,12.27
10.219511,-10.6918,4.3796,-5.7753,12.92
10.229435,-11.4355,3.0511,-6.1743,13.35
10.246879,-11.8802,2.4299,-6.0968,13.57
10.249603,-8.5511,2.6960,-6.3624,10.99
10.263675,-6.5263,2.9755,-7.1644,10.14
10.269825,-6.2029,1.5323,-7.2758,9.68
10.280332,-7.5579,-0.4608,-7.1105,10.39
10.295044,-9.3517,-1.4796,-7.8884,12.32
