# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 18:12:38.872
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
3.193948,-0.099,-0.155,-0.026,0.186
3.203798,-0.096,-0.145,-0.037,0.178
3.211847,-0.115,-0.166,-0.042,0.206
3.219222,-0.144,-0.225,-0.037,0.270
3.230685,-0.176,-0.270,-0.035,0.324
3.236146,-0.248,-0.337,-0.024,0.419
3.236251,-0.258,-0.365,-0.021,0.448
3.237172,-0.265,-0.393,-0.020,0.475
3.242688,-0.268,-0.423,-0.020,0.501
3.242761,-0.272,-0.446,-0.019,0.522
3.243282,-0.274,-0.467,-0.020,0.541
3.250543,-0.283,-0.496,-0.025,0.571
3.253633,-0.305,-0.530,-0.031,0.612
3.259007,-0.319,-0.539,-0.033,0.627
3.262491,-0.363,-0.583,-0.039,0.688
3.267955,-0.374,-0.608,-0.042,0.715
3.270509,-0.369,-0.682,-0.050,0.777
3.275801,-0.366,-0.701,-0.052,0.792
3.275909,-0.363,-0.715,-0.050,0.803
3.277036,-0.358,-0.730,-0.048,0.815
3.279057,-0.356,-0.735,-0.044,0.818
3.283627,-0.352,-0.741,-0.047,0.822
3.283655,-0.346,-0.743,-0.052,0.821
3.285384,-0.338,-0.739,-0.055,0.814
3.287559,-0.327,-0.729,-0.055,0.801
3.293186,-0.314,-0.718,-0.055,0.786
3.295872,-0.275,-0.674,-0.052,0.730
3.307280,-0.262,-0.657,-0.049,0.709
3.315333,-0.210,-0.581,-0.037,0.619
3.321399,-0.175,-0.555,-0.035,0.582
3.321494,-0.165,-0.550,-0.031,0.575
3.322666,-0.152,-0.540,-0.031,0.562
3.323821,-0.141,-0.536,-0.030,0.555
3.327883,-0.109,-0.524,-0.026,0.536
3.330327,-0.091,-0.520,-0.025,0.529
3.338171,-0.076,-0.522,-0.022,0.528
3.340534,-0.020,-0.509,-0.020,0.510
3.342641,-0.008,-0.503,-0.021,0.504
3.344699,0.002,-0.501,-0.024,0.501
3.352627,0.012,-0.493,-0.027,0.494
3.361647,0.051,-0.484,-0.033,0.487
3.366985,0.088,-0.453,-0.041,0.463
3.367066,0.096,-0.441,-0.041,0.453
3.368092,0.104,-0.432,-0.042,0.447
3.370071,0.111,-0.423,-0.041,0.439
3.376062,0.121,-0.405,-0.043,0.425
3.376087,0.127,-0.396,-0.044,0.418
3.376397,0.132,-0.388,-0.043,0.412
3.378434,0.138,-0.375,-0.043,0.402
3.384893,0.141,-0.364,-0.043,0.393
3.391421,0.146,-0.342,-0.039,0.374
3.395607,0.141,-0.339,-0.032,0.369
3.400749,0.139,-0.337,-0.033,0.366
3.403998,0.133,-0.325,-0.032,0.352
3.409261,0.132,-0.317,-0.027,0.345
3.412621,0.126,-0.305,-0.027,0.331
3.417454,0.126,-0.304,-0.027,0.330
3.417528,0.127,-0.300,-0.026,0.327
3.418861,0.129,-0.303,-0.019,0.330
3.420903,0.133,-0.302,-0.011,0.330
3.426309,0.129,-0.299,-0.010,0.326
3.429351,0.129,-0.299,-0.011,0.326
3.433708,0.128,-0.296,-0.013,0.322
3.433788,0.126,-0.296,-0.015,0.321
3.435618,0.124,-0.300,-0.015,0.325
3.437783,0.119,-0.304,-0.014,0.327
3.444321,0.119,-0.303,-0.013,0.326
3.452719,0.111,-0.310,-0.010,0.330
3.467092,0.116,-0.302,-0.009,0.323
3.469933,0.152,-0.264,-0.005,0.305
3.476391,0.156,-0.254,-0.004,0.298
3.483762,0.160,-0.223,-0.000,0.275
3.486417,0.146,-0.209,-0.003,0.255
3.492823,0.143,-0.206,-0.002,0.251
3.494923,0.139,-0.210,-0.004,0.252
3.499224,0.140,-0.208,-0.004,0.250
3.499276,0.139,-0.205,-0.006,0.248
3.502572,0.143,-0.198,-0.008,0.244
3.503519,0.145,-0.188,-0.011,0.238
3.508645,0.146,-0.181,-0.014,0.233
3.508706,0.149,-0.172,-0.015,0.228
3.510181,0.144,-0.170,-0.014,0.223
3.512064,0.141,-0.167,-0.014,0.219
3.517057,0.139,-0.164,-0.013,0.215
3.517121,0.137,-0.159,-0.015,0.210
3.518338,0.130,-0.155,-0.016,0.203
3.520500,0.124,-0.157,-0.016,0.201
3.525656,0.119,-0.157,-0.016,0.198
3.525712,0.116,-0.156,-0.016,0.195
3.526841,0.111,-0.151,-0.017,0.188
3.528881,0.106,-0.149,-0.019,0.184
3.533341,0.102,-0.148,-0.017,0.181
3.533421,0.097,-0.145,-0.016,0.176
3.535499,0.095,-0.145,-0.014,0.174
3.537347,0.093,-0.145,-0.014,0.173
3.541846,0.091,-0.145,-0.013,0.172
3.542388,0.091,-0.140,-0.011,0.168
3.543591,0.089,-0.142,-0.010,0.167
3.545706,0.090,-0.138,-0.010,0.165
3.549344,0.090,-0.134,-0.009,0.162
3.549962,0.090,-0.131,-0.008,0.159
3.552095,0.086,-0.127,-0.008,0.154
3.554142,0.085,-0.126,-0.006,0.152
3.559018,0.084,-0.124,-0.008,0.150
3.559051,0.080,-0.123,-0.005,0.147
3.560488,0.079,-0.123,-0.005,0.147
3.562845,0.074,-0.120,-0.004,0.141
3.567075,0.073,-0.122,-0.002,0.142
3.567105,0.069,-0.127,0.001,0.145
3.569158,0.067,-0.124,0.003,0.141
3.571070,0.063,-0.129,0.006,0.144
3.574842,0.061,-0.132,0.008,0.145
3.575323,0.056,-0.132,0.009,0.143
3.577496,0.053,-0.135,0.013,0.146
3.582088,0.052,-0.138,0.014,0.148
3.582273,0.052,-0.135,0.014,0.146
3.583840,0.051,-0.139,0.017,0.149
3.586044,0.051,-0.134,0.018,0.145
3.588336,0.051,-0.128,0.020,0.139
3.592079,0.051,-0.123,0.022,0.135
3.592766,0.051,-0.122,0.022,0.134
3.594687,0.052,-0.116,0.023,0.129
3.600603,0.051,-0.111,0.022,0.124
3.603059,0.056,-0.091,0.022,0.109
3.607663,0.056,-0.087,0.018,0.105
3.607726,0.053,-0.082,0.018,0.099
3.609320,0.055,-0.079,0.017,0.098
3.611564,0.056,-0.079,0.016,0.098
3.617337,0.058,-0.071,0.014,0.093
3.619928,0.057,-0.051,0.012,0.078
3.626877,0.057,-0.045,0.012,0.074
3.635849,0.047,-0.027,0.011,0.055
3.645636,0.036,-0.018,0.007,0.041
3.659430,0.029,-0.006,0.002,0.030
3.662311,0.020,0.032,-0.010,0.039
3.668768,0.019,0.036,-0.010,0.042
3.677438,0.012,0.040,-0.013,0.044
3.682986,0.002,0.050,-0.010,0.051
3.683493,-0.000,0.048,-0.010,0.049
3.685422,-0.005,0.045,-0.009,0.047
3.687812,-0.006,0.039,-0.008,0.040
3.691444,-0.013,0.037,-0.004,0.039
3.691875,-0.014,0.043,-0.003,0.045
3.693989,-0.019,0.038,-0.000,0.042
3.696356,-0.020,0.040,0.002,0.045
3.701485,-0.022,0.043,0.003,0.048
3.709058,-0.027,0.053,0.009,0.060
3.711418,-0.036,0.060,0.014,0.071
3.713497,-0.037,0.064,0.018,0.076
3.718248,-0.039,0.062,0.022,0.077
3.718335,-0.043,0.061,0.024,0.079
3.725609,-0.053,0.062,0.030,0.087
3.728019,-0.065,0.066,0.036,0.100
3.730255,-0.070,0.064,0.039,0.102
3.734421,-0.075,0.065,0.042,0.108
3.734479,-0.081,0.066,0.045,0.114
3.736366,-0.086,0.066,0.046,0.118
3.743438,-0.091,0.065,0.050,0.122
3.755394,-0.105,0.073,0.058,0.141
3.757649,-0.120,0.084,0.066,0.161
3.759889,-0.121,0.083,0.064,0.161
3.762505,-0.120,0.086,0.066,0.161
3.768565,-0.121,0.093,0.066,0.166
3.777965,-0.119,0.102,0.069,0.171
3.786610,-0.122,0.105,0.071,0.176
3.792990,-0.129,0.110,0.073,0.184
3.795535,-0.133,0.124,0.071,0.195
3.797891,-0.133,0.137,0.069,0.203
3.799712,-0.136,0.152,0.068,0.215
3.802389,-0.137,0.165,0.064,0.224
3.804072,-0.141,0.182,0.063,0.239
3.806189,-0.147,0.198,0.061,0.254
3.808310,-0.152,0.208,0.060,0.264
3.810431,-0.160,0.218,0.061,0.277
3.812514,-0.168,0.226,0.062,0.288
3.816095,-0.177,0.232,0.066,0.300
3.816855,-0.190,0.244,0.068,0.317
3.819334,-0.202,0.258,0.069,0.335
3.826437,-0.215,0.275,0.072,0.357
3.829720,-0.267,0.346,0.073,0.443
3.834259,-0.275,0.358,0.075,0.458
3.834286,-0.284,0.372,0.075,0.474
3.835778,-0.289,0.374,0.077,0.479
3.843850,-0.286,0.375,0.080,0.479
3.855424,-0.223,0.346,0.084,0.420
3.859395,-0.118,0.308,0.080,0.339
3.862274,-0.113,0.306,0.063,0.332
3.868816,-0.107,0.292,0.057,0.316
3.875583,-0.068,0.232,0.093,0.259
3.878114,-0.064,0.212,0.106,0.245
3.883845,-0.068,0.209,0.107,0.244
3.883912,-0.071,0.207,0.108,0.244
3.884619,-0.075,0.204,0.107,0.242
3.886995,-0.081,0.199,0.106,0.240
3.891401,-0.086,0.188,0.104,0.231
3.891464,-0.087,0.175,0.100,0.219
3.893172,-0.088,0.163,0.099,0.210
3.895254,-0.085,0.158,0.097,0.204
3.901927,-0.078,0.159,0.097,0.202
3.909141,-0.035,0.181,0.101,0.210
3.912251,0.011,0.237,0.104,0.259
3.917721,0.028,0.259,0.102,0.280
3.920529,0.071,0.329,0.102,0.352
3.927523,0.083,0.354,0.104,0.378
3.935830,0.112,0.424,0.093,0.448
3.942593,0.113,0.464,0.075,0.484
3.946245,0.104,0.464,0.053,0.479
3.950103,0.104,0.469,0.051,0.483
3.950296,0.099,0.473,0.047,0.485
3.952604,0.099,0.474,0.044,0.486
3.954708,0.096,0.478,0.040,0.489
3.959553,0.097,0.484,0.039,0.495
3.962977,0.094,0.491,0.034,0.501
3.969273,0.095,0.491,0.031,0.501
3.977278,0.093,0.484,0.030,0.494
3.982670,0.090,0.449,0.031,0.459
3.982717,0.085,0.430,0.031,0.440
3.984013,0.083,0.412,0.031,0.421
3.986095,0.083,0.401,0.031,0.411
3.991437,0.082,0.379,0.034,0.389
3.991519,0.083,0.362,0.035,0.373
3.992509,0.080,0.346,0.034,0.357
3.994612,0.084,0.329,0.031,0.341
3.996894,0.085,0.310,0.031,0.323
4.001625,0.085,0.293,0.027,0.307
4.002401,0.089,0.284,0.025,0.298
4.003101,0.094,0.269,0.024,0.286
4.008811,0.096,0.257,0.023,0.275
4.011881,0.102,0.240,0.022,0.261
4.015953,0.105,0.232,0.022,0.256
4.016009,0.105,0.235,0.020,0.258
4.018649,0.106,0.235,0.020,0.258
4.020151,0.110,0.234,0.022,0.259
4.024346,0.107,0.241,0.020,0.264
4.024405,0.111,0.247,0.020,0.271
4.026445,0.106,0.253,0.022,0.275
4.028385,0.107,0.259,0.020,0.281
4.032016,0.105,0.264,0.018,0.285
4.032855,0.105,0.275,0.014,0.295
4.034966,0.102,0.290,0.011,0.307
4.036959,0.100,0.291,0.008,0.308
4.042123,0.095,0.298,0.003,0.313
4.042268,0.094,0.309,-0.002,0.323
4.043515,0.093,0.318,-0.005,0.331
4.045510,0.085,0.321,-0.010,0.333
4.048907,0.083,0.330,-0.016,0.341
4.049601,0.078,0.339,-0.019,0.348
4.051695,0.077,0.342,-0.024,0.352
4.053851,0.074,0.343,-0.027,0.352
4.056570,0.069,0.345,-0.030,0.353
4.058070,0.066,0.342,-0.033,0.350
4.060132,0.064,0.343,-0.036,0.351
4.062327,0.064,0.339,-0.038,0.347
4.065296,0.063,0.334,-0.038,0.342
4.066486,0.063,0.331,-0.041,0.340
4.068572,0.062,0.324,-0.042,0.332
4.070686,0.060,0.320,-0.043,0.329
4.073682,0.060,0.323,-0.043,0.331
4.075125,0.060,0.320,-0.042,0.328
4.077293,0.058,0.321,-0.042,0.329
4.079418,0.058,0.321,-0.042,0.329
4.082319,0.053,0.308,-0.038,0.315
4.083532,0.053,0.310,-0.037,0.317
4.085674,0.049,0.315,-0.038,0.321
4.087821,0.044,0.303,-0.036,0.308
4.089929,0.039,0.297,-0.035,0.302
4.091977,0.033,0.280,-0.032,0.284
4.094092,0.028,0.260,-0.032,0.264
4.097553,0.027,0.240,-0.031,0.243
4.098219,0.027,0.223,-0.028,0.226
4.100355,0.028,0.202,-0.028,0.206
4.102517,0.030,0.188,-0.026,0.192
4.109986,0.033,0.179,-0.027,0.184
4.115933,0.050,0.169,-0.026,0.178
4.115981,0.051,0.170,-0.026,0.179
4.117307,0.052,0.166,-0.024,0.176
4.119444,0.052,0.169,-0.022,0.178
4.124084,0.051,0.164,-0.020,0.173
4.124125,0.050,0.157,-0.020,0.165
4.125902,0.046,0.157,-0.021,0.165
4.127962,0.046,0.147,-0.020,0.155
4.133333,0.047,0.141,-0.019,0.150
4.136510,0.038,0.127,-0.020,0.134
4.143230,0.038,0.119,-0.020,0.126
4.153739,0.041,0.088,-0.020,0.099
4.163060,0.055,0.061,-0.022,0.085
4.166025,0.051,0.044,-0.025,0.072
4.168260,0.049,0.033,-0.022,0.063
4.170390,0.046,0.025,-0.024,0.057
4.178578,0.042,0.010,-0.024,0.050
4.181324,0.018,-0.065,-0.022,0.071
4.183270,0.013,-0.077,-0.022,0.081
4.185183,0.007,-0.091,-0.022,0.094
4.187300,-0.000,-0.104,-0.021,0.106
4.192968,-0.010,-0.116,-0.022,0.118
4.193007,-0.017,-0.123,-0.024,0.127
4.193572,-0.024,-0.132,-0.026,0.136
4.195660,-0.027,-0.138,-0.027,0.143
4.204939,-0.033,-0.143,-0.027,0.149
4.208414,-0.054,-0.181,-0.030,0.191
4.210517,-0.057,-0.186,-0.032,0.197
4.219639,-0.061,-0.192,-0.033,0.204
4.229932,-0.072,-0.200,-0.039,0.217
4.233857,-0.082,-0.189,-0.042,0.210
4.235841,-0.083,-0.188,-0.037,0.209
4.239305,-0.083,-0.184,-0.036,0.205
4.240122,-0.080,-0.183,-0.037,0.203
4.242351,-0.083,-0.190,-0.036,0.211
4.244389,-0.082,-0.186,-0.036,0.206
4.252132,-0.081,-0.192,-0.037,0.211
4.259624,-0.085,-0.210,-0.035,0.229
4.262688,-0.088,-0.217,-0.031,0.237
4.267026,-0.091,-0.219,-0.032,0.239
4.267102,-0.089,-0.216,-0.032,0.236
4.269925,-0.089,-0.206,-0.031,0.227
4.275871,-0.088,-0.208,-0.032,0.228
4.278318,-0.092,-0.190,-0.032,0.214
4.284891,-0.093,-0.186,-0.031,0.210
4.293233,-0.102,-0.194,-0.030,0.221
4.295594,-0.110,-0.199,-0.027,0.229
4.302409,-0.111,-0.203,-0.025,0.233
4.310063,-0.119,-0.220,-0.020,0.251
4.312281,-0.121,-0.238,-0.015,0.268
4.317386,-0.121,-0.242,-0.014,0.271
4.317448,-0.119,-0.244,-0.014,0.272
4.319048,-0.121,-0.248,-0.011,0.276
4.320663,-0.120,-0.245,-0.008,0.273
4.324526,-0.118,-0.250,-0.002,0.277
4.324860,-0.115,-0.253,0.001,0.278
4.327009,-0.115,-0.254,0.002,0.279
4.329121,-0.115,-0.254,0.003,0.279
4.333558,-0.115,-0.260,0.005,0.284
4.333623,-0.118,-0.261,0.008,0.287
4.335889,-0.124,-0.270,0.011,0.297
4.342304,-0.127,-0.272,0.016,0.301
4.351798,-0.148,-0.296,0.025,0.332
4.358622,-0.175,-0.309,0.034,0.357
4.360960,-0.198,-0.319,0.036,0.377
4.366546,-0.207,-0.322,0.035,0.385
4.366599,-0.214,-0.328,0.036,0.394
4.367451,-0.224,-0.338,0.039,0.407
4.369274,-0.232,-0.342,0.040,0.415
4.376260,-0.242,-0.350,0.040,0.428
4.383964,-0.287,-0.372,0.046,0.473
4.386394,-0.330,-0.405,0.051,0.525
4.392239,-0.341,-0.418,0.051,0.542
4.392284,-0.351,-0.436,0.053,0.562
4.392672,-0.363,-0.459,0.055,0.588
4.394767,-0.372,-0.484,0.055,0.612
4.399843,-0.380,-0.514,0.058,0.642
4.399891,-0.386,-0.545,0.058,0.670
4.402292,-0.390,-0.579,0.058,0.701
4.403294,-0.391,-0.608,0.060,0.726
4.407619,-0.392,-0.641,0.061,0.754
4.407680,-0.390,-0.669,0.061,0.777
4.409661,-0.384,-0.696,0.060,0.797
4.411743,-0.375,-0.718,0.060,0.813
4.416034,-0.363,-0.738,0.060,0.824
4.416094,-0.351,-0.751,0.061,0.831
4.418045,-0.339,-0.759,0.062,0.833
4.420100,-0.324,-0.760,0.062,0.828
4.425248,-0.308,-0.757,0.063,0.820
4.425302,-0.298,-0.749,0.066,0.809
4.426550,-0.290,-0.737,0.067,0.794
4.428858,-0.286,-0.723,0.069,0.781
4.434235,-0.281,-0.706,0.072,0.763
4.437250,-0.285,-0.661,0.074,0.723
4.442282,-0.284,-0.655,0.075,0.718
4.442478,-0.276,-0.657,0.074,0.717
4.443849,-0.269,-0.661,0.072,0.717
4.445566,-0.256,-0.660,0.069,0.711
4.449362,-0.240,-0.658,0.066,0.704
4.449741,-0.224,-0.657,0.063,0.697
4.452109,-0.206,-0.653,0.058,0.688
4.458051,-0.187,-0.645,0.057,0.674
4.460844,-0.153,-0.587,0.041,0.608
4.462892,-0.147,-0.564,0.034,0.584
4.468097,-0.146,-0.550,0.027,0.569
4.468193,-0.142,-0.537,0.019,0.556
4.469255,-0.136,-0.531,0.009,0.548
4.471523,-0.127,-0.524,-0.000,0.539
4.474712,-0.115,-0.518,-0.008,0.531
4.475383,-0.109,-0.514,-0.016,0.526
4.477338,-0.100,-0.508,-0.027,0.519
4.483510,-0.094,-0.502,-0.037,0.512
4.485941,-0.085,-0.500,-0.054,0.510
4.492897,-0.078,-0.500,-0.058,0.509
4.499366,-0.063,-0.506,-0.070,0.514
4.502849,-0.048,-0.519,-0.078,0.527
4.509390,-0.044,-0.524,-0.082,0.532
4.516735,-0.016,-0.535,-0.074,0.540
4.519948,0.003,-0.531,-0.076,0.537
4.526538,0.013,-0.526,-0.077,0.532
4.536318,0.036,-0.503,-0.083,0.511
4.543438,0.050,-0.474,-0.085,0.484
4.548236,0.057,-0.449,-0.088,0.462
4.549208,0.056,-0.445,-0.087,0.456
4.552356,0.061,-0.434,-0.085,0.446
4.553469,0.061,-0.431,-0.081,0.443
4.559339,0.061,-0.429,-0.081,0.440
4.562370,0.057,-0.415,-0.078,0.426
4.567305,0.057,-0.413,-0.077,0.424
4.567368,0.055,-0.409,-0.077,0.420
4.568229,0.055,-0.405,-0.077,0.416
4.570460,0.053,-0.402,-0.078,0.413
4.573380,0.052,-0.401,-0.077,0.411
4.574613,0.052,-0.398,-0.077,0.409
4.576910,0.053,-0.387,-0.075,0.398
4.578932,0.053,-0.385,-0.072,0.395
4.582057,0.057,-0.375,-0.070,0.386
4.583188,0.058,-0.365,-0.069,0.376
4.585365,0.060,-0.358,-0.066,0.369
4.587753,0.063,-0.347,-0.064,0.358
4.590878,0.067,-0.336,-0.059,0.347
4.591672,0.069,-0.328,-0.055,0.340
4.593918,0.072,-0.317,-0.055,0.330
4.596074,0.075,-0.310,-0.050,0.323
4.599490,0.078,-0.302,-0.048,0.315
4.599996,0.079,-0.294,-0.043,0.308
4.602278,0.082,-0.291,-0.038,0.304
4.608344,0.083,-0.289,-0.033,0.303
4.610591,0.086,-0.282,-0.026,0.296
4.617358,0.089,-0.277,-0.024,0.292
4.629451,0.089,-0.281,-0.027,0.296
4.631962,0.086,-0.281,-0.033,0.296
4.633987,0.086,-0.283,-0.035,0.298
4.636099,0.085,-0.281,-0.037,0.296
4.641795,0.083,-0.285,-0.039,0.299
4.641858,0.080,-0.287,-0.038,0.300
4.643031,0.079,-0.285,-0.039,0.298
4.644692,0.078,-0.287,-0.038,0.300
4.650359,0.077,-0.287,-0.038,0.299
4.652903,0.075,-0.277,-0.038,0.290
4.660118,0.079,-0.270,-0.038,0.284
4.662396,0.080,-0.250,-0.036,0.265
4.672319,0.082,-0.241,-0.036,0.256
4.676626,0.084,-0.184,-0.026,0.204
4.678605,0.084,-0.171,-0.025,0.192
4.683957,0.083,-0.160,-0.024,0.182
4.687060,0.078,-0.122,-0.017,0.146
4.691700,0.074,-0.112,-0.017,0.136
4.691758,0.071,-0.101,-0.017,0.125
4.693255,0.066,-0.093,-0.016,0.115
4.695449,0.066,-0.089,-0.015,0.112
4.700966,0.064,-0.084,-0.015,0.107
4.704092,0.073,-0.089,-0.013,0.116
4.708405,0.077,-0.089,-0.013,0.118
4.708432,0.080,-0.084,-0.011,0.117
4.710215,0.085,-0.080,-0.013,0.118
4.712587,0.089,-0.077,-0.011,0.118
4.716047,0.089,-0.071,-0.013,0.114
4.716490,0.095,-0.067,-0.014,0.117
4.718656,0.094,-0.063,-0.014,0.114
4.720898,0.095,-0.058,-0.015,0.113
4.724038,0.093,-0.056,-0.016,0.109
4.725019,0.095,-0.056,-0.017,0.112
4.727325,0.093,-0.058,-0.020,0.111
4.733963,0.094,-0.054,-0.020,0.110
4.743374,0.093,-0.047,-0.024,0.107
4.751334,0.105,-0.054,-0.022,0.120
4.758855,0.123,-0.060,-0.025,0.139
4.762056,0.137,-0.051,-0.026,0.148
4.767223,0.139,-0.050,-0.025,0.150
4.769634,0.148,-0.044,-0.028,0.156
4.776422,0.149,-0.044,-0.030,0.158
4.783291,0.148,-0.036,-0.030,0.155
4.786682,0.144,-0.026,-0.030,0.149
4.790927,0.144,-0.021,-0.031,0.149
4.790999,0.143,-0.017,-0.032,0.147
4.792766,0.145,-0.017,-0.031,0.149
4.795094,0.149,-0.006,-0.033,0.153
4.799705,0.150,-0.002,-0.032,0.153
4.799762,0.150,0.005,-0.033,0.154
4.802362,0.152,0.018,-0.033,0.157
4.803420,0.157,0.027,-0.033,0.163
4.808362,0.160,0.038,-0.031,0.167
4.811994,0.165,0.070,-0.030,0.181
4.816849,0.168,0.081,-0.028,0.189
4.820426,0.167,0.105,-0.020,0.198
4.826949,0.163,0.111,-0.016,0.198
4.834520,0.139,0.128,-0.000,0.189
4.842353,0.111,0.133,0.014,0.174
4.851021,0.067,0.131,0.034,0.151
4.858161,0.028,0.117,0.049,0.130
4.860549,0.003,0.122,0.051,0.133
4.865880,-0.002,0.124,0.051,0.134
4.865957,-0.010,0.127,0.051,0.137
4.866875,-0.016,0.130,0.049,0.139
4.869112,-0.019,0.135,0.049,0.144
4.873926,-0.020,0.131,0.049,0.141
4.874014,-0.022,0.137,0.050,0.147
4.875611,-0.025,0.139,0.051,0.151
4.877486,-0.026,0.138,0.052,0.150
4.883159,-0.027,0.138,0.055,0.151
4.883294,-0.027,0.139,0.055,0.152
4.883962,-0.028,0.142,0.058,0.156
4.886012,-0.028,0.147,0.056,0.160
4.892152,-0.032,0.144,0.058,0.159
4.894380,-0.035,0.160,0.058,0.174
4.900014,-0.035,0.164,0.060,0.178
4.900105,-0.037,0.170,0.060,0.184
4.901010,-0.038,0.171,0.060,0.185
4.902981,-0.039,0.175,0.060,0.189
4.909128,-0.041,0.182,0.062,0.197
4.911530,-0.048,0.192,0.061,0.207
4.915943,-0.050,0.192,0.060,0.207
4.916022,-0.053,0.194,0.061,0.210
4.917675,-0.057,0.192,0.060,0.209
4.919761,-0.055,0.190,0.060,0.206
4.924495,-0.058,0.191,0.061,0.208
4.924540,-0.059,0.188,0.061,0.206
4.926159,-0.060,0.188,0.062,0.207
4.928556,-0.060,0.186,0.064,0.206
4.934277,-0.059,0.190,0.066,0.209
4.936664,-0.061,0.193,0.068,0.214
4.941993,-0.063,0.193,0.069,0.215
4.942029,-0.063,0.194,0.069,0.216
4.943002,-0.064,0.193,0.071,0.215
4.945054,-0.064,0.188,0.071,0.211
4.948432,-0.065,0.190,0.071,0.212
4.949288,-0.068,0.186,0.069,0.210
4.951708,-0.066,0.187,0.069,0.210
4.953618,-0.070,0.186,0.067,0.210
4.957313,-0.071,0.188,0.064,0.211
4.957963,-0.076,0.194,0.064,0.218
4.960215,-0.075,0.194,0.062,0.217
4.966068,-0.078,0.204,0.061,0.227
4.968700,-0.089,0.213,0.062,0.239
4.970892,-0.092,0.219,0.061,0.245
4.974597,-0.096,0.223,0.061,0.250
4.975138,-0.099,0.231,0.061,0.259
4.977197,-0.103,0.236,0.060,0.264
4.982853,-0.108,0.243,0.058,0.272
4.985414,-0.122,0.268,0.057,0.300
4.992085,-0.130,0.277,0.056,0.311
5.000276,-0.169,0.317,0.057,0.363
5.002441,-0.219,0.351,0.064,0.419
5.006705,-0.237,0.368,0.067,0.443
5.007003,-0.256,0.386,0.068,0.468
5.008748,-0.274,0.398,0.069,0.488
5.010972,-0.292,0.417,0.069,0.514
5.016091,-0.306,0.427,0.072,0.530
5.016164,-0.314,0.440,0.072,0.545
5.020618,-0.319,0.439,0.073,0.547
5.020699,-0.317,0.440,0.074,0.547
5.024497,-0.309,0.429,0.077,0.534
5.024544,-0.296,0.427,0.079,0.525
5.025597,-0.283,0.416,0.082,0.509
5.027671,-0.262,0.417,0.085,0.499
5.032177,-0.242,0.407,0.088,0.482
5.032233,-0.224,0.413,0.091,0.479
5.034218,-0.208,0.419,0.097,0.478
5.036155,-0.193,0.425,0.101,0.478
5.041064,-0.177,0.441,0.106,0.487
5.041143,-0.171,0.435,0.112,0.481
5.042765,-0.158,0.430,0.117,0.473
5.044723,-0.143,0.414,0.124,0.456
5.048972,-0.125,0.392,0.128,0.431
5.049019,-0.105,0.381,0.133,0.417
5.050973,-0.086,0.361,0.137,0.395
5.053095,-0.068,0.345,0.138,0.377
5.055836,-0.048,0.324,0.143,0.357
5.057296,-0.031,0.309,0.146,0.343
5.059391,-0.016,0.304,0.149,0.339
5.062279,-0.003,0.303,0.151,0.339
5.063803,0.006,0.313,0.154,0.349
5.065835,0.011,0.323,0.155,0.358
5.067857,0.018,0.330,0.156,0.366
5.070055,0.022,0.337,0.157,0.373
5.074687,0.033,0.339,0.159,0.375
5.074797,0.047,0.340,0.157,0.377
5.076473,0.063,0.339,0.157,0.379
5.078532,0.080,0.330,0.154,0.373
5.082821,0.104,0.334,0.151,0.381
5.083092,0.118,0.343,0.148,0.392
5.084846,0.133,0.346,0.146,0.398
5.087021,0.145,0.362,0.143,0.415
5.089112,0.152,0.367,0.140,0.421
5.091243,0.161,0.386,0.138,0.441
5.093411,0.163,0.389,0.133,0.442
5.096860,0.167,0.395,0.127,0.447
5.097502,0.172,0.405,0.122,0.456
5.099613,0.173,0.409,0.116,0.459
5.102208,0.176,0.411,0.110,0.460
5.103908,0.178,0.422,0.102,0.469
5.106054,0.178,0.427,0.096,0.472
5.108249,0.179,0.427,0.089,0.471
5.110736,0.178,0.433,0.083,0.475
5.116639,0.179,0.435,0.075,0.477
5.118738,0.178,0.438,0.066,0.477
5.126747,0.177,0.436,0.062,0.475
5.133224,0.166,0.430,0.057,0.465
5.135748,0.155,0.433,0.058,0.463
5.141653,0.151,0.428,0.060,0.458
5.144274,0.135,0.434,0.063,0.459
5.150823,0.127,0.427,0.066,0.450
5.162475,0.097,0.389,0.075,0.408
5.165310,0.064,0.309,0.110,0.334
5.167631,0.060,0.295,0.122,0.324
5.169634,0.055,0.276,0.129,0.310
5.174247,0.047,0.258,0.137,0.296
5.174296,0.041,0.243,0.144,0.286
5.175953,0.035,0.227,0.148,0.273
5.178042,0.031,0.216,0.152,0.267
5.182340,0.027,0.208,0.157,0.262
5.182387,0.024,0.197,0.162,0.256
5.184453,0.022,0.193,0.163,0.254
5.186566,0.019,0.187,0.165,0.250
5.191641,0.017,0.180,0.163,0.244
5.191732,0.017,0.175,0.162,0.239
5.192939,0.014,0.169,0.161,0.234
5.195043,0.013,0.163,0.157,0.227
5.199085,0.014,0.161,0.155,0.224
5.199248,0.018,0.153,0.151,0.216
5.202342,0.023,0.157,0.145,0.215
5.203528,0.024,0.153,0.143,0.210
5.206383,0.029,0.148,0.138,0.204
5.207711,0.036,0.149,0.133,0.203
