# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 18:16:29.059
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
1.384310,-0.027,-0.506,0.074,0.512
1.386452,-0.024,-0.524,0.082,0.531
1.388543,-0.017,-0.540,0.089,0.548
1.390677,-0.010,-0.552,0.093,0.560
1.392778,0.001,-0.561,0.096,0.569
1.394940,0.011,-0.573,0.097,0.581
1.396998,0.025,-0.578,0.099,0.587
1.399155,0.040,-0.585,0.099,0.595
1.401248,0.060,-0.585,0.097,0.596
1.404281,0.078,-0.584,0.096,0.597
1.407122,0.095,-0.584,0.095,0.599
1.407721,0.113,-0.575,0.091,0.594
1.409710,0.132,-0.566,0.089,0.588
1.411870,0.148,-0.544,0.085,0.570
1.415366,0.163,-0.528,0.080,0.558
1.416064,0.177,-0.505,0.073,0.540
1.418150,0.187,-0.485,0.068,0.524
1.420273,0.194,-0.457,0.062,0.500
1.423676,0.198,-0.434,0.055,0.480
1.424531,0.204,-0.401,0.047,0.452
1.426678,0.203,-0.373,0.040,0.426
1.428755,0.204,-0.336,0.031,0.394
1.432157,0.199,-0.308,0.024,0.367
1.433056,0.199,-0.272,0.016,0.338
1.435309,0.195,-0.242,0.009,0.311
1.437232,0.193,-0.215,0.002,0.289
1.440916,0.188,-0.192,-0.004,0.268
1.441492,0.184,-0.164,-0.009,0.247
1.443664,0.179,-0.143,-0.014,0.230
1.445686,0.173,-0.121,-0.015,0.212
1.448741,0.167,-0.103,-0.015,0.197
1.449937,0.161,-0.081,-0.014,0.181
1.452032,0.156,-0.061,-0.011,0.168
1.454135,0.146,-0.045,-0.010,0.153
1.456734,0.141,-0.032,-0.008,0.145
1.458398,0.132,-0.024,-0.009,0.134
1.460586,0.128,-0.016,-0.010,0.129
1.462607,0.121,-0.005,-0.011,0.121
1.465399,0.111,0.001,-0.015,0.112
1.466898,0.106,0.010,-0.014,0.107
1.469043,0.099,0.021,-0.015,0.102
1.471100,0.093,0.023,-0.016,0.097
1.473776,0.090,0.031,-0.016,0.097
1.475357,0.086,0.037,-0.016,0.095
1.477566,0.085,0.044,-0.016,0.097
1.479552,0.080,0.044,-0.015,0.093
1.482005,0.075,0.043,-0.013,0.088
1.483885,0.072,0.048,-0.010,0.087
1.485971,0.072,0.051,-0.009,0.089
1.488041,0.068,0.054,-0.005,0.087
1.490247,0.067,0.060,-0.003,0.090
1.492261,0.064,0.062,-0.000,0.090
1.494438,0.061,0.065,-0.000,0.089
1.496501,0.058,0.066,0.001,0.088
1.498685,0.056,0.066,-0.000,0.086
1.500704,0.052,0.062,-0.002,0.081
1.502923,0.050,0.061,-0.005,0.079
1.504952,0.046,0.056,-0.006,0.073
1.507117,0.044,0.054,-0.010,0.070
1.509197,0.042,0.051,-0.013,0.068
1.511383,0.042,0.053,-0.016,0.069
1.513425,0.044,0.054,-0.019,0.072
1.515563,0.041,0.055,-0.021,0.072
1.517680,0.044,0.054,-0.022,0.073
1.519884,0.044,0.054,-0.022,0.073
1.521886,0.045,0.055,-0.024,0.075
1.524040,0.046,0.055,-0.025,0.076
1.526136,0.046,0.053,-0.025,0.074
1.528410,0.045,0.050,-0.024,0.071
1.530552,0.044,0.048,-0.025,0.069
1.532500,0.040,0.045,-0.027,0.066
1.534646,0.036,0.042,-0.030,0.063
1.536752,0.034,0.038,-0.030,0.059
1.538909,0.030,0.032,-0.030,0.053
1.541001,0.028,0.031,-0.028,0.050
1.543050,0.024,0.026,-0.027,0.044
1.545175,0.020,0.024,-0.025,0.040
1.548584,0.018,0.023,-0.021,0.036
1.551536,0.013,0.024,-0.016,0.032
1.553650,0.008,0.024,-0.015,0.030
1.556963,0.005,0.028,-0.014,0.032
1.557930,-0.000,0.029,-0.011,0.031
1.559997,-0.005,0.032,-0.011,0.034
1.562152,-0.010,0.037,-0.011,0.040
1.565338,-0.015,0.039,-0.011,0.043
1.566383,-0.021,0.043,-0.010,0.049
1.568480,-0.026,0.045,-0.010,0.053
1.570642,-0.032,0.046,-0.011,0.058
1.573458,-0.038,0.049,-0.010,0.063
1.574878,-0.047,0.050,-0.011,0.069
1.576913,-0.055,0.054,-0.014,0.078
1.579068,-0.059,0.062,-0.014,0.087
1.581679,-0.066,0.065,-0.015,0.094
1.583391,-0.074,0.068,-0.016,0.102
1.585448,-0.077,0.075,-0.017,0.109
1.587520,-0.081,0.086,-0.020,0.119
1.591260,-0.087,0.088,-0.021,0.126
1.591778,-0.088,0.090,-0.024,0.129
1.593871,-0.092,0.086,-0.025,0.128
1.596013,-0.091,0.081,-0.027,0.124
1.598550,-0.088,0.076,-0.031,0.120
1.600260,-0.081,0.065,-0.031,0.108
1.602359,-0.074,0.060,-0.032,0.100
1.604480,-0.064,0.054,-0.035,0.090
1.607682,-0.053,0.056,-0.036,0.085
1.608723,-0.046,0.057,-0.036,0.082
1.610850,-0.038,0.065,-0.036,0.083
1.612923,-0.037,0.076,-0.037,0.092
1.615083,-0.035,0.086,-0.037,0.099
1.617209,-0.036,0.095,-0.035,0.107
1.619271,-0.039,0.105,-0.033,0.117
1.621387,-0.043,0.116,-0.033,0.128
1.623572,-0.052,0.130,-0.035,0.144
1.625657,-0.060,0.140,-0.033,0.156
1.627823,-0.071,0.151,-0.036,0.171
1.629959,-0.081,0.162,-0.036,0.185
1.632038,-0.092,0.177,-0.037,0.203
1.634096,-0.103,0.192,-0.037,0.221
1.636236,-0.113,0.208,-0.039,0.240
1.638361,-0.122,0.224,-0.043,0.259
1.640468,-0.127,0.239,-0.047,0.275
1.642566,-0.131,0.259,-0.049,0.294
1.644674,-0.132,0.276,-0.052,0.310
1.646888,-0.131,0.290,-0.054,0.322
1.648934,-0.125,0.309,-0.058,0.338
1.651044,-0.114,0.325,-0.061,0.350
1.653228,-0.103,0.342,-0.064,0.363
1.657004,-0.088,0.354,-0.068,0.371
1.657412,-0.069,0.365,-0.071,0.378
1.659554,-0.047,0.373,-0.074,0.383
1.661609,-0.025,0.374,-0.077,0.383
1.665299,-0.003,0.373,-0.080,0.381
1.665898,0.019,0.369,-0.083,0.379
1.668060,0.039,0.364,-0.085,0.376
1.670152,0.055,0.353,-0.085,0.367
1.673418,0.069,0.343,-0.083,0.360
1.674385,0.079,0.337,-0.081,0.356
1.676440,0.085,0.326,-0.075,0.345
1.678586,0.085,0.314,-0.068,0.332
1.685624,0.084,0.299,-0.060,0.317
1.692098,0.051,0.215,-0.044,0.225
1.695557,0.034,0.155,-0.043,0.165
1.698611,0.031,0.142,-0.042,0.151
1.699749,0.034,0.126,-0.042,0.137
1.701894,0.038,0.117,-0.044,0.131
1.703941,0.044,0.110,-0.043,0.126
1.706675,0.051,0.106,-0.044,0.126
1.708239,0.061,0.108,-0.046,0.132
1.710399,0.069,0.106,-0.047,0.135
1.712429,0.079,0.109,-0.049,0.143
1.715115,0.088,0.117,-0.054,0.156
1.716678,0.093,0.121,-0.058,0.163
1.718787,0.099,0.127,-0.064,0.173
1.720900,0.101,0.133,-0.070,0.181
1.723486,0.105,0.140,-0.074,0.190
1.725142,0.107,0.148,-0.072,0.196
1.727347,0.105,0.151,-0.069,0.197
1.729380,0.102,0.154,-0.060,0.194
1.731771,0.096,0.156,-0.052,0.191
1.733606,0.091,0.155,-0.039,0.184
1.735740,0.086,0.151,-0.030,0.177
1.737823,0.079,0.147,-0.019,0.168
1.740084,0.072,0.140,-0.009,0.158
1.742110,0.064,0.137,-0.002,0.151
1.744325,0.057,0.126,0.002,0.138
1.746332,0.051,0.122,0.007,0.133
1.748559,0.047,0.119,0.011,0.128
1.750591,0.045,0.120,0.014,0.129
1.752666,0.039,0.112,0.019,0.120
1.754755,0.038,0.115,0.024,0.123
1.757451,0.036,0.112,0.029,0.122
1.759034,0.035,0.109,0.034,0.119
1.761127,0.036,0.109,0.036,0.120
1.763300,0.034,0.108,0.042,0.120
1.765390,0.033,0.105,0.044,0.118
1.767528,0.033,0.101,0.047,0.117
1.769621,0.030,0.101,0.049,0.116
1.771759,0.031,0.100,0.051,0.117
1.773914,0.030,0.103,0.052,0.119
1.775957,0.033,0.098,0.050,0.114
1.778072,0.031,0.098,0.049,0.114
1.780259,0.030,0.100,0.047,0.115
1.782424,0.034,0.097,0.042,0.111
1.784401,0.036,0.100,0.035,0.112
1.786674,0.039,0.100,0.030,0.112
1.790121,0.042,0.104,0.025,0.115
1.790797,0.047,0.103,0.019,0.115
1.792880,0.053,0.105,0.013,0.119
1.795015,0.055,0.108,0.009,0.121
1.798524,0.058,0.110,0.003,0.125
1.799263,0.058,0.110,-0.000,0.124
1.801336,0.060,0.114,-0.006,0.128
1.803495,0.062,0.119,-0.013,0.134
1.806724,0.063,0.121,-0.020,0.138
1.807722,0.066,0.130,-0.027,0.148
1.809797,0.067,0.132,-0.035,0.152
1.811936,0.071,0.138,-0.041,0.160
1.815168,0.075,0.143,-0.049,0.169
1.816220,0.082,0.148,-0.059,0.179
1.818345,0.089,0.150,-0.072,0.189
1.820394,0.091,0.148,-0.092,0.197
1.823543,0.096,0.147,-0.110,0.207
1.824692,0.102,0.151,-0.124,0.221
1.826767,0.110,0.156,-0.131,0.232
1.828877,0.112,0.164,-0.136,0.240
1.832052,0.116,0.170,-0.136,0.246
1.835316,0.121,0.184,-0.129,0.255
1.837606,0.121,0.194,-0.126,0.261
1.841227,0.122,0.204,-0.121,0.267
1.841660,0.121,0.214,-0.118,0.272
1.843817,0.117,0.220,-0.115,0.274
1.845852,0.113,0.230,-0.111,0.279
1.848736,0.108,0.232,-0.110,0.279
1.850085,0.102,0.241,-0.109,0.283
1.852270,0.095,0.246,-0.105,0.284
1.854269,0.086,0.248,-0.102,0.282
1.857047,0.077,0.249,-0.097,0.278
1.858538,0.067,0.247,-0.091,0.271
1.860608,0.060,0.244,-0.085,0.265
1.862770,0.050,0.243,-0.078,0.260
1.865264,0.041,0.239,-0.072,0.254
1.867051,0.031,0.232,-0.064,0.243
1.869078,0.022,0.225,-0.060,0.234
1.871210,0.012,0.217,-0.054,0.224
1.873421,0.002,0.206,-0.048,0.212
1.875472,-0.005,0.197,-0.042,0.201
1.877557,-0.015,0.180,-0.036,0.184
1.879768,-0.021,0.170,-0.028,0.173
1.881857,-0.026,0.153,-0.024,0.157
1.884002,-0.030,0.138,-0.019,0.142
1.886074,-0.035,0.116,-0.013,0.122
1.888232,-0.038,0.090,-0.008,0.098
1.890412,-0.041,0.066,-0.000,0.077
1.892391,-0.043,0.042,0.005,0.060
1.894551,-0.043,0.016,0.008,0.047
1.896607,-0.047,-0.004,0.012,0.048
1.898753,-0.048,-0.026,0.014,0.056
1.900857,-0.053,-0.046,0.017,0.072
1.903355,-0.053,-0.064,0.017,0.084
1.907242,-0.053,-0.082,0.017,0.099
1.909370,-0.049,-0.098,0.013,0.110
1.911703,-0.049,-0.101,0.012,0.113
1.913591,-0.047,-0.099,0.009,0.110
1.915769,-0.046,-0.103,0.006,0.112
1.917915,-0.047,-0.104,0.002,0.114
1.920050,-0.049,-0.101,-0.003,0.113
1.923510,-0.055,-0.100,-0.005,0.115
1.924227,-0.061,-0.104,-0.009,0.121
1.926287,-0.070,-0.112,-0.011,0.133
1.928494,-0.075,-0.122,-0.014,0.144
1.931758,-0.078,-0.133,-0.017,0.156
1.932624,-0.081,-0.144,-0.020,0.167
1.934800,-0.081,-0.154,-0.025,0.176
1.936827,-0.072,-0.169,-0.028,0.186
1.940247,-0.065,-0.181,-0.032,0.195
1.941110,-0.057,-0.189,-0.036,0.201
1.943251,-0.052,-0.197,-0.038,0.207
1.945284,-0.050,-0.199,-0.043,0.210
1.948596,-0.049,-0.197,-0.046,0.208
1.949565,-0.057,-0.197,-0.049,0.210
1.951711,-0.070,-0.202,-0.050,0.219
1.953769,-0.086,-0.199,-0.054,0.223
1.958262,-0.103,-0.202,-0.058,0.234
1.958290,-0.120,-0.205,-0.059,0.245
1.960244,-0.137,-0.210,-0.061,0.258
1.962295,-0.151,-0.213,-0.065,0.269
1.965689,-0.162,-0.219,-0.066,0.280
1.966532,-0.169,-0.219,-0.068,0.284
1.968639,-0.175,-0.222,-0.070,0.291
1.970720,-0.179,-0.227,-0.071,0.298
1.973606,-0.180,-0.228,-0.074,0.300
1.975041,-0.180,-0.235,-0.076,0.305
1.977052,-0.177,-0.231,-0.077,0.301
1.979187,-0.175,-0.224,-0.080,0.295
1.981715,-0.173,-0.222,-0.082,0.293
1.983512,-0.166,-0.217,-0.085,0.287
1.985642,-0.158,-0.211,-0.088,0.278
1.987691,-0.148,-0.203,-0.091,0.267
1.990168,-0.142,-0.198,-0.094,0.261
1.991881,-0.132,-0.197,-0.097,0.256
1.994069,-0.121,-0.192,-0.098,0.247
1.996106,-0.108,-0.197,-0.102,0.246
1.998313,-0.098,-0.195,-0.102,0.241
2.000418,-0.083,-0.197,-0.102,0.237
2.002469,-0.072,-0.204,-0.103,0.240
2.004596,-0.060,-0.214,-0.102,0.244
2.006853,-0.049,-0.224,-0.099,0.250
2.008846,-0.039,-0.227,-0.096,0.250
2.010959,-0.032,-0.237,-0.092,0.256
2.013089,-0.030,-0.243,-0.091,0.261
2.015304,-0.027,-0.253,-0.087,0.269
2.017388,-0.028,-0.268,-0.082,0.281
2.019419,-0.025,-0.277,-0.080,0.290
2.021530,-0.028,-0.293,-0.074,0.304
2.023682,-0.032,-0.315,-0.070,0.324
2.025815,-0.033,-0.332,-0.064,0.340
2.028161,-0.037,-0.349,-0.060,0.356
2.030080,-0.041,-0.364,-0.054,0.370
2.032259,-0.047,-0.380,-0.049,0.386
2.034279,-0.052,-0.397,-0.043,0.403
2.036380,-0.058,-0.415,-0.038,0.421
2.038465,-0.065,-0.425,-0.032,0.431
2.040609,-0.071,-0.441,-0.027,0.448
2.042751,-0.082,-0.456,-0.021,0.464
2.044888,-0.093,-0.472,-0.016,0.481
2.048588,-0.102,-0.494,-0.011,0.504
2.049191,-0.111,-0.516,-0.005,0.528
2.051295,-0.122,-0.534,0.002,0.548
2.053302,-0.129,-0.553,0.007,0.568
2.057061,-0.136,-0.572,0.011,0.588
2.057580,-0.141,-0.586,0.017,0.603
2.059750,-0.138,-0.597,0.020,0.614
2.061765,-0.138,-0.608,0.023,0.624
2.065240,-0.133,-0.615,0.024,0.629
2.066012,-0.124,-0.615,0.024,0.627
2.068152,-0.114,-0.616,0.022,0.627
2.070225,-0.100,-0.611,0.008,0.619
2.073516,-0.087,-0.607,-0.019,0.614
2.074502,-0.068,-0.596,-0.043,0.602
2.076640,-0.048,-0.575,-0.047,0.579
2.078692,-0.028,-0.552,-0.041,0.554
2.083094,-0.013,-0.529,-0.035,0.530
2.087172,0.033,-0.453,-0.037,0.456
2.090315,0.046,-0.435,-0.044,0.440
2.091445,0.058,-0.418,-0.053,0.425
2.093573,0.072,-0.403,-0.061,0.414
2.095642,0.085,-0.393,-0.070,0.409
2.098305,0.101,-0.384,-0.078,0.404
2.099891,0.118,-0.371,-0.086,0.399
2.101957,0.135,-0.364,-0.093,0.399
2.104086,0.155,-0.356,-0.098,0.400
2.107025,0.176,-0.348,-0.103,0.403
2.108397,0.195,-0.340,-0.108,0.406
2.110650,0.215,-0.337,-0.114,0.416
2.113452,0.234,-0.336,-0.119,0.426
2.118656,0.256,-0.337,-0.121,0.441
2.121066,0.297,-0.336,-0.129,0.466
2.125877,0.308,-0.341,-0.129,0.477
2.125910,0.315,-0.341,-0.129,0.482
2.127376,0.321,-0.345,-0.127,0.488
2.129565,0.323,-0.346,-0.125,0.490
2.132485,0.325,-0.346,-0.124,0.490
2.133747,0.322,-0.345,-0.122,0.487
2.135907,0.322,-0.337,-0.119,0.481
2.137944,0.317,-0.336,-0.115,0.476
2.140099,0.312,-0.330,-0.110,0.468
2.142272,0.305,-0.316,-0.107,0.452
2.144336,0.297,-0.309,-0.102,0.440
2.146482,0.288,-0.296,-0.096,0.424
2.148588,0.279,-0.285,-0.092,0.409
2.150662,0.267,-0.280,-0.087,0.397
2.152922,0.253,-0.272,-0.083,0.381
2.156535,0.239,-0.266,-0.081,0.367
2.157021,0.224,-0.257,-0.077,0.350
2.159191,0.211,-0.249,-0.075,0.335
2.161248,0.194,-0.250,-0.074,0.325
2.163366,0.178,-0.246,-0.074,0.312
2.165786,0.165,-0.239,-0.072,0.299
2.167678,0.146,-0.232,-0.066,0.282
2.169857,0.133,-0.225,-0.061,0.268
2.173597,0.119,-0.222,-0.057,0.259
2.173989,0.106,-0.226,-0.055,0.256
2.176197,0.091,-0.228,-0.055,0.252
2.178214,0.080,-0.233,-0.060,0.254
2.181675,0.068,-0.239,-0.071,0.259
2.182456,0.052,-0.250,-0.098,0.274
2.184600,0.040,-0.271,-0.133,0.305
2.186649,0.030,-0.280,-0.132,0.311
2.190112,0.024,-0.281,-0.108,0.302
2.190893,0.018,-0.277,-0.074,0.288
2.193002,0.014,-0.269,-0.042,0.272
2.195116,0.011,-0.265,-0.021,0.266
2.198328,0.011,-0.260,-0.011,0.261
2.199352,0.011,-0.255,-0.015,0.256
2.201474,0.011,-0.254,-0.026,0.256
2.203577,0.009,-0.257,-0.041,0.260
2.206403,0.011,-0.264,-0.053,0.269
2.207819,0.011,-0.268,-0.063,0.275
2.210022,0.014,-0.276,-0.069,0.285
2.212072,0.016,-0.291,-0.069,0.299
2.214820,0.017,-0.302,-0.069,0.310
2.216373,0.018,-0.307,-0.065,0.314
2.218483,0.016,-0.313,-0.064,0.320
2.220519,0.012,-0.315,-0.064,0.322
2.224442,0.012,-0.318,-0.063,0.324
2.224766,0.011,-0.318,-0.063,0.324
2.226949,0.011,-0.321,-0.064,0.328
2.228992,0.012,-0.324,-0.066,0.331
2.231541,0.016,-0.327,-0.068,0.335
2.233244,0.022,-0.327,-0.070,0.336
2.235433,0.027,-0.325,-0.071,0.334
2.237497,0.036,-0.323,-0.074,0.333
2.239710,0.042,-0.319,-0.075,0.330
2.241774,0.050,-0.316,-0.074,0.329
2.243877,0.055,-0.309,-0.072,0.322
2.245986,0.063,-0.299,-0.072,0.314
2.249613,0.068,-0.294,-0.071,0.310
2.250219,0.068,-0.285,-0.069,0.301
2.252342,0.069,-0.277,-0.066,0.293
2.254490,0.068,-0.270,-0.063,0.285
2.257037,0.068,-0.261,-0.060,0.277
2.258656,0.061,-0.249,-0.059,0.263
2.260778,0.058,-0.238,-0.054,0.251
2.262855,0.055,-0.227,-0.052,0.239
2.265082,0.051,-0.213,-0.048,0.224
2.267090,0.042,-0.205,-0.047,0.215
2.269209,0.039,-0.194,-0.043,0.203
2.271325,0.033,-0.181,-0.041,0.188
2.273463,0.028,-0.167,-0.038,0.174
2.275555,0.023,-0.158,-0.035,0.163
2.277677,0.017,-0.144,-0.032,0.149
2.279808,0.013,-0.133,-0.030,0.137
2.282033,0.005,-0.127,-0.027,0.130
2.284030,0.001,-0.117,-0.024,0.120
2.286219,-0.004,-0.108,-0.021,0.110
2.288413,-0.004,-0.101,-0.021,0.104
2.290478,-0.008,-0.095,-0.019,0.097
2.292509,-0.008,-0.090,-0.016,0.092
2.294911,-0.008,-0.078,-0.015,0.080
2.296722,-0.008,-0.073,-0.015,0.075
2.298892,-0.008,-0.067,-0.011,0.069
2.301010,-0.006,-0.064,-0.010,0.065
2.303134,-0.005,-0.056,-0.008,0.057
2.306529,-0.004,-0.057,-0.006,0.058
2.307430,-0.002,-0.051,-0.003,0.051
2.309512,-0.004,-0.049,-0.003,0.049
2.311582,-0.003,-0.049,-0.000,0.049
2.316321,-0.005,-0.046,0.001,0.047
2.320060,-0.006,-0.037,0.006,0.038
2.323533,-0.008,-0.038,0.007,0.039
2.324308,-0.010,-0.039,0.008,0.041
2.326439,-0.010,-0.038,0.011,0.041
2.328526,-0.010,-0.038,0.011,0.041
2.331910,-0.009,-0.038,0.011,0.040
2.332776,-0.006,-0.038,0.011,0.040
2.334863,-0.008,-0.043,0.011,0.045
2.336952,-0.005,-0.038,0.011,0.040
2.339872,-0.006,-0.035,0.011,0.038
2.341220,-0.004,-0.032,0.011,0.034
2.343300,-0.002,-0.032,0.012,0.034
2.345434,-0.003,-0.029,0.012,0.032
2.348352,-0.002,-0.032,0.011,0.034
2.349703,0.002,-0.026,0.011,0.028
2.351769,-0.002,-0.034,0.009,0.036
2.353903,-0.004,-0.042,0.008,0.043
2.356578,-0.008,-0.045,0.006,0.046
2.358169,-0.015,-0.051,0.005,0.054
2.360307,-0.024,-0.055,0.005,0.060
2.362356,-0.031,-0.059,0.005,0.066
2.365091,-0.038,-0.060,0.005,0.071
2.366627,-0.047,-0.056,0.009,0.074
2.368744,-0.058,-0.050,0.017,0.078
2.370839,-0.065,-0.046,0.019,0.082
2.373448,-0.077,-0.044,0.020,0.091
2.375122,-0.086,-0.042,0.020,0.098
2.377164,-0.092,-0.035,0.017,0.100
2.379299,-0.096,-0.029,0.016,0.101
2.381778,-0.098,-0.027,0.013,0.103
2.383547,-0.092,-0.024,0.012,0.096
2.385642,-0.087,-0.028,0.012,0.092
2.387791,-0.078,-0.031,0.012,0.085
2.390031,-0.068,-0.033,0.013,0.076
2.392060,-0.053,-0.044,0.016,0.070
2.394124,-0.039,-0.048,0.019,0.065
2.396297,-0.022,-0.049,0.022,0.058
2.399211,-0.011,-0.048,0.023,0.054
2.400508,-0.002,-0.043,0.024,0.049
2.402648,0.005,-0.034,0.024,0.042
2.406464,0.008,-0.021,0.024,0.033
2.409048,0.005,0.023,0.018,0.030
2.411115,-0.005,0.044,0.016,0.047
2.413207,-0.010,0.073,0.011,0.075
2.415348,-0.020,0.104,0.007,0.106
2.417418,-0.030,0.130,0.001,0.133
2.419516,-0.037,0.159,-0.005,0.163
2.421647,-0.042,0.189,-0.010,0.194
2.423776,-0.050,0.217,-0.019,0.224
2.425868,-0.054,0.239,-0.033,0.248
2.428112,-0.055,0.264,-0.044,0.273
2.431447,-0.055,0.291,-0.050,0.300
2.432262,-0.053,0.326,-0.052,0.334
2.434405,-0.052,0.357,-0.050,0.364
2.436518,-0.047,0.400,-0.049,0.405
2.440514,-0.042,0.437,-0.047,0.442
2.440735,-0.038,0.469,-0.046,0.473
2.442820,-0.038,0.511,-0.047,0.514
2.444917,-0.035,0.547,-0.052,0.551
2.448720,-0.036,0.580,-0.055,0.584
2.449370,-0.037,0.608,-0.061,0.613
2.451430,-0.036,0.638,-0.068,0.642
2.453388,-0.037,0.662,-0.075,0.667
2.456579,-0.038,0.679,-0.081,0.685
2.457645,-0.038,0.696,-0.086,0.703
2.459879,-0.030,0.706,-0.091,0.713
2.461861,-0.026,0.706,-0.094,0.713
2.464831,-0.019,0.701,-0.098,0.708
2.466130,-0.008,0.698,-0.099,0.705
2.468256,0.003,0.681,-0.098,0.688
2.470433,0.013,0.659,-0.094,0.665
2.473579,0.030,0.654,-0.089,0.660
2.474617,0.042,0.628,-0.081,0.635
2.478551,0.057,0.615,-0.074,0.622
2.479075,0.064,0.575,-0.064,0.583
2.485114,0.075,0.546,-0.055,0.554
2.487283,0.107,0.442,-0.026,0.456
2.493103,0.117,0.407,-0.016,0.424
2.493137,0.126,0.373,-0.005,0.393
2.493699,0.134,0.341,0.008,0.366
2.495811,0.144,0.310,0.019,0.343
2.499867,0.154,0.288,0.031,0.328
2.500017,0.162,0.266,0.041,0.315
2.502231,0.172,0.252,0.051,0.309
2.504415,0.183,0.239,0.058,0.307
2.508470,0.192,0.238,0.064,0.312
2.508523,0.199,0.238,0.066,0.317
2.510648,0.206,0.244,0.060,0.325
2.512706,0.213,0.253,0.057,0.336
2.515602,0.217,0.261,0.052,0.344
2.516929,0.223,0.275,0.047,0.357
2.519169,0.227,0.290,0.045,0.371
2.521158,0.226,0.298,0.040,0.376
2.523958,0.228,0.312,0.040,0.388
2.525407,0.229,0.323,0.039,0.398
2.527497,0.234,0.338,0.039,0.413
2.529607,0.237,0.342,0.041,0.418
2.531863,0.244,0.353,0.042,0.431
2.533970,0.256,0.363,0.046,0.447
2.536031,0.267,0.371,0.047,0.460
2.538186,0.278,0.379,0.050,0.473
2.543594,0.287,0.385,0.050,0.483
2.547086,0.277,0.412,0.046,0.498
2.552851,0.260,0.415,0.044,0.492
2.558729,0.184,0.412,0.045,0.453
2.558774,0.155,0.400,0.049,0.431
2.559322,0.126,0.384,0.055,0.407
2.561590,0.101,0.365,0.061,0.384
2.563834,0.075,0.348,0.067,0.362
2.567314,0.055,0.334,0.074,0.346
2.567843,0.033,0.321,0.084,0.334
2.569953,0.017,0.312,0.091,0.325
2.572380,0.001,0.304,0.097,0.319
2.574914,-0.011,0.301,0.104,0.318
2.576323,-0.017,0.303,0.106,0.321
2.578456,-0.019,0.303,0.108,0.322
2.583265,-0.019,0.313,0.105,0.330
2.583301,-0.015,0.327,0.102,0.343
2.584678,-0.005,0.337,0.095,0.350
2.586867,0.005,0.348,0.088,0.359
2.591213,0.018,0.360,0.077,0.369
2.591240,0.030,0.371,0.068,0.379
2.593127,0.042,0.384,0.060,0.391
2.595243,0.057,0.396,0.052,0.403
2.601271,0.073,0.409,0.045,0.418
2.603832,0.111,0.434,0.033,0.449
2.609606,0.122,0.440,0.029,0.457
2.609665,0.130,0.447,0.022,0.466
2.610373,0.143,0.456,0.017,0.478
2.612462,0.150,0.464,0.007,0.488
2.617391,0.159,0.468,-0.000,0.494
2.617442,0.168,0.475,-0.010,0.504
2.618702,0.176,0.481,-0.019,0.513
2.620778,0.181,0.489,-0.028,0.522
2.625337,0.184,0.491,-0.038,0.526
2.625362,0.188,0.496,-0.047,0.532
2.627037,0.192,0.496,-0.055,0.535
2.629130,0.194,0.497,-0.061,0.537
2.633411,0.194,0.495,-0.068,0.536
2.633434,0.195,0.487,-0.074,0.530
2.635599,0.194,0.483,-0.080,0.526
2.637733,0.196,0.480,-0.083,0.525
2.646785,0.194,0.472,-0.085,0.517
2.650510,0.179,0.458,-0.060,0.496
2.652625,0.173,0.457,-0.054,0.492
2.662371,0.165,0.453,-0.049,0.485
2.679204,0.119,0.426,-0.011,0.443
2.693672,0.036,0.332,0.085,0.345
2.703615,0.011,0.222,0.150,0.268
2.712403,-0.000,0.136,0.201,0.243
2.719797,-0.003,0.148,0.156,0.215
2.728792,0.001,0.111,0.138,0.177
2.735484,-0.005,0.038,0.141,0.146
2.743010,-0.011,0.020,0.126,0.128
2.745744,-0.014,0.026,0.108,0.112
2.750307,-0.014,0.029,0.102,0.107
2.750412,-0.016,0.031,0.096,0.102
2.752289,-0.015,0.034,0.090,0.098
2.754219,-0.017,0.040,0.086,0.097
2.759689,-0.015,0.043,0.080,0.092
2.759747,-0.016,0.046,0.075,0.090
2.760579,-0.015,0.051,0.068,0.087
2.762668,-0.014,0.056,0.063,0.086
2.768809,-0.014,0.065,0.057,0.087
2.771117,-0.019,0.082,0.036,0.091
2.775988,-0.020,0.086,0.030,0.093
2.776020,-0.026,0.082,0.024,0.089
2.777395,-0.028,0.078,0.019,0.085
2.779448,-0.033,0.076,0.014,0.084
2.784738,-0.037,0.070,0.011,0.080
2.784767,-0.039,0.062,0.007,0.074
2.785807,-0.042,0.056,0.003,0.070
2.788040,-0.042,0.055,-0.000,0.069
2.793071,-0.041,0.051,-0.003,0.066
2.793121,-0.041,0.044,-0.006,0.060
2.794336,-0.035,0.042,-0.006,0.054
2.796387,-0.038,0.033,-0.005,0.051
2.801423,-0.037,0.027,-0.003,0.046
2.801453,-0.038,0.015,0.001,0.041
2.802743,-0.042,0.001,0.005,0.042
2.805022,-0.046,-0.011,0.008,0.048
2.814906,-0.053,-0.027,0.013,0.061
2.817917,-0.081,-0.134,0.038,0.161
2.820177,-0.087,-0.159,0.042,0.186
2.825690,-0.092,-0.184,0.046,0.211
2.828322,-0.108,-0.260,0.056,0.287
2.837352,-0.111,-0.282,0.055,0.308
