# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 17:25:07.357
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
0.004178,-0.151,-0.202,-0.047,0.256
0.004212,-0.122,-0.175,-0.046,0.218
0.004800,-0.097,-0.156,-0.043,0.189
0.023318,-0.082,-0.151,-0.041,0.177
0.026748,-0.033,-0.153,-0.046,0.163
0.036410,-0.031,-0.147,-0.046,0.157
0.040376,-0.071,-0.093,-0.033,0.122
0.045700,-0.080,-0.084,-0.035,0.121
0.048818,-0.098,-0.055,-0.038,0.119
0.054775,-0.100,-0.053,-0.038,0.120
0.057543,-0.088,-0.042,-0.044,0.107
0.066661,-0.080,-0.037,-0.046,0.099
0.069991,-0.042,-0.006,-0.057,0.071
0.072177,-0.037,0.002,-0.060,0.071
0.074220,-0.032,0.016,-0.061,0.071
0.077313,-0.028,0.022,-0.063,0.072
0.078442,-0.028,0.028,-0.065,0.076
0.080772,-0.026,0.038,-0.065,0.080
0.085831,-0.025,0.044,-0.068,0.084
0.089345,-0.020,0.050,-0.065,0.084
0.091375,-0.016,0.050,-0.064,0.083
0.095045,-0.016,0.048,-0.061,0.079
0.095492,-0.014,0.043,-0.060,0.075
0.097684,-0.010,0.039,-0.057,0.069
0.099722,-0.006,0.033,-0.057,0.066
0.104268,-0.004,0.024,-0.054,0.059
0.104306,-0.004,0.013,-0.052,0.053
0.106083,0.001,0.009,-0.048,0.049
0.113447,0.002,-0.001,-0.047,0.047
0.122870,0.011,-0.010,-0.037,0.040
0.132345,0.007,-0.010,-0.031,0.033
0.141414,0.005,-0.016,-0.030,0.034
0.150785,0.008,-0.020,-0.025,0.033
0.154795,0.007,-0.028,-0.019,0.034
0.157576,0.009,-0.031,-0.020,0.038
0.161284,0.006,-0.035,-0.019,0.040
0.165377,0.002,-0.033,-0.019,0.038
0.170596,0.001,-0.031,-0.019,0.036
0.173815,-0.005,-0.034,-0.017,0.039
0.179827,-0.008,-0.038,-0.017,0.042
0.182306,-0.016,-0.042,-0.016,0.047
0.189078,-0.019,-0.043,-0.014,0.049
0.198372,-0.032,-0.033,-0.016,0.049
0.207689,-0.039,-0.010,-0.024,0.047
0.216643,-0.052,0.013,-0.031,0.062
0.225862,-0.055,0.026,-0.032,0.069
0.228912,-0.050,0.035,-0.038,0.072
0.230983,-0.049,0.034,-0.037,0.070
0.237444,-0.046,0.034,-0.037,0.068
0.239810,-0.032,0.009,-0.035,0.048
0.246824,-0.025,0.001,-0.033,0.041
0.255872,0.006,-0.032,-0.022,0.039
0.265202,0.014,-0.043,-0.020,0.049
0.274484,0.002,-0.026,-0.020,0.033
0.283608,-0.015,-0.007,-0.015,0.022
0.292662,-0.041,0.013,-0.016,0.046
0.297657,-0.050,0.000,-0.011,0.052
0.298772,-0.047,-0.001,-0.011,0.048
0.303832,-0.042,-0.005,-0.008,0.043
0.307219,-0.025,-0.004,-0.006,0.026
0.313418,-0.021,0.001,-0.005,0.022
0.315667,-0.013,0.015,0.013,0.023
0.322785,-0.002,0.021,0.013,0.025
0.331992,0.035,0.020,-0.021,0.045
0.341101,0.040,0.032,-0.019,0.054
0.351263,0.041,0.045,0.001,0.061
0.353798,0.036,0.059,-0.002,0.069
0.355861,0.036,0.061,-0.003,0.071
0.362814,0.033,0.060,-0.002,0.068
0.372387,0.028,0.060,0.008,0.067
0.381587,0.003,0.073,0.064,0.098
0.390725,0.040,0.056,0.006,0.069
0.399762,0.034,0.045,-0.016,0.059
0.408789,0.044,0.054,-0.019,0.072
0.410978,0.077,0.083,0.013,0.114
0.413076,0.086,0.081,0.012,0.119
0.415172,0.093,0.073,0.012,0.119
0.420202,0.100,0.062,0.013,0.118
0.420258,0.104,0.050,0.012,0.116
0.421585,0.104,0.042,0.013,0.112
0.423681,0.105,0.033,0.014,0.111
0.429492,0.104,0.023,0.016,0.107
0.429536,0.096,0.028,0.022,0.103
0.430005,0.075,0.054,0.047,0.104
0.432117,0.062,0.053,0.069,0.107
0.438590,0.061,0.039,0.085,0.112
0.447660,0.096,-0.060,0.044,0.121
0.456699,0.115,-0.097,0.028,0.152
0.459717,0.145,-0.117,0.023,0.188
0.461894,0.152,-0.122,0.019,0.196
0.463998,0.161,-0.128,0.017,0.207
0.466180,0.171,-0.131,0.014,0.216
0.470218,0.181,-0.139,0.011,0.228
0.470267,0.190,-0.149,0.011,0.242
0.472490,0.204,-0.155,0.005,0.256
0.479389,0.215,-0.164,-0.003,0.270
0.488408,0.256,-0.169,-0.010,0.307
0.497772,0.292,-0.195,-0.035,0.353
0.507106,0.314,-0.235,-0.077,0.399
0.510568,0.303,-0.226,-0.099,0.391
0.512680,0.292,-0.215,-0.100,0.376
0.514756,0.278,-0.203,-0.099,0.358
0.520336,0.261,-0.187,-0.100,0.337
0.523340,0.204,-0.150,-0.109,0.276
0.529709,0.188,-0.144,-0.109,0.261
0.538936,0.183,-0.155,-0.111,0.265
0.548100,0.189,-0.217,-0.111,0.309
0.557346,0.130,-0.233,-0.066,0.275
0.561394,0.096,-0.280,-0.028,0.297
0.563454,0.090,-0.281,-0.027,0.296
0.565523,0.084,-0.277,-0.027,0.291
0.570335,0.075,-0.269,-0.026,0.280
0.574017,0.052,-0.226,-0.024,0.233
0.579603,0.047,-0.213,-0.024,0.219
0.582514,0.045,-0.186,-0.026,0.193
0.588797,0.051,-0.182,-0.026,0.191
0.591146,0.071,-0.192,-0.026,0.206
0.597924,0.078,-0.198,-0.027,0.214
0.607014,0.100,-0.227,-0.027,0.250
0.610065,0.107,-0.265,-0.043,0.289
0.612332,0.105,-0.274,-0.049,0.297
0.614276,0.105,-0.275,-0.055,0.299
0.620354,0.102,-0.276,-0.057,0.300
0.622655,0.097,-0.282,-0.042,0.301
0.629702,0.099,-0.291,-0.032,0.309
0.638884,0.116,-0.336,-0.004,0.355
0.648037,0.148,-0.358,0.008,0.387
0.650670,0.187,-0.356,0.014,0.402
0.652401,0.193,-0.349,0.014,0.399
0.654461,0.201,-0.345,0.017,0.399
0.661566,0.210,-0.341,0.017,0.401
0.665008,0.240,-0.309,0.023,0.392
0.670813,0.246,-0.304,0.027,0.392
0.673635,0.260,-0.288,0.031,0.389
0.681851,0.264,-0.285,0.033,0.389
0.690475,0.259,-0.261,0.074,0.375
0.699712,0.257,-0.276,0.063,0.383
0.703089,0.239,-0.259,0.105,0.368
0.705264,0.235,-0.257,0.110,0.365
0.707376,0.233,-0.260,0.108,0.366
0.711977,0.231,-0.264,0.110,0.367
0.712022,0.229,-0.261,0.108,0.364
0.713747,0.228,-0.261,0.106,0.363
0.716108,0.222,-0.259,0.102,0.356
0.721644,0.218,-0.259,0.101,0.354
0.724647,0.206,-0.238,0.101,0.331
0.731014,0.206,-0.236,0.104,0.330
0.740228,0.196,-0.224,0.105,0.315
0.743449,0.192,-0.194,0.100,0.290
0.745497,0.190,-0.187,0.099,0.284
0.747635,0.188,-0.181,0.097,0.278
0.753594,0.187,-0.177,0.096,0.275
0.756093,0.182,-0.175,0.085,0.266
0.763032,0.178,-0.178,0.083,0.265
0.772285,0.171,-0.191,0.082,0.269
0.781518,0.174,-0.206,0.072,0.280
0.783856,0.173,-0.210,0.072,0.282
0.785760,0.168,-0.209,0.071,0.277
0.787976,0.165,-0.206,0.072,0.274
0.789978,0.156,-0.206,0.071,0.268
0.795325,0.148,-0.205,0.073,0.263
0.795380,0.139,-0.203,0.074,0.257
0.797411,0.129,-0.203,0.074,0.252
0.798451,0.121,-0.200,0.074,0.245
0.804634,0.112,-0.202,0.072,0.242
0.806884,0.091,-0.198,0.068,0.228
0.813887,0.086,-0.198,0.069,0.227
0.823084,0.078,-0.209,0.072,0.234
0.825949,0.079,-0.203,0.071,0.229
0.828235,0.080,-0.197,0.068,0.223
0.830382,0.083,-0.195,0.067,0.223
0.832400,0.085,-0.187,0.063,0.215
0.836361,0.086,-0.180,0.063,0.209
0.837587,0.089,-0.172,0.062,0.204
0.838918,0.090,-0.164,0.062,0.197
0.841147,0.091,-0.158,0.061,0.192
0.845810,0.086,-0.147,0.057,0.180
0.845877,0.082,-0.140,0.055,0.171
0.847285,0.080,-0.134,0.052,0.165
0.855046,0.080,-0.131,0.051,0.162
0.857824,0.083,-0.098,0.042,0.135
0.864213,0.082,-0.086,0.041,0.125
0.873372,0.073,-0.049,0.041,0.097
0.877826,0.055,-0.004,0.064,0.085
0.878951,0.058,-0.002,0.056,0.081
0.881068,0.057,-0.006,0.042,0.071
0.886929,0.058,-0.009,0.033,0.067
0.889475,0.047,-0.001,0.018,0.051
0.896269,0.041,-0.001,0.017,0.045
0.905637,0.040,-0.021,0.034,0.056
0.914872,0.042,-0.009,0.062,0.076
0.917671,0.042,0.006,0.075,0.087
0.919091,0.041,0.009,0.078,0.089
0.921319,0.035,0.013,0.080,0.089
0.923341,0.029,0.011,0.083,0.088
0.928683,0.019,0.018,0.096,0.100
0.928739,0.009,0.022,0.102,0.105
0.929718,0.001,0.024,0.104,0.106
0.931820,-0.009,0.026,0.104,0.107
0.937999,-0.017,0.031,0.108,0.114
0.940377,-0.063,0.077,0.174,0.201
0.947237,-0.060,0.093,0.184,0.215
0.951211,-0.033,0.094,0.151,0.181
0.956677,-0.017,0.079,0.116,0.141
0.959692,-0.014,0.076,0.093,0.120
0.966000,-0.019,0.076,0.082,0.113
0.969878,-0.031,0.073,0.077,0.110
0.972029,-0.033,0.072,0.075,0.110
0.974130,-0.036,0.072,0.074,0.109
0.977319,-0.036,0.072,0.074,0.109
0.978334,-0.036,0.071,0.072,0.107
0.980468,-0.037,0.071,0.072,0.107
0.985466,-0.037,0.072,0.072,0.108
0.988968,-0.039,0.073,0.074,0.112
0.994486,-0.039,0.075,0.077,0.114
0.997633,-0.035,0.089,0.091,0.132
1.003515,-0.032,0.099,0.094,0.140
1.006077,-0.028,0.114,0.107,0.159
1.012526,-0.038,0.119,0.118,0.172
1.021619,-0.048,0.145,0.166,0.226
1.030683,-0.030,0.106,0.134,0.174
1.039787,-0.053,0.097,0.115,0.159
1.048920,-0.114,0.149,0.107,0.216
1.052496,-0.179,0.169,0.113,0.271
1.054607,-0.198,0.159,0.130,0.286
1.061910,-0.213,0.154,0.159,0.307
1.065277,-0.133,0.136,0.194,0.272
1.071452,-0.109,0.133,0.188,0.255
1.073694,-0.064,0.132,0.161,0.218
1.080929,-0.058,0.136,0.155,0.214
1.090092,-0.074,0.173,0.135,0.232
1.092776,-0.180,0.236,0.090,0.310
1.094978,-0.207,0.244,0.086,0.332
1.097648,-0.236,0.252,0.084,0.355
1.099386,-0.262,0.253,0.085,0.374
1.103444,-0.278,0.249,0.090,0.384
1.103494,-0.292,0.241,0.101,0.392
1.105497,-0.307,0.226,0.113,0.398
1.112937,-0.320,0.202,0.126,0.399
1.122086,-0.348,0.056,0.155,0.385
1.131298,-0.305,-0.082,0.222,0.386
1.140449,-0.223,-0.121,0.244,0.352
1.143604,-0.143,-0.072,0.185,0.245
1.145737,-0.130,-0.045,0.179,0.226
1.147785,-0.116,-0.012,0.177,0.212
1.153654,-0.099,0.023,0.178,0.205
1.157634,-0.044,0.167,0.190,0.257
1.163020,-0.028,0.219,0.193,0.293
1.172267,-0.002,0.384,0.185,0.426
1.181434,-0.036,0.484,0.163,0.512
1.183950,-0.055,0.568,0.134,0.586
1.185910,-0.057,0.585,0.128,0.602
1.188045,-0.053,0.604,0.121,0.618
1.190327,-0.048,0.623,0.113,0.635
1.202061,-0.044,0.641,0.107,0.652
1.204929,-0.038,0.751,0.111,0.760
1.207047,-0.044,0.760,0.113,0.770
1.211674,-0.047,0.764,0.117,0.774
1.211716,-0.053,0.765,0.115,0.775
1.213472,-0.061,0.761,0.105,0.771
1.215618,-0.070,0.749,0.099,0.759
1.221049,-0.077,0.739,0.095,0.749
1.230400,-0.109,0.671,0.105,0.688
1.232622,-0.159,0.534,0.124,0.571
1.239579,-0.171,0.495,0.127,0.539
1.248947,-0.209,0.310,0.149,0.403
1.251607,-0.213,0.134,0.193,0.317
1.253722,-0.207,0.098,0.204,0.306
1.255881,-0.199,0.065,0.216,0.301
1.261597,-0.188,0.037,0.227,0.297
1.264318,-0.144,-0.026,0.251,0.291
1.270959,-0.129,-0.038,0.259,0.291
1.280159,-0.061,-0.066,0.283,0.297
1.289388,-0.022,-0.027,0.297,0.299
1.298643,0.014,0.070,0.271,0.280
1.302346,0.056,0.225,0.207,0.311
1.304456,0.057,0.253,0.195,0.325
1.306596,0.064,0.285,0.181,0.343
1.311994,0.067,0.312,0.166,0.359
1.315128,0.072,0.374,0.128,0.402
1.321481,0.072,0.393,0.118,0.417
1.323559,0.074,0.432,0.091,0.448
1.330710,0.077,0.441,0.083,0.455
1.339842,0.090,0.461,0.051,0.472
1.342608,0.104,0.456,0.034,0.469
1.344936,0.105,0.448,0.034,0.462
1.347011,0.108,0.434,0.033,0.448
1.349288,0.108,0.419,0.031,0.434
1.353738,0.110,0.402,0.033,0.418
1.353788,0.110,0.384,0.047,0.402
1.355771,0.113,0.370,0.056,0.391
1.363105,0.118,0.354,0.058,0.378
1.372398,0.112,0.263,0.042,0.289
1.381612,0.107,0.176,0.029,0.208
1.384955,0.105,0.100,0.023,0.147
1.387095,0.106,0.092,0.022,0.142
1.389180,0.106,0.089,0.020,0.140
1.394935,0.102,0.086,0.017,0.134
1.397827,0.096,0.037,0.009,0.103
1.404425,0.094,0.035,0.009,0.101
1.413654,0.075,0.031,0.011,0.082
1.422844,0.064,0.038,-0.000,0.075
1.432109,0.062,0.026,-0.011,0.068
1.435769,0.071,-0.007,-0.020,0.074
1.437937,0.074,-0.020,-0.022,0.080
1.440041,0.077,-0.028,-0.022,0.085
1.445033,0.080,-0.039,-0.024,0.092
1.448453,0.089,-0.066,-0.028,0.114
1.454605,0.089,-0.077,-0.030,0.121
1.463807,0.082,-0.106,-0.031,0.137
1.473100,0.040,-0.176,-0.043,0.185
1.476091,-0.004,-0.241,-0.054,0.247
1.478212,-0.014,-0.254,-0.058,0.261
1.480331,-0.020,-0.266,-0.060,0.274
1.482577,-0.026,-0.277,-0.063,0.285
1.487026,-0.032,-0.287,-0.065,0.296
1.487126,-0.036,-0.294,-0.068,0.304
1.488967,-0.037,-0.303,-0.070,0.313
1.490944,-0.036,-0.312,-0.074,0.322
1.497666,-0.035,-0.316,-0.077,0.328
1.506653,-0.014,-0.314,-0.088,0.326
1.515950,0.018,-0.297,-0.108,0.316
1.518327,0.044,-0.301,-0.131,0.331
1.520450,0.041,-0.303,-0.133,0.334
1.522541,0.036,-0.308,-0.137,0.339
1.527895,0.031,-0.309,-0.140,0.341
1.527946,0.024,-0.314,-0.141,0.345
1.528936,0.017,-0.318,-0.142,0.348
1.531068,0.007,-0.318,-0.144,0.349
1.537188,-0.003,-0.320,-0.146,0.352
1.539467,-0.028,-0.334,-0.138,0.362
1.546417,-0.037,-0.342,-0.136,0.370
1.555480,-0.064,-0.375,-0.121,0.399
1.564577,-0.089,-0.371,-0.115,0.399
1.573747,-0.162,-0.301,-0.114,0.360
1.577743,-0.201,-0.303,-0.108,0.379
1.579750,-0.197,-0.309,-0.107,0.382
1.581817,-0.188,-0.314,-0.105,0.381
1.586289,-0.175,-0.318,-0.104,0.377
1.590396,-0.136,-0.326,-0.110,0.370
1.595514,-0.120,-0.324,-0.114,0.364
1.597671,-0.096,-0.320,-0.121,0.355
1.604579,-0.070,-0.314,-0.130,0.347
1.607399,-0.043,-0.305,-0.135,0.337
1.613686,-0.035,-0.303,-0.138,0.335
1.615990,-0.027,-0.298,-0.141,0.331
1.622767,-0.027,-0.296,-0.142,0.329
1.632034,-0.048,-0.299,-0.143,0.335
1.634813,-0.110,-0.312,-0.144,0.361
1.637610,-0.124,-0.314,-0.144,0.367
1.638997,-0.135,-0.318,-0.147,0.375
1.644862,-0.146,-0.321,-0.149,0.383
1.647577,-0.164,-0.336,-0.153,0.404
1.654262,-0.168,-0.336,-0.151,0.405
1.663427,-0.163,-0.346,-0.143,0.408
1.672742,-0.151,-0.382,-0.146,0.436
1.675250,-0.137,-0.467,-0.137,0.505
1.677806,-0.137,-0.494,-0.132,0.529
1.679284,-0.141,-0.525,-0.129,0.559
1.681352,-0.144,-0.558,-0.125,0.590
1.686125,-0.148,-0.593,-0.122,0.623
1.686172,-0.152,-0.617,-0.121,0.647
1.687821,-0.157,-0.645,-0.120,0.675
1.689812,-0.163,-0.670,-0.121,0.700
1.695500,-0.164,-0.688,-0.121,0.717
1.695597,-0.171,-0.702,-0.119,0.733
1.696234,-0.177,-0.706,-0.116,0.737
1.698335,-0.185,-0.706,-0.111,0.738
1.704840,-0.191,-0.695,-0.108,0.729
1.714120,-0.215,-0.589,-0.104,0.636
1.723305,-0.219,-0.462,-0.097,0.520
1.725856,-0.209,-0.382,-0.108,0.449
1.727965,-0.199,-0.362,-0.115,0.429
1.730181,-0.190,-0.341,-0.121,0.408
1.732384,-0.179,-0.320,-0.127,0.388
1.736365,-0.169,-0.297,-0.131,0.366
1.737545,-0.164,-0.277,-0.136,0.350
1.738686,-0.160,-0.260,-0.138,0.336
1.745868,-0.163,-0.244,-0.142,0.326
1.755125,-0.208,-0.199,-0.164,0.331
1.764373,-0.273,-0.164,-0.185,0.368
1.768277,-0.298,-0.133,-0.187,0.377
1.770365,-0.292,-0.132,-0.186,0.371
1.772479,-0.281,-0.125,-0.184,0.358
1.778386,-0.267,-0.121,-0.180,0.344
1.780981,-0.196,-0.127,-0.171,0.290
1.791742,-0.166,-0.137,-0.169,0.274
1.793674,-0.004,-0.222,-0.147,0.267
1.795740,0.024,-0.246,-0.141,0.284
1.797798,0.051,-0.274,-0.136,0.310
1.801941,0.073,-0.301,-0.129,0.335
1.802017,0.096,-0.334,-0.122,0.368
1.804150,0.118,-0.356,-0.116,0.392
1.806316,0.134,-0.386,-0.109,0.423
1.811103,0.155,-0.407,-0.103,0.447
1.811146,0.171,-0.429,-0.094,0.471
1.812641,0.188,-0.450,-0.085,0.495
1.814765,0.204,-0.459,-0.075,0.508
1.820259,0.216,-0.475,-0.071,0.527
1.820306,0.226,-0.485,-0.070,0.540
1.821090,0.237,-0.494,-0.071,0.552
1.823225,0.245,-0.502,-0.071,0.563
1.829389,0.251,-0.503,-0.074,0.567
1.831721,0.260,-0.506,-0.075,0.574
1.838549,0.257,-0.503,-0.072,0.570
1.847652,0.240,-0.505,-0.053,0.561
1.856852,0.217,-0.464,-0.031,0.513
1.859255,0.198,-0.386,-0.019,0.434
1.861374,0.195,-0.363,-0.016,0.412
1.863555,0.199,-0.342,-0.016,0.396
1.869221,0.201,-0.318,-0.019,0.377
1.869271,0.204,-0.296,-0.021,0.360
1.869873,0.211,-0.274,-0.022,0.346
1.871915,0.217,-0.255,-0.024,0.336
1.878423,0.223,-0.236,-0.025,0.326
1.887550,0.256,-0.169,-0.019,0.307
1.896745,0.273,-0.123,-0.014,0.300
1.905827,0.286,-0.111,-0.019,0.307
1.914877,0.273,-0.140,-0.010,0.308
1.917586,0.229,-0.189,0.003,0.297
1.920679,0.206,-0.210,0.009,0.295
1.922722,0.194,-0.215,0.014,0.290
1.927404,0.182,-0.220,0.016,0.286
1.931206,0.151,-0.248,0.022,0.291
1.936684,0.146,-0.254,0.024,0.294
1.939662,0.140,-0.272,0.042,0.309
1.945949,0.141,-0.275,0.047,0.313
1.948182,0.157,-0.279,0.058,0.325
1.955170,0.160,-0.281,0.061,0.329
1.958704,0.160,-0.275,0.075,0.327
1.964422,0.155,-0.258,0.086,0.313
1.973637,0.145,-0.197,0.126,0.275
1.982878,0.137,-0.120,0.127,0.221
1.992230,0.128,-0.072,0.121,0.190
2.001577,0.113,-0.053,0.129,0.180
2.010836,0.095,-0.059,0.148,0.185
2.020209,0.077,-0.077,0.188,0.217
2.029291,0.083,-0.115,0.172,0.223
2.038435,0.062,-0.156,0.176,0.243
2.047606,0.056,-0.151,0.203,0.259
2.057618,0.061,-0.154,0.150,0.223
2.060336,0.028,-0.116,0.129,0.176
2.062416,0.019,-0.109,0.126,0.167
2.064639,0.014,-0.099,0.129,0.163
2.068563,0.007,-0.090,0.141,0.168
2.068868,0.002,-0.076,0.144,0.163
2.070956,-0.000,-0.064,0.145,0.158
2.073069,-0.009,-0.050,0.149,0.157
2.077758,-0.020,-0.031,0.161,0.165
2.077797,-0.027,-0.001,0.163,0.166
2.079497,-0.028,0.022,0.162,0.166
2.081562,-0.026,0.044,0.155,0.163
2.087120,-0.027,0.061,0.141,0.156
2.090418,-0.043,0.090,0.122,0.158
2.096445,-0.049,0.092,0.126,0.163
2.105790,-0.059,0.084,0.149,0.181
2.115042,-0.016,0.027,0.161,0.164
2.118281,0.013,0.007,0.151,0.152
2.119726,0.012,0.011,0.150,0.151
2.121844,0.009,0.016,0.148,0.149
2.123979,0.002,0.024,0.145,0.147
2.128411,-0.005,0.029,0.140,0.143
2.128464,-0.022,0.033,0.140,0.146
2.130255,-0.042,0.045,0.146,0.159
2.138172,-0.060,0.060,0.155,0.177
2.147474,-0.085,0.109,0.145,0.200
2.156803,-0.100,0.119,0.113,0.192
2.159915,-0.109,0.189,0.124,0.251
2.161983,-0.110,0.208,0.123,0.265
2.164088,-0.115,0.225,0.129,0.284
2.168736,-0.124,0.246,0.141,0.309
2.168780,-0.127,0.269,0.155,0.335
2.170505,-0.124,0.287,0.166,0.354
2.172589,-0.120,0.301,0.172,0.366
2.178121,-0.115,0.307,0.176,0.372
2.181075,-0.113,0.286,0.159,0.346
2.187276,-0.115,0.271,0.150,0.331
2.189539,-0.129,0.239,0.133,0.303
2.196488,-0.131,0.236,0.128,0.299
2.205674,-0.162,0.237,0.117,0.310
2.214838,-0.138,0.268,0.080,0.312
2.217685,-0.099,0.279,0.035,0.298
2.219199,-0.091,0.281,0.030,0.297
2.221284,-0.078,0.286,0.024,0.297
2.223368,-0.068,0.288,0.017,0.297
2.227584,-0.064,0.293,0.009,0.300
2.227679,-0.058,0.298,0.002,0.304
2.230020,-0.057,0.303,-0.004,0.308
2.231937,-0.057,0.316,-0.006,0.321
2.236931,-0.063,0.332,-0.008,0.338
2.236986,-0.076,0.352,-0.006,0.360
2.238262,-0.092,0.379,-0.006,0.390
2.246075,-0.114,0.402,-0.002,0.418
2.248913,-0.215,0.525,0.009,0.568
2.255215,-0.240,0.561,0.012,0.610
2.265213,-0.297,0.651,0.006,0.716
2.267972,-0.312,0.755,-0.070,0.820
2.270110,-0.311,0.767,-0.072,0.831
2.272266,-0.303,0.773,-0.068,0.833
2.277515,-0.294,0.778,-0.057,0.834
2.280816,-0.236,0.737,-0.002,0.774
2.286808,-0.214,0.704,0.017,0.736
2.289095,-0.125,0.577,0.050,0.592
2.295968,-0.086,0.527,0.042,0.535
2.305286,0.075,0.357,-0.054,0.369
2.314453,0.187,0.354,-0.066,0.406
2.318008,0.185,0.320,-0.057,0.374
2.318674,0.178,0.315,-0.055,0.366
2.320805,0.170,0.305,-0.052,0.353
2.322903,0.165,0.303,-0.050,0.348
2.327283,0.159,0.303,-0.041,0.344
2.327339,0.146,0.307,-0.035,0.342
2.329320,0.138,0.319,-0.031,0.349
2.331402,0.128,0.335,-0.027,0.359
2.336672,0.117,0.359,-0.024,0.378
2.336716,0.100,0.380,-0.030,0.394
2.337816,0.088,0.412,-0.036,0.422
2.339873,0.072,0.441,-0.047,0.449
2.346073,0.058,0.470,-0.059,0.478
2.348355,0.009,0.564,-0.097,0.573
2.355557,-0.008,0.590,-0.103,0.599
2.364900,-0.055,0.621,-0.121,0.635
2.367400,-0.118,0.551,-0.093,0.571
2.369571,-0.125,0.522,-0.085,0.543
2.371731,-0.132,0.496,-0.078,0.519
2.373839,-0.136,0.469,-0.076,0.494
2.377947,-0.138,0.441,-0.078,0.469
2.378025,-0.138,0.418,-0.082,0.448
2.380069,-0.136,0.401,-0.085,0.432
2.387451,-0.135,0.390,-0.088,0.422
2.396899,-0.102,0.365,-0.081,0.388
2.406344,-0.031,0.324,-0.066,0.332
2.409740,0.073,0.250,-0.041,0.264
2.411853,0.094,0.238,-0.035,0.258
2.413968,0.113,0.228,-0.030,0.257
2.419262,0.130,0.220,-0.022,0.257
2.422494,0.165,0.204,-0.014,0.263
2.429019,0.171,0.204,-0.015,0.266
2.438504,0.172,0.230,-0.025,0.288
2.447982,0.157,0.260,-0.037,0.306
2.450115,0.143,0.276,-0.065,0.318
2.454314,0.137,0.283,-0.087,0.326
2.460697,0.134,0.287,-0.097,0.331
2.464797,0.111,0.296,-0.140,0.345
2.470254,0.102,0.299,-0.151,0.350
2.473397,0.072,0.296,-0.177,0.352
2.479665,0.060,0.293,-0.184,0.351
2.482079,0.025,0.285,-0.196,0.346
2.488997,0.019,0.285,-0.198,0.347
2.498417,-0.002,0.275,-0.199,0.340
2.500865,-0.032,0.258,-0.182,0.317
2.502907,-0.036,0.254,-0.176,0.311
2.505068,-0.039,0.253,-0.170,0.307
2.511343,-0.043,0.249,-0.165,0.302
2.513522,-0.042,0.236,-0.152,0.284
2.520849,-0.042,0.232,-0.144,0.277
2.533507,-0.036,0.228,-0.122,0.262
2.537939,-0.021,0.221,-0.091,0.240
2.538855,-0.019,0.216,-0.088,0.234
2.543390,-0.014,0.209,-0.086,0.226
2.543429,-0.010,0.200,-0.083,0.217
2.545227,-0.004,0.192,-0.081,0.208
2.547368,0.002,0.181,-0.078,0.197
2.552747,0.008,0.172,-0.075,0.188
2.555816,0.039,0.148,-0.069,0.168
2.561996,0.052,0.142,-0.066,0.165
2.564336,0.080,0.122,-0.060,0.158
2.571329,0.091,0.116,-0.059,0.159
2.580732,0.115,0.088,-0.064,0.158
2.589946,0.128,0.073,-0.061,0.160
2.594016,0.133,0.130,-0.065,0.197
2.596133,0.127,0.144,-0.069,0.204
2.598231,0.122,0.154,-0.072,0.209
2.602462,0.113,0.164,-0.078,0.214
2.602508,0.107,0.167,-0.082,0.215
2.604568,0.102,0.165,-0.086,0.212
2.606720,0.100,0.159,-0.088,0.207
2.611901,0.096,0.154,-0.091,0.203
2.621342,0.104,0.120,-0.085,0.179
2.623718,0.121,0.078,-0.069,0.159
2.630488,0.117,0.076,-0.065,0.154
2.639741,0.091,0.066,-0.057,0.126
2.642703,0.016,0.056,-0.041,0.071
2.644823,0.001,0.046,-0.036,0.059
2.646901,-0.017,0.038,-0.031,0.052
2.652517,-0.035,0.032,-0.026,0.054
2.655337,-0.082,0.021,-0.000,0.085
2.661921,-0.099,0.020,0.005,0.101
2.671212,-0.149,-0.010,-0.002,0.150
2.680845,-0.159,-0.055,0.007,0.169
2.690230,-0.136,-0.095,0.019,0.167
2.693484,-0.127,-0.094,0.023,0.160
2.695709,-0.129,-0.086,0.023,0.156
2.697823,-0.132,-0.079,0.024,0.156
2.702546,-0.136,-0.071,0.024,0.155
2.702600,-0.142,-0.065,0.025,0.158
2.704183,-0.147,-0.051,0.024,0.157
2.706123,-0.157,-0.040,0.023,0.163
2.712068,-0.164,-0.031,0.022,0.168
2.714593,-0.182,0.006,0.014,0.183
2.721559,-0.188,0.020,0.011,0.190
2.731019,-0.206,0.075,0.002,0.219
2.733742,-0.218,0.142,-0.006,0.260
2.735968,-0.220,0.154,-0.008,0.269
2.738179,-0.221,0.167,-0.011,0.278
2.740448,-0.224,0.176,-0.011,0.285
2.744831,-0.223,0.187,-0.009,0.291
2.744887,-0.225,0.188,-0.006,0.293
2.746497,-0.226,0.195,-0.006,0.299
2.754390,-0.225,0.194,-0.006,0.297
2.764057,-0.215,0.194,-0.006,0.290
2.773503,-0.188,0.176,-0.003,0.258
2.776155,-0.169,0.122,-0.014,0.209
2.778150,-0.162,0.104,-0.019,0.193
2.780287,-0.155,0.087,-0.024,0.180
2.786613,-0.151,0.066,-0.028,0.167
