# Target Sample Rate: 479 Hz
# Max Device Sample Rate: 479 Hz
# Recording started at: 2026-06-14 17:52:16.866
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
6.585234,0.246,-0.151,0.017,0.289
6.587251,0.255,-0.160,0.018,0.302
6.590575,0.230,-0.187,0.018,0.297
6.591532,0.210,-0.192,0.017,0.285
6.593708,0.211,-0.200,0.021,0.292
6.595930,0.213,-0.211,0.021,0.300
6.601239,0.213,-0.208,0.022,0.298
6.601330,0.209,-0.209,0.023,0.296
6.602339,0.208,-0.208,0.023,0.295
6.604459,0.206,-0.210,0.026,0.296
6.607233,0.203,-0.205,0.026,0.290
6.608996,0.202,-0.206,0.024,0.290
6.610493,0.198,-0.204,0.026,0.285
6.615940,0.187,-0.198,0.022,0.273
6.615994,0.182,-0.192,0.021,0.265
6.616880,0.180,-0.183,0.021,0.257
6.619027,0.175,-0.171,0.019,0.245
6.624668,0.170,-0.165,0.021,0.238
6.627498,0.160,-0.142,0.019,0.215
6.631647,0.159,-0.139,0.019,0.212
6.631667,0.153,-0.137,0.019,0.206
6.633719,0.150,-0.133,0.019,0.202
6.635852,0.145,-0.128,0.019,0.195
6.642624,0.143,-0.120,0.019,0.187
6.654330,0.127,-0.108,0.019,0.168
6.657005,0.123,-0.086,0.023,0.152
6.659161,0.122,-0.084,0.023,0.150
6.661293,0.120,-0.084,0.024,0.148
6.663655,0.117,-0.079,0.024,0.144
6.665509,0.115,-0.079,0.024,0.142
6.668572,0.115,-0.075,0.027,0.139
6.669706,0.112,-0.073,0.027,0.137
6.675513,0.110,-0.073,0.026,0.135
6.678197,0.110,-0.068,0.027,0.132
6.686764,0.109,-0.067,0.026,0.130
6.700156,0.103,-0.062,0.027,0.123
6.702390,0.106,-0.053,0.026,0.121
6.704429,0.105,-0.055,0.026,0.121
6.710452,0.103,-0.053,0.026,0.118
6.710484,0.103,-0.053,0.024,0.118
6.719138,0.103,-0.056,0.023,0.119
6.730439,0.101,-0.045,0.023,0.113
6.733488,0.098,-0.044,0.021,0.109
6.735620,0.098,-0.044,0.021,0.109
6.739278,0.097,-0.043,0.021,0.108
6.739605,0.097,-0.043,0.021,0.108
6.741743,0.098,-0.035,0.021,0.106
6.743840,0.098,-0.042,0.021,0.108
6.748740,0.100,-0.037,0.021,0.109
6.749054,0.099,-0.040,0.021,0.109
6.750171,0.099,-0.040,0.019,0.109
6.752304,0.100,-0.042,0.018,0.110
6.760722,0.106,-0.037,0.018,0.114
6.768323,0.109,-0.037,0.019,0.116
6.775676,0.115,-0.037,0.019,0.122
6.777872,0.120,-0.032,0.018,0.125
6.782588,0.121,-0.029,0.018,0.126
6.782630,0.125,-0.026,0.017,0.128
6.784128,0.122,-0.032,0.018,0.128
6.786199,0.125,-0.028,0.017,0.129
6.789962,0.123,-0.031,0.017,0.128
6.790549,0.130,-0.027,0.017,0.133
6.792606,0.128,-0.032,0.017,0.133
6.794771,0.128,-0.032,0.016,0.133
6.800002,0.133,-0.028,0.017,0.137
6.800057,0.134,-0.033,0.018,0.140
6.801136,0.139,-0.031,0.017,0.144
6.803213,0.139,-0.028,0.016,0.143
6.808080,0.144,-0.027,0.016,0.147
6.808119,0.148,-0.028,0.016,0.151
6.809625,0.150,-0.028,0.015,0.154
6.811670,0.151,-0.023,0.017,0.154
6.817163,0.156,-0.026,0.016,0.159
6.817190,0.160,-0.026,0.018,0.163
6.817949,0.161,-0.027,0.017,0.164
6.820030,0.162,-0.026,0.018,0.166
6.827977,0.165,-0.026,0.017,0.168
6.836083,0.175,-0.026,0.018,0.178
6.841583,0.186,-0.029,0.018,0.189
6.841652,0.193,-0.024,0.017,0.195
6.843537,0.192,-0.032,0.018,0.195
6.845594,0.195,-0.031,0.018,0.199
6.848855,0.198,-0.032,0.019,0.201
6.849907,0.198,-0.035,0.019,0.202
6.851895,0.203,-0.034,0.018,0.206
6.858027,0.206,-0.034,0.019,0.210
6.860515,0.213,-0.038,0.021,0.217
6.866332,0.210,-0.037,0.022,0.214
6.866398,0.219,-0.029,0.022,0.222
6.866780,0.220,-0.022,0.017,0.222
6.869097,0.209,-0.033,0.019,0.212
6.876613,0.215,-0.028,0.018,0.218
6.885000,0.220,-0.031,0.017,0.223
6.891834,0.209,-0.032,0.007,0.211
6.894253,0.193,-0.031,0.002,0.195
6.899374,0.186,-0.028,0.001,0.188
6.899443,0.180,-0.026,-0.000,0.181
6.900790,0.176,-0.029,-0.000,0.178
6.902748,0.164,-0.033,-0.001,0.167
6.908422,0.154,-0.032,-0.003,0.157
6.908493,0.147,-0.033,-0.004,0.150
6.909463,0.137,-0.026,-0.005,0.139
6.911224,0.128,-0.024,-0.004,0.131
6.916903,0.121,-0.027,-0.005,0.124
6.919548,0.099,-0.033,-0.004,0.104
6.926428,0.093,-0.037,-0.003,0.100
6.937954,0.078,-0.045,-0.001,0.090
6.940974,0.071,-0.056,-0.001,0.090
6.942888,0.072,-0.060,-0.000,0.094
6.944995,0.070,-0.055,0.002,0.089
6.948473,0.071,-0.054,0.005,0.089
6.949503,0.075,-0.051,0.004,0.091
6.951446,0.079,-0.040,0.010,0.090
6.953542,0.089,-0.031,0.015,0.095
6.959103,0.106,-0.023,0.023,0.111
6.961928,0.211,0.007,0.051,0.218
6.969305,0.288,0.028,0.065,0.297
6.977630,0.861,0.155,0.121,0.883
6.982929,3.074,0.380,0.309,3.113
6.982965,3.878,0.434,0.374,3.920
6.985165,5.569,0.395,0.529,5.608
6.990937,6.381,0.343,0.607,6.419
6.993732,8.333,0.549,0.801,8.390
7.000019,8.836,0.634,0.844,8.898
7.002222,9.675,1.383,0.893,9.814
7.008477,9.671,1.825,0.921,9.885
7.010686,9.355,2.516,1.134,9.753
7.016083,9.300,2.474,1.229,9.701
7.016139,9.295,2.319,1.339,9.673
7.017012,9.329,2.096,1.460,9.673
7.019287,9.372,1.872,1.595,9.689
7.024485,9.401,1.657,1.732,9.702
7.024558,9.415,1.465,1.870,9.710
7.025567,9.413,1.305,1.990,9.710
7.027632,9.384,1.140,2.120,9.688
7.033650,9.336,0.971,2.244,9.651
7.036221,9.229,0.505,2.640,9.612
7.043300,9.219,0.313,2.744,9.624
7.061119,9.261,-0.764,2.788,9.701
7.074442,4.418,-4.253,0.186,6.135
7.077452,-0.426,-5.776,-2.014,6.132
7.084441,-0.701,-4.776,-2.296,5.345
7.091230,-1.633,-1.404,-3.108,3.782
7.093548,-2.016,-0.657,-3.295,3.918
7.096961,-2.099,-0.595,-3.267,3.929
7.097663,-2.150,-0.641,-3.210,3.916
7.099886,-2.143,-0.779,-3.128,3.871
7.101841,-2.084,-1.012,-3.013,3.801
7.105303,-1.977,-1.340,-2.870,3.734
7.105862,-1.817,-1.753,-2.708,3.702
7.109004,-1.618,-2.203,-2.539,3.730
7.110364,-1.400,-2.638,-2.372,3.813
7.114136,-1.189,-2.979,-2.218,3.899
7.114390,-1.002,-3.227,-2.097,3.976
7.116475,-0.852,-3.367,-2.025,4.020
7.119065,-0.781,-3.438,-1.966,4.037
7.122849,-0.775,-3.450,-1.916,4.022
7.123120,-0.826,-3.425,-1.878,3.992
7.124980,-0.927,-3.368,-1.850,3.953
7.127256,-1.067,-3.306,-1.835,3.929
7.131042,-1.230,-3.219,-1.825,3.900
7.131673,-1.401,-3.137,-1.817,3.887
7.133833,-1.585,-3.046,-1.811,3.882
7.135754,-1.764,-2.954,-1.800,3.883
7.138823,-1.943,-2.852,-1.786,3.885
7.139767,-2.117,-2.750,-1.770,3.896
7.141885,-2.283,-2.656,-1.752,3.916
7.144214,-2.432,-2.555,-1.733,3.930
7.147200,-2.572,-2.458,-1.713,3.948
7.149247,-2.695,-2.360,-1.698,3.965
7.150627,-2.809,-2.266,-1.690,3.985
7.152462,-2.922,-2.170,-1.690,4.013
7.155940,-3.027,-2.061,-1.700,4.038
7.156797,-3.128,-1.960,-1.718,4.071
7.158807,-3.209,-1.855,-1.745,4.097
7.160984,-3.279,-1.748,-1.780,4.120
7.165643,-3.332,-1.652,-1.825,4.143
7.165675,-3.366,-1.559,-1.878,4.158
7.167505,-3.382,-1.482,-1.937,4.169
7.169876,-3.372,-1.403,-2.004,4.166
7.179292,-3.350,-1.343,-2.073,4.162
7.182481,-3.207,-1.194,-2.447,4.207
7.184404,-3.190,-1.183,-2.522,4.235
7.186512,-3.180,-1.174,-2.594,4.269
7.189212,-3.178,-1.170,-2.665,4.309
7.190527,-3.180,-1.170,-2.731,4.352
7.192648,-3.189,-1.172,-2.795,4.399
7.194766,-3.201,-1.162,-2.855,4.444
7.198675,-3.216,-1.150,-2.914,4.489
7.199238,-3.238,-1.129,-2.968,4.535
7.201257,-3.262,-1.115,-3.017,4.581
7.203516,-3.291,-1.098,-3.059,4.626
7.210919,-3.324,-1.082,-3.096,4.670
7.219456,-3.429,-1.058,-3.178,4.794
7.226502,-3.591,-1.031,-3.221,4.932
7.234363,-3.749,-0.915,-3.215,5.023
7.241849,-3.875,-0.746,-3.216,5.091
7.253834,-3.936,-0.608,-3.271,5.154
7.256409,-3.889,-0.480,-3.454,5.223
7.258284,-3.862,-0.453,-3.502,5.233
7.260420,-3.830,-0.429,-3.550,5.240
7.264407,-3.791,-0.404,-3.603,5.246
7.264870,-3.749,-0.384,-3.652,5.248
7.266969,-3.699,-0.364,-3.701,5.245
7.269226,-3.648,-0.347,-3.748,5.242
7.273737,-3.593,-0.331,-3.796,5.237
7.273762,-3.542,-0.313,-3.842,5.235
7.275240,-3.488,-0.288,-3.884,5.228
7.277351,-3.438,-0.261,-3.921,5.221
7.286285,-3.392,-0.230,-3.954,5.214
7.294758,-3.239,-0.092,-4.022,5.165
7.296908,-3.181,0.024,-3.967,5.085
7.298960,-3.186,0.040,-3.930,5.060
7.301731,-3.203,0.051,-3.885,5.036
7.303191,-3.227,0.057,-3.836,5.013
7.309020,-3.256,0.064,-3.786,4.994
7.309049,-3.294,0.068,-3.734,4.979
7.311233,-3.385,0.087,-3.631,4.965
7.320485,-3.436,0.101,-3.582,4.964
7.323896,-3.669,0.180,-3.344,4.967
7.326024,-3.704,0.184,-3.300,4.964
7.330785,-3.725,0.192,-3.260,4.954
7.330875,-3.736,0.189,-3.223,4.938
7.332937,-3.737,0.187,-3.189,4.916
7.334933,-3.727,0.187,-3.157,4.888
7.337085,-3.709,0.183,-3.127,4.855
7.344022,-3.681,0.182,-3.096,4.813
7.353254,-3.526,0.235,-2.992,4.630
7.367017,-3.339,0.375,-2.904,4.441
7.369339,-3.139,0.652,-2.780,4.243
7.375240,-3.114,0.695,-2.753,4.214
7.375353,-3.091,0.737,-2.725,4.186
7.375556,-3.071,0.779,-2.697,4.161
7.385006,-3.038,0.860,-2.634,4.112
7.391023,-2.946,0.998,-2.508,3.996
7.391086,-2.914,1.029,-2.475,3.959
7.391732,-2.885,1.048,-2.442,3.922
7.393867,-2.852,1.079,-2.406,3.884
7.398537,-2.819,1.106,-2.361,3.839
7.398588,-2.784,1.131,-2.317,3.795
7.400228,-2.755,1.153,-2.268,3.750
7.402302,-2.727,1.183,-2.219,3.709
7.407518,-2.698,1.200,-2.169,3.663
7.407572,-2.669,1.216,-2.119,3.618
7.409484,-2.644,1.234,-2.069,3.576
7.410829,-2.615,1.253,-2.021,3.534
7.416761,-2.584,1.264,-1.973,3.488
7.419656,-2.462,1.293,-1.821,3.323
7.426576,-2.310,1.111,-1.766,3.113
7.429279,-1.874,1.275,-1.695,2.830
7.437160,-1.792,1.230,-1.682,2.749
7.440790,-1.702,1.277,-1.717,2.734
7.442587,-1.708,1.312,-1.734,2.765
7.444709,-1.724,1.349,-1.757,2.807
7.449280,-1.734,1.388,-1.783,2.848
7.449307,-1.745,1.421,-1.810,2.887
7.451513,-1.758,1.459,-1.836,2.931
7.462191,-1.764,1.498,-1.862,2.970
7.465977,-1.648,1.554,-1.843,2.920
7.469057,-1.621,1.545,-1.814,2.883
7.471772,-1.577,1.506,-1.768,2.808
7.472116,-1.525,1.439,-1.711,2.706
7.474214,-1.475,1.359,-1.640,2.590
7.476335,-1.422,1.261,-1.569,2.464
7.481242,-1.379,1.172,-1.499,2.350
7.484844,-1.197,0.804,-1.274,1.925
7.489851,-1.147,0.689,-1.200,1.797
7.493267,-1.024,0.557,-1.008,1.541
7.496984,-0.992,0.552,-0.957,1.485
7.498077,-0.960,0.549,-0.909,1.432
7.500627,-0.918,0.522,-0.858,1.360
7.501867,-0.864,0.505,-0.811,1.288
7.506679,-0.795,0.469,-0.759,1.195
7.509334,-0.623,0.373,-0.656,0.979
7.513715,-0.425,0.285,-0.552,0.753
7.514454,-0.294,0.211,-0.505,0.621
7.516650,-0.160,0.127,-0.463,0.506
7.518903,-0.024,0.006,-0.420,0.421
7.521619,0.101,-0.119,-0.378,0.409
7.523180,0.211,-0.222,-0.341,0.459
7.525261,0.294,-0.292,-0.313,0.519
7.527141,0.365,-0.353,-0.287,0.584
7.529955,0.436,-0.414,-0.263,0.656
7.531772,0.511,-0.478,-0.243,0.740
7.533916,0.583,-0.552,-0.221,0.833
7.536136,0.655,-0.650,-0.201,0.944
7.538362,0.729,-0.776,-0.177,1.079
7.540294,0.801,-0.951,-0.153,1.253
7.542372,0.880,-1.161,-0.125,1.462
7.544179,0.971,-1.406,-0.094,1.712
7.548530,1.081,-1.682,-0.051,2.000
7.550741,1.349,-2.303,0.050,2.669
7.552710,1.521,-2.649,0.106,3.056
7.559530,1.702,-2.982,0.160,3.437
7.565932,2.332,-3.841,0.243,4.500
7.569797,3.286,-3.687,0.199,4.943
7.572592,3.932,-3.067,0.239,4.992
7.573821,4.685,-2.103,0.225,5.140
7.575902,5.433,-1.170,0.054,5.558
7.578073,6.079,-0.727,-0.142,6.124
7.581482,6.679,-0.779,-0.243,6.729
7.582799,7.290,-1.080,-0.282,7.375
7.584974,7.833,-1.313,-0.303,7.948
7.587008,8.154,-1.390,-0.301,8.277
7.591355,8.149,-1.240,-0.304,8.248
7.595041,6.320,-0.385,-0.411,6.345
7.600155,5.324,-0.183,-0.407,5.343
7.608722,2.811,0.009,-0.142,2.815
7.612277,1.724,0.139,0.028,1.730
7.617145,1.698,0.165,0.062,1.707
7.629918,1.813,0.158,0.055,1.821
7.633033,0.994,0.081,-0.037,0.998
7.635740,0.812,0.064,-0.034,0.816
7.641900,0.679,0.048,-0.031,0.682
7.647732,0.469,0.002,0.002,0.469
7.648911,0.442,0.000,0.008,0.442
7.650173,0.411,0.002,0.013,0.411
7.652549,0.374,-0.004,0.016,0.374
7.657715,0.337,0.007,0.017,0.338
7.661059,0.247,0.002,0.015,0.247
7.665136,0.219,-0.024,0.012,0.220
7.665213,0.188,-0.029,0.008,0.191
7.667287,0.167,-0.035,0.005,0.171
7.669556,0.155,-0.040,0.005,0.160
7.675551,0.149,-0.046,0.004,0.156
7.683682,0.127,-0.037,0.002,0.132
7.686300,0.104,-0.026,0.004,0.107
7.691366,0.092,-0.021,0.004,0.094
7.691445,0.084,-0.009,0.001,0.085
7.692774,0.076,-0.010,0.002,0.076
7.694827,0.068,-0.009,0.001,0.069
7.697859,0.065,-0.006,-0.000,0.065
7.698859,0.059,-0.005,-0.003,0.059
7.701353,0.055,-0.002,-0.003,0.055
7.703203,0.053,-0.002,-0.003,0.053
7.706312,0.050,-0.009,-0.004,0.051
7.707412,0.046,-0.007,-0.004,0.047
7.709933,0.042,-0.001,-0.006,0.042
7.711485,0.038,-0.001,-0.007,0.039
7.715831,0.032,-0.001,-0.006,0.032
7.715893,0.029,0.004,-0.005,0.030
7.717817,0.026,0.002,-0.005,0.026
7.720325,0.022,0.007,-0.005,0.024
7.724244,0.022,0.002,-0.006,0.023
7.724394,0.022,-0.001,-0.005,0.023
7.726603,0.022,-0.002,-0.005,0.023
7.733187,0.024,0.000,-0.005,0.025
7.741255,0.026,-0.001,-0.003,0.026
7.743424,0.031,0.004,-0.000,0.031
7.748506,0.032,-0.005,0.001,0.032
7.748557,0.031,-0.005,0.002,0.031
7.749601,0.029,-0.004,0.002,0.030
7.755617,0.038,-0.004,0.004,0.038
7.755847,0.040,-0.002,0.005,0.041
7.757938,0.040,-0.004,0.007,0.041
7.760424,0.043,-0.002,0.007,0.043
7.763302,0.045,-0.004,0.010,0.046
7.764270,0.048,-0.004,0.011,0.049
7.766396,0.048,0.002,0.011,0.049
7.769205,0.050,0.000,0.012,0.052
7.771638,0.051,0.005,0.012,0.053
7.773199,0.053,0.006,0.013,0.055
7.775122,0.050,0.009,0.013,0.053
7.777333,0.051,0.010,0.015,0.054
7.780611,0.050,0.010,0.016,0.053
7.781295,0.049,0.009,0.016,0.052
7.783346,0.049,0.007,0.017,0.052
7.785722,0.048,0.010,0.018,0.052
7.788639,0.050,0.012,0.018,0.055
7.790185,0.048,0.004,0.019,0.052
7.791798,0.049,0.002,0.019,0.053
7.793901,0.050,0.001,0.019,0.054
7.797334,0.050,-0.004,0.019,0.054
7.798229,0.050,-0.004,0.019,0.054
7.800296,0.053,-0.007,0.019,0.056
7.802395,0.054,-0.015,0.019,0.059
7.807246,0.054,-0.018,0.022,0.061
7.809365,0.056,-0.024,0.019,0.064
7.816573,0.059,-0.027,0.021,0.068
7.819693,0.064,-0.039,0.022,0.078
7.827806,0.064,-0.038,0.021,0.077
7.838092,0.067,-0.049,0.021,0.086
7.841092,0.084,-0.078,0.018,0.116
7.843037,0.084,-0.084,0.018,0.121
7.851009,0.087,-0.086,0.018,0.123
7.861383,0.090,-0.093,0.017,0.131
7.874015,0.095,-0.094,0.018,0.135
7.876587,0.098,-0.087,0.019,0.132
7.881444,0.100,-0.077,0.019,0.128
7.881491,0.099,-0.075,0.021,0.126
7.882880,0.100,-0.076,0.019,0.127
7.885080,0.099,-0.081,0.019,0.129
7.890427,0.101,-0.071,0.019,0.125
7.893961,0.097,-0.065,0.018,0.118
7.900039,0.099,-0.061,0.018,0.118
7.908541,0.100,-0.054,0.017,0.115
7.916222,0.100,-0.044,0.016,0.111
7.918957,0.101,-0.040,0.017,0.110
7.924044,0.104,-0.042,0.016,0.113
7.924104,0.104,-0.034,0.016,0.110
7.925560,0.104,-0.037,0.017,0.111
7.927643,0.105,-0.039,0.015,0.113
7.932103,0.104,-0.038,0.016,0.112
7.932175,0.105,-0.035,0.016,0.112
7.933965,0.108,-0.033,0.016,0.114
7.935936,0.110,-0.029,0.016,0.115
7.941871,0.108,-0.029,0.016,0.113
7.944609,0.109,-0.029,0.017,0.114
7.949030,0.108,-0.029,0.017,0.113
7.949444,0.109,-0.032,0.017,0.115
7.950734,0.114,-0.031,0.016,0.119
7.952764,0.111,-0.032,0.016,0.117
7.956300,0.110,-0.039,0.017,0.118
7.957019,0.114,-0.037,0.017,0.121
7.959170,0.115,-0.038,0.015,0.122
7.961260,0.116,-0.039,0.017,0.124
7.965030,0.119,-0.042,0.015,0.126
7.965604,0.119,-0.038,0.016,0.125
7.967620,0.122,-0.044,0.013,0.131
7.969820,0.120,-0.048,0.016,0.130
7.974992,0.126,-0.043,0.013,0.134
7.975107,0.127,-0.045,0.013,0.136
7.976747,0.128,-0.048,0.013,0.137
7.978598,0.130,-0.049,0.015,0.139
7.982361,0.132,-0.050,0.013,0.142
7.982660,0.130,-0.050,0.012,0.139
7.984752,0.132,-0.049,0.013,0.141
7.986857,0.136,-0.046,0.013,0.144
7.989359,0.137,-0.046,0.012,0.145
7.991386,0.137,-0.044,0.012,0.144
7.993102,0.136,-0.046,0.013,0.144
7.995357,0.139,-0.039,0.012,0.145
7.999310,0.138,-0.044,0.012,0.145
7.999675,0.144,-0.039,0.012,0.150
8.001626,0.145,-0.038,0.013,0.151
8.008307,0.150,-0.034,0.012,0.155
8.010569,0.154,-0.037,0.013,0.159
8.015282,0.158,-0.034,0.012,0.162
8.015324,0.160,-0.038,0.012,0.165
8.016680,0.160,-0.033,0.013,0.164
8.023598,0.166,-0.037,0.012,0.171
8.027144,0.176,-0.033,0.010,0.179
8.032504,0.176,-0.034,0.011,0.180
8.035382,0.188,-0.037,0.008,0.192
8.041842,0.193,-0.034,0.010,0.196
8.050771,0.205,-0.040,0.012,0.210
8.061068,0.209,-0.050,0.007,0.215
8.076049,0.219,-0.053,0.002,0.225
8.084690,0.221,-0.064,0.001,0.230
8.091319,0.215,-0.064,0.001,0.224
8.095320,0.197,-0.067,0.002,0.208
8.100513,0.187,-0.075,0.001,0.201
8.103632,0.162,-0.066,-0.001,0.175
8.107884,0.151,-0.067,0.002,0.166
8.107953,0.140,-0.066,0.005,0.155
8.109945,0.128,-0.065,0.008,0.144
8.115015,0.120,-0.066,0.008,0.137
8.115241,0.110,-0.061,0.010,0.126
8.115919,0.101,-0.060,0.010,0.118
8.117938,0.088,-0.064,0.012,0.109
8.126811,0.078,-0.062,0.013,0.101
8.133282,0.033,-0.071,0.017,0.080
8.139636,0.004,-0.079,0.019,0.082
8.143222,0.002,-0.119,0.018,0.120
8.146483,0.009,-0.121,0.021,0.123
8.147686,0.012,-0.119,0.026,0.122
8.150043,0.017,-0.127,0.028,0.131
8.151717,0.031,-0.130,0.033,0.137
8.155523,0.049,-0.131,0.043,0.146
8.155978,0.075,-0.134,0.058,0.164
8.158247,0.114,-0.145,0.078,0.200
8.160641,0.178,-0.148,0.105,0.254
8.165274,0.274,-0.133,0.145,0.337
8.169342,1.024,-0.132,0.366,1.095
8.173150,1.610,-0.150,0.474,1.685
8.173210,2.428,-0.182,0.614,2.511
8.175441,3.409,-0.173,0.804,3.506
8.177628,4.548,-0.186,1.014,4.664
8.182156,5.811,-0.239,1.239,5.946
8.185377,8.270,-0.287,1.501,8.410
8.188786,9.327,-0.307,1.576,9.464
8.190387,10.223,-0.327,1.630,10.358
8.191904,11.536,-0.294,1.755,11.672
8.194010,11.944,-0.296,1.862,12.091
8.197183,12.178,-0.294,2.014,12.347
8.198404,12.266,-0.205,2.188,12.461
8.200484,12.220,0.032,2.363,12.446
8.202565,12.095,0.463,2.526,12.365
8.207156,11.924,1.041,2.671,12.264
8.207217,11.770,1.660,2.813,12.215
8.208961,11.628,2.261,2.948,12.208
8.211026,11.494,2.728,3.085,12.209
8.215950,11.354,3.035,3.235,12.189
8.220091,10.908,3.266,3.642,11.954
8.224519,10.738,3.042,3.775,11.782
8.228037,10.164,1.657,3.972,11.037
8.232337,9.869,0.987,4.010,10.698
8.232381,9.566,0.351,4.022,10.383
8.234344,9.279,-0.227,3.919,10.075
8.236806,8.949,-0.805,3.731,9.729
8.241569,8.580,-1.357,3.507,9.368
8.248593,7.531,-2.425,2.497,8.296
8.251726,6.636,-2.496,1.394,7.226
8.257268,6.280,-2.347,1.047,6.785
8.260172,4.754,-1.556,-0.073,5.003
8.265859,3.831,-1.575,-0.406,4.162
8.268736,0.690,-1.852,-1.243,2.335
8.275148,-0.150,-2.076,-1.438,2.530
8.282373,-1.792,-2.381,-1.766,3.464
8.285153,-2.048,-1.286,-1.833,3.034
8.289505,-2.109,-0.968,-1.847,2.966
8.289550,-2.166,-0.710,-1.856,2.939
8.291497,-2.214,-0.506,-1.865,2.938
8.293642,-2.246,-0.352,-1.874,2.946
8.298263,-2.261,-0.244,-1.872,2.946
8.298314,-2.263,-0.159,-1.862,2.935
8.300021,-2.254,-0.090,-1.849,2.917
8.302139,-2.231,-0.053,-1.825,2.883
8.307926,-2.192,-0.064,-1.802,2.838
8.310985,-1.901,-0.363,-1.687,2.568
8.316602,-1.758,-0.498,-1.640,2.455
8.324127,-1.363,-0.854,-1.555,2.238
8.327541,-1.334,-1.134,-1.499,2.305
8.331647,-1.443,-1.159,-1.503,2.384
8.332088,-1.580,-1.180,-1.504,2.480
8.334148,-1.734,-1.191,-1.504,2.586
8.336776,-1.897,-1.201,-1.498,2.699
8.343283,-2.060,-1.203,-1.485,2.810
8.349333,-2.688,-1.147,-1.378,3.231
8.349375,-2.827,-1.112,-1.344,3.322
8.350782,-2.957,-1.070,-1.309,3.406
8.352856,-3.076,-1.014,-1.273,3.480
8.355955,-3.189,-0.948,-1.239,3.550
8.357117,-3.304,-0.875,-1.210,3.625
8.359813,-3.412,-0.799,-1.186,3.700
8.361338,-3.511,-0.715,-1.172,3.770
8.364394,-3.599,-0.640,-1.164,3.837
8.365557,-3.677,-0.568,-1.167,3.900
8.367795,-3.741,-0.508,-1.178,3.955
8.369794,-3.791,-0.461,-1.193,4.001
8.371935,-3.829,-0.426,-1.213,4.039
8.374094,-3.851,-0.403,-1.239,4.065
8.376446,-3.862,-0.387,-1.268,4.083
8.382721,-3.862,-0.380,-1.300,4.093
8.385084,-3.852,-0.407,-1.387,4.114
8.391562,-3.850,-0.418,-1.410,4.121
8.399227,-3.845,-0.431,-1.461,4.136
8.401661,-3.857,-0.357,-1.445,4.134
8.407268,-3.859,-0.315,-1.430,4.128
8.407323,-3.858,-0.266,-1.410,4.116
8.407963,-3.859,-0.216,-1.387,4.107
8.410115,-3.857,-0.153,-1.365,4.094
8.415340,-3.856,-0.088,-1.339,4.083
8.415393,-3.859,-0.026,-1.311,4.076
8.416703,-3.857,0.035,-1.281,4.064
8.420192,-3.863,0.098,-1.245,4.060
8.425367,-3.866,0.151,-1.212,4.054
8.427526,-3.899,0.294,-1.120,4.067
8.433277,-3.921,0.329,-1.092,4.083
8.433324,-3.944,0.357,-1.069,4.102
8.435488,-3.993,0.397,-1.025,4.141
8.441475,-4.018,0.406,-1.011,4.163
8.443907,-4.093,0.457,-1.007,4.240
8.449641,-4.115,0.475,-1.019,4.266
8.449709,-4.139,0.496,-1.037,4.296
8.450339,-4.164,0.519,-1.063,4.328
8.454528,-4.187,0.545,-1.092,4.361
8.456647,-4.208,0.562,-1.129,4.393
8.456670,-4.230,0.577,-1.171,4.426
8.461013,-4.243,0.595,-1.217,4.454
8.463053,-4.257,0.612,-1.263,4.482
8.463915,-4.265,0.632,-1.312,4.507
8.465233,-4.272,0.652,-1.360,4.531
8.467504,-4.271,0.673,-1.404,4.546
8.471171,-4.268,0.704,-1.447,4.561
8.471374,-4.263,0.729,-1.485,4.572
8.473486,-4.258,0.750,-1.516,4.582
8.475590,-4.246,0.779,-1.541,4.583
8.477727,-4.233,0.812,-1.562,4.585
8.480315,-4.217,0.849,-1.571,4.580
8.482033,-4.198,0.891,-1.575,4.571
8.484748,-4.172,0.936,-1.570,4.555
8.486783,-4.143,0.991,-1.563,4.537
8.490864,-4.110,1.048,-1.547,4.515
8.490910,-4.077,1.102,-1.527,4.491
8.493036,-4.045,1.158,-1.504,4.468
8.496192,-4.012,1.219,-1.476,4.446
8.501844,-3.974,1.279,-1.441,4.417
8.512415,-3.864,1.403,-1.314,4.316
8.515834,-3.580,1.472,-1.013,4.001
8.517896,-3.538,1.495,-0.963,3.960
8.526624,-3.501,1.523,-0.916,3.927
8.537406,-3.461,1.704,-0.734,3.927
8.540007,-3.544,1.823,-0.504,4.017
8.543328,-3.578,1.779,-0.429,4.019
8.547702,-3.602,1.746,-0.392,4.022
8.548122,-3.625,1.715,-0.357,4.026
8.549971,-3.646,1.690,-0.320,4.031
8.551921,-3.668,1.668,-0.284,4.039
8.555375,-3.682,1.649,-0.249,4.042
8.556047,-3.690,1.638,-0.218,4.043
8.558179,-3.692,1.637,-0.190,4.043
8.560414,-3.692,1.633,-0.161,4.040
8.564542,-3.687,1.641,-0.137,4.038
8.565028,-3.679,1.646,-0.114,4.032
8.567173,-3.665,1.652,-0.094,4.021
8.569345,-3.647,1.653,-0.077,4.005
8.574532,-3.613,1.637,-0.062,3.967
8.577281,-2.957,0.667,0.082,3.032
8.581992,-2.837,0.447,0.135,2.875
8.582039,-2.699,0.424,0.143,2.736
8.584348,-2.573,0.604,0.131,2.646
8.586003,-2.509,0.911,0.087,2.671
8.590179,-2.503,1.240,0.013,2.794
8.590459,-2.541,1.528,-0.082,2.967
